t,sim,exp
1,29.4,28
2,27.8,28
3,29.2,28.1
4,29.4,28.3
5,29.4,28.6
6,29.4,28.9
7,29.5,29.3
8,29.6,29.6
9,29.6,29.9
10,29.8,30.2
11,29.9,30.5
12,29.9,30.7
13,29.9,30.9
14,29.9,31
15,30,31.2
16,29.9,31.3
17,30,31.4
18,29.9,31.5
19,30.1,31.6
20,30,31.7
21,30.1,31.8
22,30,31.8
23,30,31.9
24,29.9,31.9
25,29.9,32
26,30,32
27,30,32
28,30,32.1
29,30,32.1
30,30,32.1
31,29.9,32.1
32,29.9,32.1
33,30,32.2
34,30,32.2
35,30,32.2
36,30.1,32.2
37,30.1,32.2
38,30.2,32.3
39,30.1,32.3
40,30.1,32.3
41,30,32.3
42,30,32.3
43,30,32.3
44,30,32.3
45,30,32.4
46,29.9,32.4
47,29.8,32.4
48,29.8,32.4
49,29.8,32.4
50,29.8,32.4
51,29.8,32.4
52,29.8,32.4
53,29.8,32.4
54,30,32.4
55,29.8,32.4
56,30,32.4
57,30,32.4
58,30.1,32.4
59,30.1,32.5
60,30.1,32.5
61,30.1,32.5
62,30.1,32.5
63,30.1,32.6
64,30.2,32.6
65,30.1,32.6
66,30.1,32.6
67,30.2,32.6
68,30.2,32.5
69,30.1,32.5
70,30.2,32.5
71,30.1,32.5
72,30.1,32.5
73,30.1,32.5
74,30.1,32.5
75,30.1,32.5
76,30.1,32.5
77,30.1,32.6
78,30.1,32.6
79,30.1,32.6
80,30.1,32.6
81,30.1,32.6
82,30.1,32.6
83,30.1,32.6
84,30.1,32.6
85,30.2,32.6
86,30.1,32.6
87,30.1,32.6
88,30.1,32.6
89,30.2,32.6
90,30.1,32.6
91,30.2,32.6
92,30.1,32.6
93,30.1,32.6
94,30.3,32.6
95,30.2,32.6
96,30.2,32.6
97,30.1,32.6
98,30.1,32.6
99,30.2,32.6
100,30.2,32.6
101,30.1,32.6
102,30.2,32.6
103,30.2,32.6
104,30.1,32.6
105,30.2,32.6
106,30.3,32.6
107,30.2,32.6
108,30.2,32.6
109,30.2,32.6
110,30.1,32.6
111,30.2,32.6
112,30.1,32.6
113,30.1,32.6
114,30,32.6
115,30,32.6
116,30,32.6
117,30,32.6
118,30,32.6
119,30,32.7
120,30,32.7
121,30,32.6
122,30,32.6
123,30.1,32.6
124,30.2,32.6
125,30.1,32.6
126,30.1,32.7
127,30.1,32.7
128,30.2,32.7
129,30.1,32.7
130,30,32.7
131,30,32.7
132,30.1,32.7
133,30.2,32.7
134,30.2,32.7
135,30.2,32.7
136,30.1,32.7
137,30.2,32.7
138,30.1,32.7
139,30,32.7
140,30,32.7
141,30.1,32.7
142,30.1,32.7
143,30,32.7
144,30,32.7
145,30,32.7
146,30,32.7
147,30,32.7
148,30.1,32.7
149,30.1,32.7
