t,sim,exp
1,23.7,30.9
2,34.8,31
3,39.9,31.2
4,41,31.4
5,41,31.8
6,40.7,32
7,41.3,32.2
8,42.2,32.5
9,41.7,32.7
10,40.8,32.9
11,40.5,33.1
12,40.9,33.2
13,41.7,33.3
14,41.1,33.5
15,40.9,33.6
16,41.2,33.8
17,40.4,33.8
18,41.3,34
19,41.5,34
20,41.5,34.1
21,41.3,34.1
22,41.2,34.2
23,41.1,34.3
24,40.8,34.3
25,41,34.4
26,41.2,34.4
27,41.7,34.5
28,41.3,34.6
29,41.5,34.6
30,40.6,34.6
31,40.9,34.6
32,40.3,34.7
33,40.8,34.7
34,41.3,34.7
35,40.8,34.7
36,40.5,34.8
37,41,34.7
38,41.2,34.8
39,40.8,34.8
40,41.6,34.8
41,40.6,34.8
42,41,34.8
43,41.6,34.8
44,41.3,34.8
45,41,34.8
46,40.8,34.8
47,40.4,34.8
48,40.7,34.8
49,40.5,34.9
50,41.9,34.8
51,41.1,34.9
52,40.7,34.8
53,41.3,34.9
54,40.4,34.9
55,41.2,34.9
56,40.8,34.9
57,41.2,35
58,41.2,34.9
59,40.8,35
60,40.9,34.9
61,41.7,35
62,40.7,34.9
63,40.5,34.9
64,41,35
65,40.6,34.9
66,40.7,34.9
67,41.1,34.9
68,41.3,34.9
69,40.9,34.9
70,40.7,35
71,40.3,34.9
72,40.8,35
73,41.2,34.9
74,40.6,35
75,40.9,35
76,41.4,35
77,40.6,35
78,41.1,34.9
79,40.6,35
80,40.9,35
81,40.3,35
82,40.9,34.9
83,41.1,34.9
84,41.1,34.9
85,40.7,34.9
86,40.7,35
87,40.7,34.9
88,40.9,34.9
89,40.6,35
90,41,35
91,41.3,35
92,41.3,34.9
93,41.3,35
94,41.8,35
95,41.3,35.1
96,40.5,35
97,40.6,35
98,40.7,35.1
99,40.9,35
100,41,35.1
101,41,35.1
102,41.7,35.1
103,41.4,35
104,41.4,35
105,40.9,35
106,41,35
107,41,35.1
108,42,35
109,41.7,35
110,41.9,35.1
111,40.8,35
112,40.7,35
113,41.6,35
114,41.3,35
115,41.1,35
116,40.9,35
117,41.1,35
118,41.1,35
119,41.4,35
120,41.5,35
121,41,35.1
122,41.7,35.1
123,41.2,35.1
124,41.4,35.1
125,41.7,35.1
126,41.1,35.1
127,42.1,35.2
128,41.8,35.1
129,40.5,35.1
130,41.2,35.1
131,40.3,35.1
132,40.9,35.1
133,40.9,35.2
134,40.9,35.2
135,40.5,35.1
136,41.5,35.1
137,41.7,35.1
138,40.7,35.2
139,41.3,35.1
140,41.6,35.1
141,40.9,35.1
142,41.7,35.1
143,41.1,35.1
144,40.7,35.1
145,40.7,35.1
146,41.6,35.1
147,41.2,35.1
148,41.5,35.1
149,40.7,35.1
150,41.3,35.1
151,40.4,35.1
152,41,35.1
153,41.9,35.1
154,41.7,35.1
155,41.1,35.1
156,41.4,35.1
157,40.8,35.1
158,42.4,35.1
159,41.2,35.1
160,41,35.1
161,40.9,35.1
162,41.3,35.1
163,41.5,35.1
164,41.3,35.1
165,41.3,35.1
166,41.5,35.1
167,42,35.1
168,41.5,35.2
169,41.5,35.1
170,41.3,35.2
171,41.5,35.2
172,40.7,35.2
173,41.3,35.1
174,41.5,35.1
175,41,35.1
176,41.1,35.1
177,41,35.1
178,41.1,35.1
179,41,35.1
180,40.8,35.2
181,40.6,35.1
182,41.6,35.1
183,41.1,35.1
184,41.4,35.1
185,40.7,35.1
186,40.9,35.1
187,41.5,35.1
188,41,35.1
189,40.9,35.2
190,40.8,35.1
191,41.8,35.1
192,40.6,35.1
193,41.3,35.1
194,41,35.2
195,41.4,35.1
196,41.4,35.1
197,41,35.1
198,41,35.1
199,41.6,35.2
200,41.5,35.1
201,41.7,35.1
202,41.2,35.1
203,41,35.2
204,41.2,35.1
205,40.9,35.1
206,41,35.1
207,41.8,35.1
208,41.1,35.1
209,40.9,35.1
210,41.5,35.1
211,41.7,35.2
212,42.2,35.1
213,41.5,35.1
214,41.7,35.1
215,41.4,35.1
216,41.6,35.1
217,40.6,35.2
218,41.4,35.1
219,41,35.1
220,41.2,35.1
221,41.4,35.1
222,42,35.2
223,41.4,35.2
224,41.2,35.2
225,40.9,35.1
226,40.8,35.1
227,41.1,35.1
228,41.2,35.2
229,40.8,35.1
230,42.2,35.1
231,40.7,35.1
232,41,35.1
233,41.3,35.1
234,41.5,35.1
235,40.9,35.1
236,40.9,35.1
237,41.5,35.1
238,41.3,35.1
239,41.3,35.1
240,41.6,35.1
241,41.1,35.1
242,41.2,35.1
243,41.1,35.1
244,41.8,35.1
245,41.5,35.1
246,41.4,35.2
247,41.1,35.1
248,41.2,35.2
249,40.7,35.1
250,41.5,35.1
251,41.2,35.1
252,41.1,35.1
253,40.7,35.1
254,41.1,35.1
255,40.9,35.1
256,40.8,35.1
257,41.3,35.1
258,41.9,35.1
259,40.7,35.1
260,40.9,35.1
261,40.7,35.1
262,41.8,35.2
263,40.7,35.1
264,41,35.1
265,41.1,35.1
266,40.7,35.1
267,40.8,35.1
268,41.3,35.2
269,41,35.2
270,40.9,35.1
271,41.1,35.2
272,41.1,35.1
273,41.4,35.1
274,41,35.1
275,41.1,35.1
276,41.4,35.1
277,40.9,35.1
278,40.4,35.1
279,41.4,35.1
280,41.6,35.1
281,41.3,35.1
282,40.7,35
283,40.6,35
284,40.1,35.1
285,40.7,35
286,41.2,35
287,41.4,34.9
288,40.3,35
289,40.5,35
290,40.9,34.9
291,40.8,35
292,41.2,34.9
293,41.2,34.9
294,41,35
295,41.3,35
296,41.4,34.9
297,41.2,35
298,42,34.9
299,41.6,35
300,41.6,35
301,41.8,35
302,41.3,35
303,41,35
304,41.3,35
305,40.7,35
306,41.7,35
307,41.1,35
308,41.1,35.1
309,41,35.1
310,40.9,35.1
311,41.4,35.1
312,41.6,35.1
313,41.7,35
314,41,35.1
315,41.5,35.1
316,41.6,35.1
317,41.6,35
318,41,35
319,41.3,35.1
320,41.2,35
321,41.8,35.1
322,41.4,35.1
323,41.5,35.1
324,41.5,35
325,41,35.1
326,41.2,35.1
327,41.2,35
328,41.5,35.1
329,41.1,35.1
330,41.5,35.1
331,41,35.1
332,41.7,35.1
333,41.8,35.1
334,41.8,35.1
335,41.4,35.1
336,41.4,35.1
337,41.3,35.1
338,40.6,35.1
339,40.7,35.1
340,40.7,35.1
341,41.2,35
342,42.1,35.1
343,41.4,35
344,40.6,35
345,41.5,35
346,41,35.1
347,41.3,35
348,40.9,35.1
349,41.5,35
350,40.9,35.1
351,41.2,35
352,41.8,35
353,41.5,35.1
354,40.9,35.1
355,41.1,35.1
356,40.9,35.1
357,40.8,35.1
358,41.2,35.1
359,41.1,35.1
360,41.1,35.1
361,41,35.1
362,40.1,35.1
363,40.4,35
364,39.7,34.9
365,40.2,34.9
366,39.8,34.8
367,40,34.8
368,40.3,34.8
369,40.9,34.8
370,40.7,34.8
371,40,34.7
372,40.4,34.6
373,40.2,34.7
374,40.8,34.6
375,40.6,34.6
376,41,34.7
377,39.9,34.6
378,39.8,34.6
379,40.5,34.6
380,40.5,34.6
381,40.6,34.6
382,41,34.6
383,40.2,34.5
384,40.4,34.5
385,41.2,34.5
386,40.3,34.5
387,40.1,34.5
388,40.7,34.5
389,40.9,34.5
390,40.8,34.5
391,40.2,34.5
392,40.4,34.5
393,40,34.5
394,40.4,34.5
395,40.1,34.5
396,41.3,34.5
397,39.8,34.5
398,40.3,34.5
399,40.6,34.5
400,40.3,34.5
401,40.3,34.5
402,40.4,34.5
403,40,34.5
404,40.8,34.5
405,40.4,34.5
406,41,34.5
407,41,34.5
408,40.3,34.4
409,39.8,34.4
410,40,34.4
411,40,34.4
412,40,34.5
413,39.9,34.4
414,40.3,34.4
415,40.2,34.4
416,40.8,34.4
417,39.9,34.5
418,40,34.4
419,40.5,34.4
420,40.7,34.4
421,39.9,34.4
422,40.2,34.5
423,40.4,34.4
424,40.1,34.4
425,40,34.4
426,39.9,34.4
427,40,34.4
428,40.4,34.4
429,41,34.4
430,40.6,34.4
431,39.9,34.4
432,40.5,34.4
433,40,34.5
434,40.6,34.4
435,40,34.5
436,40.5,34.4
437,40.5,34.5
438,40,34.5
439,40.4,34.4
440,40.7,34.5
441,41.1,34.5
442,40.5,34.5
443,39.9,34.5
444,40.4,34.5
445,40.6,34.5
446,40.5,34.4
447,40.3,34.4
448,39.4,34.5
449,39.8,34.4
450,39.8,34.4
451,40.1,34.4
452,40.4,34.5
453,40,34.4
454,40.3,34.4
455,40.5,34.4
456,40.2,34.4
457,40.1,34.4
458,40,34.4
459,39.9,34.4
460,39.7,34.4
461,40.4,34.4
462,40.4,34.5
463,40.2,34.5
464,40.3,34.5
465,40,34.5
466,40,34.4
467,40.2,34.5
468,39.8,34.5
469,40.3,34.5
470,40.2,34.4
471,39.9,34.4
472,40,34.4
473,39.9,34.5
474,40.7,34.4
475,40.2,34.4
476,40.1,34.4
477,40.4,34.5
478,40.7,34.5
479,40.8,34.4
480,40.9,34.4
481,40.9,34.5
482,40.3,34.5
483,40.9,34.5
484,40.6,34.4
485,40.1,34.5
486,39.8,34.5
487,39.9,34.5
488,40.4,34.5
489,40.4,34.5
490,39.6,34.5
491,40.5,34.5
492,40.6,34.5
493,40.5,34.5
494,40.6,34.5
495,40.5,34.4
496,41.1,34.4
497,40.4,34.4
498,40,34.4
499,40.1,34.4
500,39.9,34.4
501,40,34.4
502,40.3,34.4
503,40.4,34.4
504,40.4,34.4
505,39.6,34.5
506,40.3,34.4
507,40,34.4
508,40.8,34.5
509,40,34.4
510,40.6,34.4
511,40.5,34.4
512,40.9,34.4
513,40.7,34.5
514,40.6,34.4
515,40.3,34.4
516,40,34.4
517,39.7,34.4
518,40.5,34.4
519,40.5,34.4
520,39.9,34.4
521,40.7,34.4
522,40.2,34.4
523,40.3,34.4
524,40.4,34.4
525,40.5,34.5
526,41.1,34.4
527,40.1,34.5
528,41,34.5
529,40,34.5
530,39.8,34.5
531,39.9,34.5
532,39.9,34.4
