t,sim,exp
1,17.9,27.7
2,27.7,27.9
3,32.5,28.4
4,32.9,28.8
5,33,29.2
6,33,29.6
7,32.9,29.9
8,33,30.2
9,33.1,30.4
10,33,30.5
11,33,30.6
12,33.1,30.8
13,33.1,30.9
14,33.1,31.1
15,33,31.1
16,33.1,31.2
17,33.1,31.3
18,33.1,31.4
19,33.2,31.4
20,33.1,31.4
21,33,31.5
22,33.1,31.6
23,33,31.6
24,33,31.6
25,32.9,31.6
26,32.9,31.5
27,32.9,31.6
28,32.9,31.7
29,32.9,31.6
30,33,31.6
31,32.8,31.7
32,32.8,31.7
33,32.9,31.8
34,33,31.8
35,33,31.7
36,32.9,31.8
37,32.9,31.8
38,33,31.8
39,32.8,31.8
40,32.8,31.6
41,32.8,31.6
42,32.6,31.5
43,32.5,31.5
44,32.5,31.4
45,32.4,31.4
46,32.3,31.3
47,32.1,31
48,32,31
49,32,30.9
50,32.1,30.9
51,32.2,31
52,32.1,31
53,32.1,31.1
54,32.2,31
55,32.2,30.9
56,32.2,30.9
57,32.2,30.9
58,32.2,30.8
59,32.1,30.9
60,32.1,30.9
61,32.2,30.9
62,32.2,30.9
63,32.3,30.9
64,32.2,30.9
65,32.3,30.9
66,32.2,30.9
67,32.2,30.9
68,32.1,30.9
69,32.2,30.9
70,32.1,30.9
71,32.2,30.9
72,32.2,30.9
73,32.1,30.9
74,32.1,30.9
75,32.2,30.9
76,32.2,30.9
77,32.2,30.9
78,32.2,30.9
79,32.2,30.9
80,32.1,30.9
81,32.2,30.9
82,32.2,30.9
83,32.2,30.9
84,32.2,30.9
85,32.2,30.9
86,32.3,30.9
87,32.1,30.9
88,32.2,30.9
89,32.3,30.9
90,32.2,30.9
91,32.2,30.9
92,32.2,30.9
93,32.2,30.9
94,32.2,30.9
95,32.2,30.9
96,32.2,30.9
97,32.1,30.9
98,32.3,30.9
99,32.2,30.9
100,32.2,30.9
101,32.3,30.9
102,32.2,30.9
103,32.3,30.9
104,32.3,30.9
105,32.2,31
106,32.2,31.1
107,32.2,30.9
108,32.2,31
109,32.3,31.1
110,32.3,31.2
111,32.3,31.2
112,32.2,31.3
113,32.3,31.4
114,32.2,31.3
115,32.2,31.2
116,32.1,31.2
117,32.1,31.4
118,32.2,31.3
119,32.2,31.4
120,32.2,31.3
121,32,31.2
122,32.2,31.3
123,32.4,31.4
124,32.3,31.4
125,32.3,31.2
126,32.3,31.3
127,32.3,31.2
128,32.3,31.4
129,32.3,31.4
130,32.3,31.3
131,32.2,31.4
132,32.2,31.2
133,32.2,31.2
134,32.4,31.3
135,32.3,31.1
136,32.2,31.2
137,32.3,31.3
138,32.3,31.4
139,32.1,31.3
140,32.3,31.3
141,32.3,31.4
142,32.2,31.2
143,32.1,31.4
144,32.2,31.3
145,32.1,31.4
146,32.1,31.3
147,32.3,31.3
148,32.2,31.3
149,32.2,31.2
150,32.3,31.2
151,32.3,31.2
152,32.3,31.1
153,32.2,31.1
154,32.3,31.2
155,32.4,31.1
156,32.3,31.2
157,32.2,31.2
158,32.3,31.2
159,32.3,31.2
160,32.2,31.4
161,32.3,31.4
162,32.1,31.4
163,32.1,31.4
164,32.1,31.4
165,32.1,31.3
166,32.2,31.4
167,32.3,31.3
168,32.3,31.2
169,32.4,31.1
170,32.4,31.1
171,32.2,31
172,32.2,31.1
173,32.2,31.1
174,32.3,31.1
175,32.4,31.2
176,32.3,31.4
177,32.3,31.5
178,32.2,31.4
179,32.2,31.3
180,32.2,31.4
181,32.2,31.4
182,32.2,31.4
183,32.2,31.4
184,32.3,31.4
185,32.4,31.3
186,32.2,31.2
187,32.3,31.3
188,32.2,31.2
189,32.2,31.2
190,32.3,31.3
191,32.3,31.4
192,32.2,31.1
193,32.3,31.3
194,32.3,31.4
195,32.3,31.4
196,32.3,31.4
197,32.3,31.5
198,32.2,31.1
199,32.1,31.1
200,32.1,31.1
201,32,31.1
202,32,31
203,32.1,30.9
204,32.1,31
205,32.2,30.9
206,32.1,30.9
207,32.2,30.9
208,32.2,30.9
209,32.1,31
210,32.2,31.1
211,32.2,31.1
212,32.2,30.8
213,32.1,30.8
214,32.1,30.9
215,32.1,31
216,32.1,31.1
217,32.1,31.1
218,32.3,31.1
219,32.1,31.1
220,32.2,31.2
221,32.1,31.1
222,32.1,31
223,32.1,31.1
224,32.1,31.2
225,32.3,31.1
226,32.2,31.1
227,32.1,31.1
228,32.3,30.9
229,32.1,30.9
230,32.1,31
231,32.2,30.9
232,32.2,31
233,32.2,31
234,32.2,31
235,32.1,31
236,32.2,31.1
237,32.1,31
238,32,31.2
239,32.1,31.1
240,32.1,31.2
241,32.1,31.2
242,32.1,31.4
243,32.1,31.3
244,32.1,31.1
245,32.1,31
246,32.2,30.9
247,32,30.9
248,32,30.6
249,32,30.5
250,32.1,30.6
251,32,30.7
252,32.1,30.8
253,32.1,30.8
254,32,30.8
255,32,30.8
256,32,30.9
257,32.1,30.8
258,31.9,30.8
259,31.9,30.9
260,32.2,31
261,32.1,31.1
262,32.1,31.1
263,32,31.1
264,32,31.1
265,32,31.1
266,32,31
267,31.9,30.9
268,32,30.9
269,32.1,30.9
270,32,30.8
271,32.2,30.8
272,32.1,30.7
273,32,30.8
274,31.9,30.7
275,31.9,30.8
276,31.9,30.8
277,32,30.9
278,32,31
279,32.1,31.1
280,32.3,31.1
281,32.1,31.2
282,32.2,31.2
283,32,31.2
284,32,31.1
285,32,31.2
286,32.1,31.2
287,32.2,31.1
288,32.1,31.2
289,32,31
290,31.8,30.6
291,31.6,30.1
292,31.2,29.7
293,30.8,29.3
294,30.2,28.8
295,29.7,28.4
296,29.3,28.2
297,29,28.1
298,29,28.2
299,28.9,28.5
300,28.8,28.4
301,28.9,28.3
302,28.9,28.2
303,28.9,28.1
304,28.8,28
305,28.7,28.6
306,28.5,28.8
307,28.7,28.1
308,28.8,27.9
309,28.8,27.9
310,28.7,27.9
311,28.9,27.9
312,28.9,27.9
313,28.9,27.9
314,29,27.8
315,28.6,27.9
316,28.9,27.9
317,28.7,27.8
318,28.8,27.8
319,28.7,27.9
320,28.9,27.9
321,28.8,27.9
322,28.6,27.8
323,28.9,27.8
324,28.8,27.8
325,28.7,27.8
326,28.7,27.9
327,28.6,27.9
328,28.9,27.8
329,28.9,27.9
330,28.9,27.9
331,28.8,27.9
332,29,27.9
333,28.9,28
334,29,27.9
335,29.1,27.9
336,28.8,27.9
337,28.8,27.8
338,28.8,27.9
339,28.6,27.9
340,28.9,27.8
341,28.6,27.8
342,28.6,27.8
343,28.5,27.8
344,28.6,27.8
345,28.7,27.9
346,28.8,27.9
347,28.6,27.9
348,28.9,27.9
349,29,27.9
350,28.8,27.9
351,28.7,27.8
352,28.8,27.9
353,28.8,27.9
354,28.7,27.9
355,28.6,27.9
356,28.8,27.9
357,28.6,27.8
358,28.7,27.9
359,28.7,27.9
360,28.7,27.9
361,28.7,27.9
362,28.2,27.8
363,28.2,27.8
364,28.3,27.8
365,28.3,27.7
366,28.2,27.7
367,28.2,27.7
368,28.4,27.6
369,28.1,27.6
370,28.3,27.7
371,28.3,27.7
372,28.4,27.6
373,28.2,27.6
374,28.2,27.5
375,28.3,27.5
376,28.2,27.5
377,28.1,27.6
378,28.1,27.6
379,28.3,27.6
380,28.3,27.6
381,28.2,27.6
382,28.3,27.6
383,28.2,27.6
384,28.2,27.6
385,28.3,27.6
386,28.4,27.6
387,28.3,27.6
388,28.4,27.6
389,28.3,27.5
390,28.2,27.6
391,28.2,27.5
392,28.3,27.5
393,28.1,27.5
394,28.2,27.5
395,28.2,27.5
396,28.2,27.4
397,28.1,27.5
398,28.1,27.4
399,28.1,27.4
400,28.1,27.5
401,28.2,27.5
402,28,27.6
403,28.4,27.6
404,28.2,27.6
405,28.3,27.6
406,28.4,27.6
407,28.3,27.5
408,28.4,27.6
409,28.3,27.6
410,28.4,27.6
411,28.3,27.5
412,28.2,27.5
413,28.2,27.5
414,28.2,27.5
415,28.1,27.4
416,28.1,27.5
417,28.1,27.5
418,28.1,27.4
419,28.2,27.5
420,28,27.5
421,28.1,27.5
422,28.1,27.4
423,28.1,27.4
424,28.2,27.5
425,28.1,27.5
426,28.2,27.6
427,28.2,27.6
428,28.4,27.6
429,28.4,27.6
430,28.3,27.6
431,28.3,27.6
432,28.5,27.5
433,28.3,27.5
434,28,27.5
435,28.3,27.5
436,28.3,27.4
437,28.2,27.5
438,28.1,27.4
439,28.1,27.4
440,28,27.5
441,28,27.4
442,28,27.4
443,28.2,27.4
444,28.1,27.5
445,28.2,27.6
446,28.2,27.5
447,28.2,27.5
448,28.2,27.6
449,28.3,27.6
450,28.3,27.6
451,28.3,27.5
452,28.3,27.5
453,28.1,27.4
454,28.2,27.4
455,28.2,27.5
456,28.2,27.5
457,28.1,27.5
458,28.1,27.5
459,28.1,27.5
460,28.1,27.4
461,28.2,27.4
462,28.1,27.5
463,28.3,27.5
464,28.1,27.4
465,28.2,27.5
466,28.1,27.4
467,28.2,27.4
468,28.2,27.5
469,28.2,27.5
470,28.2,27.6
471,28.3,27.6
472,28.3,27.6
473,28.3,27.6
474,28.5,27.6
475,28.5,27.6
476,28.3,27.6
477,28.3,27.6
478,28.3,27.6
479,28.3,27.5
480,28.3,27.5
481,28.2,27.5
482,28.1,27.4
483,28,27.5
484,28.1,27.4
485,28.1,27.4
486,28.1,27.5
487,28.2,27.4
488,28,27.5
489,28.1,27.5
490,28.2,27.5
491,28.3,27.6
492,28.4,27.6
493,28.3,27.5
494,28.3,27.6
495,28.3,27.6
496,28.4,27.6
497,28.4,27.6
498,28.3,27.5
499,28.2,27.6
500,28.3,27.5
501,28.2,27.5
502,28.1,27.4
503,28.1,27.4
504,28.3,27.4
505,28.1,27.4
506,28.1,27.4
507,28.1,27.5
508,28.2,27.5
509,28.2,27.6
510,28.2,27.5
511,28.2,27.6
512,28.4,27.5
513,28.3,27.6
514,28.1,27.5
515,28.3,27.5
516,28.2,27.5
517,28.2,27.4
518,28.1,27.5
519,28.1,27.5
520,28.2,27.5
521,28.2,27.5
522,28.2,27.5
523,28.3,27.5
524,28.4,27.6
525,28.5,27.5
526,28.1,27.5
527,28.3,27.5
528,28,27.5
529,28.1,27.5
530,28,27.4
531,28.2,27.4
532,28.2,27.4
533,28.1,27.4
534,28.1,27.4
535,28,27.4
536,27.9,27.5
537,28.2,27.4
538,28.2,27.6
539,28.3,27.5
540,28.2,27.5
541,28.4,27.6
542,28.3,27.5
543,28.3,27.5
544,28.3,27.6
545,28.3,27.5
546,28.3,27.4
547,28.2,27.5
548,28.2,27.4
549,28.1,27.5
550,28.3,27.4
