t,sim,exp
1,23.8,31
2,31.8,31.1
3,36.3,31.6
4,36.6,32.2
5,36.7,32.9
6,36.6,33.7
7,36.6,34.3
8,37,34.9
9,36.6,35.5
10,36.7,35.9
11,36.6,36.3
12,36.8,36.7
13,36.7,36.9
14,37.2,37.2
15,37.1,37.5
16,36.8,37.7
17,36.9,37.9
18,36.8,38
19,36.7,38.2
20,36.7,38.3
21,36.8,38.4
22,37,38.5
23,36.7,38.6
24,36.5,38.8
25,36.6,38.9
26,36.6,39
27,36.5,39
28,36.7,39.1
29,36.7,39.1
30,36.7,39.2
31,36.9,39.2
32,36.8,39.2
33,36.8,39.2
34,36.9,39.3
35,36.9,39.4
36,36.8,39.4
37,36.7,39.4
38,36.8,39.4
39,37.1,39.5
40,36.7,39.5
41,36.8,39.5
42,36.7,39.5
43,36.9,39.4
44,36.7,39.4
45,36.5,39.3
46,36.9,39.2
47,36.8,39.1
48,36.7,39.1
49,36.6,39.1
50,36.6,38.9
51,37.1,38.9
52,36.9,38.9
53,36.5,38.9
54,36.5,38.9
55,36.6,38.9
56,36.7,39
57,36.8,39
58,36.8,39
59,36.6,39.1
60,36.6,39.1
61,36.8,39.1
62,36.7,39.2
63,36.9,39.2
64,36.6,39.2
65,36.6,39.2
66,37,39.2
67,36.8,39.2
68,36.7,39.2
69,36.7,39.2
70,36.6,39.2
71,36.6,39.2
72,36.6,39.2
73,36.8,39.2
74,36.7,39.2
75,36.7,39.2
76,36.8,39.2
77,36.7,39.3
78,36.6,39.3
79,36.6,39.3
80,36.7,39.3
81,36.6,39.3
82,36.6,39.4
83,36.6,39.4
84,36.7,39.4
85,36.5,39.4
86,36.9,39.4
87,36.6,39.4
88,36.9,39.3
89,36.7,39.3
90,36.7,39.3
91,36.7,39.3
92,36.4,39.3
93,36.9,39.3
94,36.6,39.2
95,36.8,39.3
96,36.6,39.3
97,36.8,39.3
98,36.5,39.3
99,36.3,39.4
100,36.5,39.4
101,36.5,39.3
102,36.7,39.4
103,36.8,39.3
104,36.7,39.4
105,36.7,39.3
106,36.7,39.4
107,36.9,39.4
108,36.8,39.4
109,36.5,39.4
110,36.6,39.5
111,36.7,39.5
112,36.9,39.5
113,37,39.5
114,36.9,39.4
115,36.8,39.4
116,36.7,39.4
117,36.7,39.4
118,36.5,39.4
119,36.6,39.3
120,36.7,39.3
121,36.7,39.3
122,36.6,39.3
123,36.7,39.3
124,36.9,39.4
125,36.7,39.3
126,36.7,39.4
127,36.7,39.4
128,36.8,39.4
129,36.7,39.4
130,36.7,39.4
131,37.1,39.4
132,36.7,39.4
133,36.7,39.5
134,36.7,39.4
135,36.9,39.5
136,36.6,39.5
137,36.6,39.5
