t,sim,exp
1,0.0998,1.02
2,0.774,1.03
3,0.804,1.03
4,0.825,1.04
5,0.805,1.04
6,0.786,1.04
7,0.791,1.04
8,0.803,1.04
9,0.792,1.05
10,0.807,1.05
11,0.798,1.04
12,0.806,1.04
13,0.826,1.04
14,0.809,1.04
15,0.786,1.04
16,0.795,1.04
17,0.794,1.04
18,0.787,1.04
19,0.798,1.04
20,0.81,1.04
21,0.795,1.04
22,0.781,1.04
23,0.774,1.04
24,0.78,1.04
25,0.783,1.04
26,0.794,1.05
27,0.779,1.04
28,0.776,1.04
29,0.79,1.04
30,0.809,1.04
31,0.785,1.04
32,0.771,1.04
33,0.774,1.04
34,0.788,1.04
35,0.795,1.04
36,0.796,1.04
37,0.794,1.04
38,0.759,1.04
39,0.784,1.04
40,0.795,1.04
41,0.779,1.04
42,0.782,1.04
43,0.776,1.04
44,0.772,1.04
45,0.77,1.04
46,0.764,1.04
47,0.762,1.03
48,0.784,1.03
49,0.87,1.03
50,0.866,1.03
51,0.82,1.03
52,0.85,1.03
53,0.87,1.03
54,0.804,1.03
55,0.85,1.03
56,0.844,1.03
57,0.883,1.03
58,0.795,1.03
59,0.828,1.03
60,0.878,1.03
61,0.826,1.03
62,0.873,1.03
63,0.849,1.03
64,0.84,1.03
65,0.908,1.03
66,0.85,1.03
67,0.848,1.03
68,0.862,1.03
69,0.902,1.03
70,0.881,1.03
71,0.889,1.03
72,0.892,1.03
73,0.852,1.03
74,0.876,1.03
75,0.842,1.03
76,0.892,1.03
77,0.851,1.03
78,0.838,1.03
79,0.862,1.03
80,0.925,1.03
81,0.839,1.03
82,0.791,1.03
83,0.887,1.03
84,0.87,1.03
85,0.848,1.03
86,0.857,1.03
87,0.825,1.03
88,0.878,1.03
89,0.868,1.03
90,0.848,1.03
91,0.864,1.03
92,0.86,1.03
93,0.817,1.03
94,0.814,1.03
95,0.82,1.03
96,0.832,1.03
97,0.844,1.03
98,0.855,1.03
99,0.824,1.03
100,0.87,1.03
101,0.888,1.03
102,0.876,1.03
103,0.884,1.03
104,0.885,1.03
105,0.887,1.03
106,0.826,1.03
107,0.935,1.03
108,0.804,1.04
109,0.861,1.03
110,0.868,1.03
111,0.883,1.03
112,0.868,1.03
113,0.842,1.03
114,0.868,1.03
115,0.854,1.03
116,0.814,1.03
117,0.87,1.03
118,0.822,1.03
119,0.822,1.03
120,0.864,1.03
121,0.853,1.03
122,0.832,1.03
123,0.823,1.03
124,0.868,1.03
125,0.848,1.03
126,0.862,1.03
127,0.875,1.03
128,0.882,1.03
129,0.811,1.03
130,0.831,1.03
131,0.84,1.03
132,0.862,1.03
133,0.877,1.03
134,0.835,1.03
135,0.827,1.03
136,0.861,1.03
137,0.865,1.03
138,0.903,1.03
139,0.838,1.03
140,0.842,1.03
141,0.913,1.03
142,0.862,1.03
143,0.869,1.03
144,0.837,1.03
145,0.815,1.03
146,0.797,1.03
147,0.861,1.03
148,0.815,1.03
149,0.845,1.03
150,0.824,1.03
151,0.814,1.03
152,0.872,1.04
153,0.871,1.04
154,0.861,1.04
155,0.849,1.03
156,0.858,1.03
157,0.843,1.03
158,0.859,1.03
159,0.87,1.03
160,0.845,1.03
161,0.861,1.03
162,0.817,1.03
163,0.907,1.03
164,0.849,1.03
165,0.867,1.03
166,0.86,1.03
167,0.803,1.03
168,0.863,1.03
169,0.84,1.03
170,0.867,1.03
171,0.83,1.03
172,0.874,1.03
173,0.868,1.03
174,0.828,1.03
175,0.867,1.03
176,0.824,1.03
177,0.87,1.03
178,0.866,1.03
179,0.809,1.03
180,0.884,1.03
181,0.799,1.03
182,0.833,1.03
183,0.812,1.03
184,0.89,1.03
185,0.857,1.03
186,0.862,1.03
187,0.832,1.03
188,0.818,1.04
189,0.905,1.03
190,0.876,1.03
191,0.845,1.03
192,0.835,1.03
193,0.869,1.03
194,0.848,1.03
195,0.87,1.03
196,0.887,1.03
197,0.841,1.03
198,0.82,1.03
199,0.818,1.03
200,0.913,1.03
201,0.827,1.03
202,0.863,1.03
203,0.834,1.03
204,0.854,1.03
205,0.86,1.03
206,0.834,1.04
207,0.836,1.04
208,0.813,1.03
209,0.878,1.03
210,0.84,1.03
211,0.882,1.04
212,0.881,1.03
213,0.832,1.04
214,0.824,1.03
215,0.851,1.04
216,0.784,1.04
217,0.849,1.04
218,0.819,1.04
219,0.844,1.04
220,0.855,1.03
221,0.887,1.03
222,0.856,1.04
223,0.869,1.03
224,0.849,1.03
225,0.932,1.04
226,0.827,1.04
227,0.855,1.04
228,0.863,1.04
229,0.845,1.03
230,0.86,1.04
231,0.884,1.04
232,0.87,1.03
233,0.816,1.04
234,0.873,1.04
235,0.905,1.04
236,0.863,1.04
237,0.848,1.03
238,0.835,1.03
239,0.869,1.03
240,0.839,1.03
241,0.819,1.03
242,0.831,1.04
243,0.816,1.04
244,0.853,1.04
245,0.883,1.04
246,0.854,1.04
247,0.826,1.04
248,0.864,1.04
249,0.84,1.03
250,0.861,1.03
251,0.866,1.04
252,0.795,1.04
253,0.824,1.04
254,0.918,1.03
255,0.851,1.03
256,0.864,1.03
257,0.871,1.03
258,0.822,1.03
259,0.847,1.03
260,0.832,1.03
261,0.854,1.03
262,0.845,1.03
263,0.824,1.03
264,0.851,1.04
265,0.87,1.04
266,0.826,1.04
267,0.813,1.04
268,0.877,1.04
269,0.857,1.04
270,0.889,1.04
271,0.853,1.04
272,0.839,1.04
273,0.863,1.03
274,0.873,1.04
275,0.83,1.03
276,0.835,1.03
277,0.844,1.04
278,0.818,1.03
279,0.872,1.03
280,0.847,1.03
281,0.863,1.03
282,0.861,1.03
283,0.888,1.03
284,0.867,1.03
285,0.855,1.03
286,0.903,1.03
287,0.826,1.03
288,0.857,1.03
289,0.824,1.03
290,0.875,1.03
291,0.838,1.03
292,0.939,1.03
293,0.874,1.03
294,0.843,1.03
295,0.899,1.03
296,0.86,1.04
297,0.836,1.04
298,0.839,1.04
299,0.941,1.03
300,0.861,1.04
301,0.875,1.04
302,0.842,1.04
303,0.877,1.04
304,0.949,1.04
305,0.918,1.04
306,0.909,1.04
307,0.876,1.04
308,0.912,1.04
309,0.865,1.04
310,0.926,1.04
311,0.891,1.04
312,0.918,1.04
313,0.881,1.04
314,0.9,1.04
315,0.883,1.04
316,0.931,1.04
317,0.9,1.04
318,0.898,1.04
319,0.88,1.04
320,0.883,1.04
321,0.886,1.04
322,0.888,1.04
323,0.89,1.03
324,0.919,1.03
325,0.932,1.04
326,0.893,1.03
327,0.877,1.04
328,0.935,1.04
329,0.909,1.04
330,0.875,1.04
331,0.872,1.04
332,0.853,1.04
333,0.879,1.04
334,0.882,1.04
335,0.881,1.04
336,0.861,1.04
337,0.925,1.04
338,0.908,1.04
339,0.86,1.04
340,0.869,1.04
341,0.877,1.04
342,0.911,1.04
343,0.902,1.04
344,0.85,1.04
345,0.866,1.04
346,0.894,1.04
347,0.873,1.04
348,0.882,1.04
349,0.892,1.04
350,0.884,1.04
351,0.898,1.04
352,0.871,1.04
353,0.908,1.04
354,0.887,1.04
355,0.927,1.04
356,0.886,1.04
357,0.941,1.04
358,0.922,1.04
359,0.853,1.04
360,0.911,1.04
361,0.862,0.974
362,0.88,1.01
363,0.884,1.01
364,0.86,1.01
365,0.91,1.01
366,0.933,1.01
367,0.907,1
368,0.843,1.01
369,0.93,1
370,0.908,1.01
371,0.913,1.01
372,0.849,1.01
373,0.93,1.01
374,0.878,1.01
375,0.9,1.01
376,0.901,1.01
377,0.906,1
378,0.881,1.01
379,0.875,1.01
380,0.897,1.01
381,0.914,1.01
382,0.885,1.01
383,0.891,1.01
384,0.909,1.01
385,0.921,1.01
386,0.863,1.01
387,0.85,1.01
388,0.807,1
389,0.898,1.01
390,0.881,1.01
391,0.883,1.01
392,0.937,1.01
393,0.925,1.01
394,0.881,1.01
395,0.895,1.01
396,0.907,1.01
397,0.88,1.01
398,0.923,1
399,0.938,1
400,0.906,1.01
401,0.865,1.01
402,0.894,1.01
403,0.924,1.01
404,0.893,1.01
405,0.901,1.01
406,0.85,1.01
407,0.898,1.01
408,0.881,1.01
409,0.894,1.01
410,0.883,1.01
411,0.892,1
412,0.879,1.01
413,0.825,1.01
414,0.879,1.01
415,0.891,1.01
416,0.904,1.01
417,0.856,1.01
418,0.915,1
419,0.846,1.01
420,0.929,1
421,0.86,1.01
422,0.846,1
423,0.924,1
424,0.897,1.01
425,0.857,1.01
426,0.896,1.01
427,0.912,1.01
428,0.886,1
429,0.875,1.01
430,0.889,1.01
431,0.892,1.01
432,0.914,1.01
433,0.874,1.01
434,0.86,1.01
435,0.944,1.01
436,0.952,1.01
437,0.859,1.01
438,0.869,1.01
439,0.871,1.01
440,0.885,1
441,0.843,1.01
442,0.904,1.01
443,0.934,1
444,0.931,1.01
445,0.919,1.01
446,0.958,1.01
447,0.883,1.01
448,0.905,1.01
449,0.887,1.01
450,0.823,1.01
451,0.874,1.01
452,0.919,1.01
453,0.884,1.01
454,0.887,1
455,0.847,1.01
456,0.931,1.01
457,0.912,1.01
458,0.94,1.01
459,0.909,1
460,0.936,1.01
461,0.895,1.01
462,0.909,1.01
463,0.896,1.01
464,0.913,1.01
465,0.895,1.01
466,0.869,1.01
467,0.87,1.01
468,0.898,1.01
469,0.882,1.01
470,0.851,1.01
471,0.925,1.01
472,0.864,1.01
473,0.856,1.01
474,0.875,1.01
475,0.908,1.01
476,0.879,1.01
477,0.864,1.01
478,0.894,1.01
479,0.903,1.01
480,0.862,1.01
481,0.92,1.01
482,0.912,1.01
483,0.861,1.01
484,0.925,1
485,0.887,1.01
486,0.895,1.01
487,0.888,1.01
488,0.898,1
489,0.903,1.01
490,0.978,1.01
491,0.927,1.01
492,0.866,1.01
493,0.939,1.01
494,0.931,1.01
495,0.867,1.01
496,0.903,1.01
497,0.907,1.01
498,0.952,1.01
499,0.9,1.01
500,0.857,1.01
501,0.873,1.01
502,0.885,1.01
503,0.886,1.01
504,0.892,1
505,0.835,1.01
506,0.917,1.01
507,0.968,1.01
508,0.94,1.01
509,0.907,1.01
510,0.879,1
511,0.882,1.01
512,0.875,1.01
513,0.884,1.01
514,0.928,1.01
515,0.968,1.01
516,0.891,1.01
517,0.933,1.01
518,0.855,1.01
519,0.877,1.01
520,0.934,1
521,0.87,1.01
522,0.877,1.01
523,0.846,1.01
524,0.913,1.01
525,0.89,1.01
526,0.884,1.01
527,0.857,1
528,0.886,1
529,0.876,1.01
530,0.856,1.01
531,0.894,1.01
532,0.886,1.01
533,0.901,1.01
534,0.929,1.01
535,0.885,1.01
536,0.891,1.01
537,0.906,1.01
538,0.865,1.01
539,0.85,1.01
540,0.918,1.01
541,0.901,1.01
542,0.898,1.01
543,0.873,1.01
544,0.833,1.01
545,0.878,1.01
546,0.943,1.01
547,0.887,1.01
548,0.869,1.01
549,0.873,1.01
550,0.853,1.01
551,0.897,1.01
552,0.969,1
553,0.914,1.01
554,0.901,1.01
555,0.837,1.01
556,0.917,1.01
557,0.875,1.01
558,0.87,1.01
559,0.922,1.01
560,0.845,1.01
561,0.916,1.01
562,0.891,1.01
563,0.869,1.01
564,0.9,1.01
565,0.828,1.01
566,0.886,1.01
567,0.922,1.01
568,0.855,1.01
569,0.935,1.01
570,0.896,1.01
571,0.872,1.01
572,0.866,1
573,0.916,1.01
574,0.902,1.01
575,0.842,1.01
576,0.91,1.01
577,0.928,1.01
578,0.956,1.01
579,0.88,1.01
580,0.903,1.01
581,0.866,1.01
582,0.867,1.01
583,0.879,1.01
584,0.882,1.01
585,0.865,1.01
586,0.9,1.01
587,0.899,1
588,0.83,1.01
589,0.944,1.01
590,0.863,1.01
591,0.847,1.01
592,0.896,1.01
593,0.856,1.01
594,0.866,1.01
595,0.887,1.01
596,0.879,1.01
597,0.918,1
598,0.939,1.01
599,0.858,1.01
600,0.903,1.01
601,0.874,1.01
602,0.919,1.01
603,0.922,1.01
604,0.9,1.01
605,0.908,1.01
606,0.936,1
607,0.824,1.01
608,0.851,1.01
609,0.892,1.01
610,0.905,1.01
611,0.911,1.01
612,0.893,1.01
613,0.901,1.01
614,0.894,1.01
615,0.959,1.01
616,0.922,1.01
617,0.875,1.01
618,0.914,1.01
619,0.883,1.01
620,0.9,1.01
621,0.9,1.01
622,0.877,1.01
623,0.884,1.01
624,0.872,1.01
625,0.889,1.01
626,0.915,1.01
627,0.864,1.01
628,0.855,1
629,0.894,1.01
630,0.887,1.01
631,0.872,1.01
632,0.889,1.01
633,0.891,1.01
634,0.866,1.01
635,0.896,1.01
636,0.877,1.01
637,0.908,1.01
638,0.902,1.01
639,0.864,1.01
640,0.862,1.01
641,0.871,1.01
642,0.886,1.01
643,0.897,1.01
644,0.914,1.01
645,0.893,1.01
646,0.917,1.01
647,0.925,1.01
648,0.897,1.01
649,0.872,1.01
650,0.894,1.01
651,0.911,1.01
652,0.891,1.01
653,0.907,1.01
654,0.938,1.01
655,0.88,1.01
656,0.92,1
657,0.918,1.01
658,0.867,1.01
659,0.89,1.01
660,0.885,1.01
661,0.857,1.01
662,0.876,1.01
663,0.884,1.01
664,0.895,1.01
665,0.921,1.02
666,0.91,1.01
667,0.893,1.01
668,0.879,1.01
669,0.899,1.01
670,0.873,1.01
671,0.911,1.01
672,0.908,1.01
673,0.973,1.01
674,0.912,1.01
675,0.839,1.01
676,0.9,1.01
677,0.889,1.01
678,0.913,1.01
679,0.871,1.01
680,1,1.01
681,0.876,1.01
682,0.923,1
683,0.913,1.01
684,0.864,1.01
685,0.895,1.01
686,0.854,1.01
687,0.872,1.01
688,0.883,1.01
689,0.909,1.01
690,0.854,1.01
691,0.914,1.01
692,0.896,1.02
693,0.884,1.01
694,0.909,1.01
695,0.873,1.02
696,0.873,1.01
697,0.896,1.01
698,0.897,1.01
699,0.886,1.01
700,0.882,1.01
701,0.883,1.01
702,0.902,1
703,0.888,1.01
704,0.968,1.01
705,0.916,1.01
706,0.902,1.01
707,0.907,1.01
708,0.882,1.01
709,0.884,1.01
710,0.94,1.01
711,0.883,1.01
712,0.922,1.01
713,0.896,1.01
714,0.867,1.01
715,0.937,1.01
716,0.912,1.01
717,0.916,1.01
718,0.921,1.01
719,0.885,1.01
720,0.888,1.01
721,0.921,0.921
722,0.91,0.944
723,0.829,0.948
724,0.879,0.948
725,0.888,0.942
726,0.872,0.953
727,0.916,0.956
728,0.912,0.951
729,0.837,0.952
730,0.883,0.944
731,0.887,0.95
732,0.902,0.959
733,0.883,0.949
734,0.918,0.944
735,0.887,0.943
736,0.919,0.953
737,0.886,0.94
738,0.819,0.943
739,0.848,0.945
740,0.837,0.941
741,0.889,0.948
742,0.856,0.948
743,0.902,0.948
744,0.888,0.943
745,0.864,0.948
746,0.895,0.942
747,0.854,0.959
748,0.907,0.951
749,0.852,0.944
750,0.845,0.947
751,0.84,0.951
752,0.877,0.95
753,0.889,0.94
754,0.855,0.948
755,0.876,0.951
756,0.78,0.947
757,0.912,0.937
758,0.925,0.946
759,0.929,0.939
760,0.797,0.951
761,0.885,0.945
762,0.893,0.945
763,0.876,0.937
764,0.862,0.948
765,0.889,0.942
766,0.832,0.943
767,0.848,0.946
768,0.866,0.946
769,0.889,0.959
770,0.881,0.95
771,0.935,0.949
772,0.839,0.953
773,0.87,0.944
774,0.835,0.94
775,0.898,0.942
776,0.866,0.944
777,0.853,0.944
778,0.908,0.933
779,0.881,0.942
780,0.894,0.948
781,0.87,0.936
782,0.872,0.945
783,0.948,0.945
784,0.879,0.948
785,0.874,0.948
786,0.919,0.946
787,0.82,0.943
788,0.91,0.94
789,0.912,0.935
790,0.883,0.945
791,0.897,0.942
792,0.817,0.948
793,0.86,0.951
