t,sim,exp
1,29.4,30.8
2,38.8,31
3,47.7,31.4
4,49.6,31.9
5,49.4,32.6
6,49.5,33.2
7,49.1,33.8
8,49,34.4
9,49.4,34.9
10,49.7,35.3
11,49.1,35.7
12,49.1,36
13,49.8,36.4
14,50,36.7
15,49.9,36.9
16,49.8,37.2
17,49.5,37.4
18,49,37.6
19,49.7,37.7
20,49.2,37.8
21,49.3,37.8
22,49,37.9
23,49.3,38
24,49.2,38.1
25,49.4,38.1
26,49.4,38.1
27,49.1,38.1
28,49,38.2
29,48.9,38.2
30,49.2,38.2
31,49.1,38.4
32,49.4,38.4
33,48.5,38.5
34,48.6,38.5
35,49,38.6
36,48.8,38.6
37,48.8,38.7
38,48.6,38.7
39,48.8,38.7
40,48.1,38.7
41,49.1,38.7
42,48.3,38.7
43,48.6,38.8
44,48.4,38.8
45,47.8,38.9
46,47.6,38.8
47,46.8,38.9
48,46.2,38.9
49,46.1,38.9
50,46,38.9
51,46.5,39
52,46.8,39
53,46.6,39
54,46.3,39
55,46.3,39.1
56,47,39
57,46.6,39.1
58,46.6,39.1
59,46.5,39.2
60,46.2,39.2
61,46.3,39.2
62,46.5,39.2
63,46.7,39.2
64,46.4,39.2
65,46.4,39.2
66,46.9,39.2
67,46.4,39.2
68,46.2,39.2
69,46.5,39.2
70,46.6,39.2
71,46.4,39.2
72,46.4,39.2
73,46.5,39.2
74,46.4,39.2
75,46.4,39.2
76,46.1,39.3
77,46.5,39.3
78,46.6,39.3
79,46.7,39.3
80,47,39.4
81,46.4,39.4
82,46.9,39.4
83,46,39.4
84,46.5,39.3
85,46.3,39.3
86,46.3,39.3
87,46.2,39.3
88,46.4,39.3
89,46.8,39.3
90,46.8,39.3
91,46.7,39.3
92,46.4,39.3
93,46.3,39.3
94,46.5,39.3
95,46.6,39.3
96,46.4,39.3
97,46.1,39.3
98,46.8,39.3
99,46.4,39.3
100,46.4,39.3
101,46.4,39.4
102,46.3,39.4
103,46.1,39.4
104,46.4,39.4
105,46.3,39.4
106,46.5,39.4
107,46.6,39.4
108,46.7,39.4
109,46.2,39.4
110,46.5,39.4
111,46.8,39.4
112,46.5,39.4
113,46.9,39.4
114,46.3,39.4
115,46.7,39.4
116,46.5,39.4
117,46.3,39.4
118,47.1,39.4
119,46.7,39.4
120,46.6,39.4
121,46.4,39.4
122,46.8,39.4
123,46.6,39.4
124,46.6,39.4
125,46.8,39.3
126,46.6,39.4
127,46.8,39.4
128,46.5,39.4
129,46.6,39.4
130,46.6,39.4
131,46.7,39.4
132,46.3,39.4
133,46.5,39.4
134,46.5,39.4
135,46.7,39.4
136,46.9,39.4
137,46.4,39.4
138,46.7,39.4
139,46.2,39.5
140,46.4,39.5
141,46,39.4
142,46.4,39.5
143,46.5,39.4
144,46.7,39.4
145,46.4,39.4
146,46.5,39.4
147,46.8,39.4
148,46.5,39.4
149,46.4,39.4
150,46.3,39.4
151,46.9,39.4
152,46.8,39.5
153,46.6,39.5
154,46.5,39.4
155,46.4,39.5
156,46.7,39.4
157,46.5,39.4
158,46,39.4
