t,sim,exp
1,0.22,0.346
2,0.297,0.349
3,0.309,0.35
4,0.309,0.351
5,0.309,0.351
6,0.31,0.351
7,0.31,0.352
8,0.311,0.352
9,0.31,0.352
10,0.311,0.352
11,0.31,0.352
12,0.311,0.352
13,0.311,0.352
14,0.311,0.352
15,0.311,0.352
16,0.31,0.352
17,0.311,0.352
18,0.311,0.352
19,0.311,0.352
20,0.311,0.352
21,0.31,0.352
22,0.311,0.352
23,0.31,0.352
24,0.31,0.352
25,0.309,0.352
26,0.309,0.352
27,0.31,0.352
28,0.31,0.352
29,0.31,0.352
30,0.309,0.352
31,0.31,0.352
32,0.309,0.351
33,0.308,0.352
34,0.309,0.352
35,0.309,0.352
36,0.309,0.352
37,0.309,0.352
38,0.31,0.352
39,0.309,0.352
40,0.31,0.352
41,0.309,0.352
42,0.309,0.352
43,0.308,0.352
44,0.309,0.352
45,0.307,0.352
46,0.308,0.352
47,0.306,0.353
48,0.305,0.352
49,0.305,0.353
50,0.305,0.353
51,0.305,0.353
52,0.306,0.353
53,0.306,0.353
54,0.305,0.353
55,0.305,0.353
56,0.305,0.354
57,0.306,0.353
58,0.305,0.353
59,0.306,0.353
60,0.305,0.353
61,0.305,0.353
62,0.305,0.354
63,0.305,0.353
64,0.305,0.353
65,0.306,0.354
66,0.305,0.353
67,0.305,0.354
68,0.305,0.353
69,0.305,0.353
70,0.305,0.353
71,0.306,0.354
72,0.306,0.353
73,0.304,0.354
74,0.306,0.353
75,0.305,0.353
76,0.304,0.353
77,0.305,0.353
78,0.304,0.354
79,0.305,0.354
80,0.306,0.354
81,0.306,0.354
82,0.305,0.353
83,0.304,0.354
84,0.305,0.353
85,0.305,0.354
86,0.305,0.354
87,0.307,0.353
88,0.305,0.354
89,0.306,0.353
90,0.305,0.353
91,0.306,0.354
92,0.306,0.354
93,0.306,0.353
94,0.305,0.353
95,0.306,0.354
96,0.306,0.354
97,0.306,0.353
98,0.306,0.354
99,0.306,0.354
100,0.305,0.354
101,0.305,0.354
102,0.305,0.354
103,0.306,0.354
104,0.306,0.354
105,0.306,0.354
106,0.306,0.354
107,0.305,0.354
108,0.306,0.354
109,0.305,0.354
110,0.306,0.354
111,0.305,0.353
112,0.305,0.353
113,0.305,0.354
114,0.306,0.354
115,0.306,0.354
116,0.305,0.354
117,0.306,0.354
118,0.306,0.354
119,0.306,0.353
120,0.305,0.354
121,0.305,0.354
122,0.306,0.354
123,0.305,0.354
124,0.306,0.354
125,0.305,0.354
126,0.306,0.354
127,0.305,0.353
128,0.306,0.354
129,0.307,0.353
130,0.304,0.354
131,0.306,0.354
132,0.307,0.354
133,0.307,0.354
134,0.306,0.353
135,0.305,0.354
136,0.306,0.354
137,0.306,0.354
138,0.306,0.354
139,0.306,0.354
140,0.306,0.353
141,0.305,0.354
142,0.306,0.354
143,0.306,0.354
144,0.307,0.354
145,0.306,0.354
146,0.306,0.354
147,0.306,0.353
148,0.306,0.354
149,0.306,0.354
150,0.305,0.354
151,0.306,0.354
152,0.306,0.354
153,0.305,0.354
154,0.306,0.354
155,0.306,0.353
156,0.305,0.354
157,0.306,0.354
158,0.305,0.354
159,0.305,0.354
160,0.306,0.354
161,0.306,0.354
162,0.305,0.353
163,0.305,0.354
164,0.306,0.353
165,0.305,0.354
166,0.306,0.354
167,0.306,0.354
168,0.306,0.354
169,0.305,0.354
170,0.306,0.354
171,0.305,0.354
172,0.304,0.354
173,0.306,0.354
174,0.306,0.354
175,0.305,0.354
176,0.306,0.353
177,0.305,0.354
178,0.306,0.354
179,0.306,0.353
180,0.306,0.354
181,0.305,0.354
182,0.307,0.353
183,0.306,0.354
184,0.306,0.354
185,0.306,0.354
186,0.306,0.354
187,0.305,0.354
188,0.306,0.354
189,0.306,0.354
190,0.306,0.354
191,0.306,0.354
192,0.305,0.354
193,0.306,0.354
194,0.306,0.354
195,0.306,0.353
196,0.305,0.354
197,0.306,0.354
198,0.306,0.354
199,0.306,0.354
200,0.306,0.353
201,0.305,0.354
202,0.305,0.354
203,0.307,0.353
204,0.305,0.354
205,0.306,0.354
206,0.305,0.354
207,0.306,0.354
208,0.306,0.354
209,0.306,0.354
210,0.306,0.354
211,0.306,0.353
212,0.305,0.354
213,0.307,0.354
214,0.305,0.354
215,0.307,0.354
216,0.306,0.353
217,0.305,0.354
218,0.307,0.354
219,0.306,0.354
220,0.306,0.354
221,0.306,0.354
222,0.306,0.353
223,0.305,0.354
224,0.306,0.354
225,0.307,0.354
226,0.306,0.354
227,0.306,0.354
228,0.306,0.353
229,0.305,0.354
230,0.306,0.354
231,0.306,0.354
232,0.306,0.354
233,0.306,0.354
234,0.305,0.354
235,0.305,0.354
236,0.305,0.354
237,0.306,0.354
238,0.306,0.354
239,0.306,0.354
240,0.305,0.353
241,0.306,0.354
242,0.305,0.354
243,0.307,0.353
244,0.305,0.354
245,0.306,0.354
246,0.306,0.354
247,0.306,0.354
248,0.305,0.354
249,0.306,0.354
250,0.306,0.354
251,0.305,0.354
252,0.306,0.354
253,0.306,0.354
254,0.306,0.354
255,0.305,0.354
256,0.306,0.354
257,0.305,0.354
258,0.305,0.353
259,0.304,0.354
260,0.306,0.354
261,0.305,0.353
262,0.306,0.354
263,0.306,0.354
264,0.306,0.354
265,0.305,0.354
266,0.306,0.354
267,0.306,0.354
268,0.305,0.354
269,0.305,0.354
270,0.305,0.353
271,0.305,0.354
272,0.306,0.354
273,0.305,0.354
274,0.305,0.353
275,0.305,0.354
276,0.306,0.354
277,0.305,0.353
278,0.305,0.354
279,0.306,0.354
280,0.305,0.353
281,0.305,0.354
282,0.305,0.354
283,0.306,0.354
284,0.305,0.354
285,0.305,0.353
286,0.305,0.354
287,0.307,0.354
288,0.306,0.354
289,0.306,0.354
290,0.304,0.354
291,0.304,0.354
292,0.304,0.353
293,0.303,0.354
294,0.303,0.354
295,0.303,0.354
296,0.304,0.354
297,0.302,0.354
298,0.301,0.354
299,0.301,0.354
300,0.301,0.353
301,0.302,0.354
302,0.302,0.354
303,0.303,0.353
304,0.301,0.354
305,0.302,0.353
306,0.3,0.354
307,0.302,0.354
308,0.303,0.354
309,0.301,0.354
310,0.301,0.354
311,0.301,0.354
312,0.301,0.354
313,0.301,0.354
314,0.302,0.354
315,0.301,0.353
316,0.301,0.354
317,0.302,0.354
318,0.302,0.354
319,0.301,0.354
320,0.301,0.354
321,0.301,0.353
322,0.3,0.353
323,0.301,0.354
324,0.302,0.354
325,0.301,0.354
326,0.302,0.354
327,0.302,0.353
328,0.301,0.354
329,0.302,0.354
330,0.302,0.354
331,0.302,0.354
332,0.302,0.354
333,0.302,0.354
334,0.302,0.354
335,0.301,0.354
336,0.302,0.354
337,0.301,0.354
338,0.301,0.354
339,0.302,0.354
340,0.303,0.353
341,0.301,0.354
342,0.302,0.354
343,0.301,0.354
344,0.302,0.353
345,0.301,0.354
346,0.302,0.354
347,0.302,0.354
348,0.301,0.354
349,0.302,0.354
350,0.302,0.354
351,0.301,0.354
352,0.301,0.354
353,0.3,0.354
354,0.302,0.354
355,0.302,0.354
356,0.302,0.354
357,0.302,0.354
