t,sim,exp
1,0.0515,0.359
2,0.406,0.359
3,0.421,0.359
4,0.422,0.359
5,0.422,0.359
6,0.416,0.359
7,0.417,0.36
8,0.418,0.36
9,0.417,0.36
10,0.417,0.36
11,0.418,0.36
12,0.417,0.36
13,0.418,0.36
14,0.418,0.36
15,0.419,0.361
16,0.418,0.361
17,0.418,0.361
18,0.421,0.361
19,0.418,0.361
20,0.417,0.361
21,0.417,0.361
22,0.418,0.361
23,0.419,0.361
24,0.418,0.361
25,0.417,0.36
26,0.416,0.361
27,0.417,0.36
28,0.42,0.361
29,0.417,0.361
30,0.419,0.361
31,0.418,0.361
32,0.418,0.361
33,0.418,0.361
34,0.42,0.361
35,0.417,0.361
36,0.417,0.361
37,0.42,0.361
38,0.418,0.361
39,0.418,0.361
40,0.418,0.361
41,0.418,0.361
42,0.419,0.361
43,0.418,0.361
44,0.417,0.361
45,0.415,0.361
46,0.415,0.36
47,0.413,0.36
48,0.412,0.36
49,0.411,0.36
50,0.411,0.36
51,0.412,0.36
52,0.412,0.36
53,0.411,0.36
54,0.411,0.36
55,0.411,0.36
56,0.412,0.36
57,0.412,0.361
58,0.413,0.361
59,0.413,0.361
60,0.414,0.361
61,0.413,0.361
62,0.413,0.361
63,0.413,0.361
64,0.413,0.361
65,0.412,0.361
66,0.411,0.361
67,0.412,0.361
68,0.411,0.36
69,0.412,0.36
70,0.412,0.36
71,0.413,0.36
72,0.412,0.36
73,0.411,0.36
74,0.412,0.361
75,0.413,0.361
76,0.413,0.361
77,0.413,0.361
78,0.411,0.361
79,0.412,0.361
80,0.412,0.361
81,0.412,0.361
82,0.413,0.361
83,0.412,0.361
84,0.412,0.361
85,0.412,0.361
86,0.413,0.36
87,0.412,0.361
88,0.412,0.36
89,0.413,0.36
90,0.413,0.36
91,0.411,0.36
92,0.412,0.36
93,0.411,0.36
94,0.412,0.36
95,0.411,0.361
96,0.413,0.361
97,0.411,0.361
98,0.412,0.361
99,0.413,0.361
100,0.412,0.361
101,0.412,0.361
102,0.413,0.36
103,0.412,0.361
104,0.412,0.361
105,0.413,0.361
106,0.411,0.361
107,0.411,0.361
108,0.412,0.361
109,0.412,0.361
110,0.412,0.361
111,0.414,0.361
112,0.413,0.361
113,0.415,0.361
114,0.412,0.36
115,0.411,0.361
116,0.412,0.36
117,0.411,0.36
118,0.412,0.36
119,0.41,0.36
120,0.415,0.36
121,0.411,0.36
122,0.412,0.36
123,0.413,0.361
124,0.414,0.361
125,0.411,0.361
126,0.413,0.361
127,0.412,0.361
128,0.413,0.361
129,0.411,0.361
130,0.412,0.361
131,0.412,0.361
132,0.412,0.361
133,0.412,0.361
134,0.412,0.361
135,0.413,0.361
136,0.414,0.361
137,0.412,0.361
138,0.412,0.361
139,0.412,0.361
140,0.418,0.361
141,0.411,0.361
142,0.411,0.361
143,0.411,0.36
144,0.413,0.36
145,0.411,0.36
146,0.412,0.36
147,0.412,0.361
148,0.413,0.361
149,0.412,0.361
150,0.413,0.361
151,0.412,0.361
152,0.411,0.361
153,0.412,0.361
154,0.412,0.361
155,0.413,0.361
156,0.413,0.361
157,0.412,0.361
158,0.412,0.361
159,0.412,0.361
160,0.412,0.361
