t,sim,exp
1,18.5,19.4
2,18.6,19.4
3,19.2,19.4
4,19.2,19.5
5,19.3,19.6
6,19.4,19.7
7,19.5,19.9
8,19.6,20
9,19.8,20.1
10,19.9,20.3
11,20,20.3
12,20,20.3
13,20,20.3
14,20,20.4
15,20.1,20.4
16,20.1,20.4
17,20.1,20.5
18,20.2,20.5
19,20.2,20.5
20,20.2,20.5
21,20.2,20.5
22,20.2,20.5
23,20.2,20.5
24,20.2,20.5
25,20.2,20.5
26,20.2,20.5
27,20.2,20.4
28,20.1,20.5
29,20.2,20.5
30,20.2,20.5
31,20.2,20.5
32,20.2,20.5
33,20.2,20.5
34,20.2,20.5
35,20.2,20.6
36,20.3,20.6
37,20.3,20.6
38,20.3,20.6
39,20.3,20.6
40,20.3,20.6
41,20.3,20.6
42,20.3,20.6
43,20.3,20.5
44,20.2,20.6
45,20.3,20.4
46,20.1,20.4
47,20.1,20.4
48,20.1,20.3
49,20,20.4
50,20.1,20.4
51,20.1,20.4
52,20.1,20.4
53,20.1,20.5
54,20.2,20.5
55,20.2,20.6
56,20.3,20.7
57,20.4,20.7
58,20.4,20.8
59,20.5,20.8
60,20.5,20.8
61,20.5,20.8
62,20.5,20.8
63,20.5,20.8
64,20.5,20.8
65,20.5,20.8
66,20.5,20.8
67,20.5,20.8
68,20.5,20.8
69,20.5,20.8
70,20.5,20.8
71,20.5,20.8
72,20.5,20.8
73,20.5,20.8
74,20.5,20.8
75,20.5,20.8
76,20.5,20.8
77,20.5,20.8
78,20.5,20.8
79,20.5,20.8
80,20.5,20.8
81,20.5,20.8
82,20.5,20.8
83,20.5,20.8
84,20.5,20.8
85,20.5,20.8
86,20.5,20.8
87,20.5,20.8
88,20.5,20.8
89,20.5,20.8
90,20.5,20.8
91,20.5,20.8
92,20.5,20.8
93,20.5,20.8
94,20.5,20.8
95,20.5,20.8
96,20.5,20.8
97,20.5,20.8
98,20.5,20.8
99,20.5,20.8
100,20.5,20.8
101,20.5,20.8
102,20.5,20.8
103,20.5,20.8
104,20.5,20.8
105,20.5,20.9
106,20.6,20.9
107,20.6,20.9
108,20.6,20.8
109,20.5,20.8
110,20.5,20.8
111,20.5,20.7
112,20.4,20.7
113,20.4,20.6
114,20.3,20.6
115,20.3,20.6
116,20.3,20.6
117,20.3,20.5
118,20.2,20.6
119,20.3,20.6
120,20.3,20.7
121,20.4,20.7
122,20.4,20.8
123,20.5,20.8
124,20.5,20.8
125,20.5,20.8
126,20.5,20.8
127,20.5,20.9
128,20.5,20.7
129,20.4,20.7
130,20.4,20.7
131,20.4,20.8
132,20.5,20.9
133,20.6,20.9
134,20.6,20.8
135,20.5,20.8
136,20.5,20.8
137,20.5,20.7
138,20.4,20.7
139,20.4,20.7
140,20.4,20.7
141,20.4,20.7
142,20.4,20.7
143,20.4,20.6
144,20.3,20.6
145,20.3,20.6
146,20.3,20.7
147,20.4,20.7
148,20.4,20.8
149,20.5,20.8
150,20.5,20.8
151,20.5,20.9
152,20.6,20.9
153,20.6,20.9
154,20.6,20.9
155,20.6,20.9
156,20.6,20.8
157,20.5,20.8
158,20.5,20.7
159,20.4,20.7
160,20.4,20.6
161,20.3,20.6
162,20.3,20.6
163,20.3,20.6
164,20.3,20.6
165,20.3,20.7
166,20.4,20.7
167,20.4,20.8
168,20.5,20.9
169,20.6,21
170,20.7,21
171,20.7,21
172,20.7,21
173,20.7,20.9
174,20.6,20.8
175,20.5,20.7
176,20.4,20.7
177,20.4,20.6
178,20.3,20.7
179,20.4,20.7
180,20.4,20.6
181,20.3,20.6
182,20.3,20.7
183,20.4,20.7
184,20.4,20.8
185,20.5,20.8
186,20.5,20.9
187,20.6,20.9
188,20.6,20.9
189,20.6,20.9
190,20.6,20.8
191,20.5,20.8
192,20.5,20.8
193,20.5,20.8
194,20.5,20.7
195,20.4,20.7
196,20.4,20.6
197,20.3,20.5
198,20.2,20.6
199,20.3,20.6
200,20.3,20.6
201,20.3,20.7
202,20.4,20.8
203,20.5,20.9
204,20.6,21
205,20.7,21
206,20.7,21
207,20.7,21
208,20.7,21
209,20.7,21
210,20.7,20.9
211,20.6,20.9
212,20.6,20.8
213,20.5,20.9
214,20.6,20.9
215,20.6,20.8
216,20.5,20.8
217,20.5,20.7
218,20.4,20.7
219,20.4,20.7
220,20.4,20.7
221,20.4,20.7
222,20.4,20.8
223,20.5,20.8
224,20.5,20.9
225,20.6,20.9
226,20.6,21
227,20.7,21
228,20.7,21
229,20.7,21
230,20.7,21
231,20.7,21
232,20.7,20.9
233,20.6,20.9
234,20.6,20.9
235,20.6,20.8
236,20.5,20.8
237,20.5,20.8
238,20.5,20.7
239,20.4,20.7
240,20.4,20.6
241,20.3,20.6
242,20.3,20.6
243,20.3,20.6
244,20.3,20.7
245,20.4,20.8
246,20.5,20.9
247,20.6,21.1
248,20.7,21.1
249,20.7,21.1
250,20.7,21.1
251,20.8,21.1
252,20.8,21.1
253,20.8,21.1
254,20.8,21
255,20.7,21
256,20.7,20.9
257,20.6,20.9
258,20.6,20.9
259,20.6,20.8
260,20.5,20.7
261,20.4,20.7
262,20.4,20.7
263,20.4,20.7
264,20.4,20.7
265,20.4,20.8
266,20.5,20.9
267,20.6,20.9
268,20.6,21
269,20.7,21
