t,sim,exp
1,18,25.6
2,20.8,25.6
3,26.2,25.6
4,26.6,25.7
5,26,25.6
6,25.8,25.7
7,25.7,25.7
8,24.8,25.7
9,25.5,25.7
10,24.9,25.6
11,24.3,25.7
12,24.8,25.6
13,24.8,25.7
14,24.7,25.7
15,24.6,25.8
16,25,25.8
17,24.6,25.8
18,24.5,25.8
19,24.8,25.8
20,24,25.8
21,24.5,25.9
22,24.2,25.9
23,24.2,26
24,24.2,26
25,24,26.1
26,23.8,26.1
27,23.8,26.2
28,24.1,26.2
29,23.9,26.3
30,24.1,26.3
31,23.7,26.4
32,23.4,26.4
33,24.7,26.4
34,24.3,26.4
35,23.9,26.4
36,23.6,26.4
37,23.3,26.4
38,24.2,26.4
39,24.1,26.4
40,23.7,26.5
41,23.6,26.5
42,23.1,26.4
43,23.3,26.4
44,22.9,26.4
45,23.4,26.5
46,22.9,26.5
47,22.9,26.6
48,22.5,26.6
49,22.7,26.6
50,22.6,26.6
51,22.5,26.6
52,22.7,26.7
53,22.8,26.6
54,22.9,26.7
55,22.5,26.7
56,22.8,26.7
57,22.6,26.6
58,22.4,26.6
59,22.3,26.5
60,22.5,26.4
61,22.4,26.4
62,22.7,26.4
63,22.8,26.5
64,22.9,26.5
65,22.8,26.5
66,22.7,26.4
67,22.7,26.5
68,22.8,26.5
69,22.8,26.6
70,22.4,26.6
71,22.8,26.6
72,22.6,26.5
73,22.3,26.5
74,22.2,26.5
75,22.4,26.6
76,22.5,26.5
77,22.6,26.5
78,22.9,26.5
79,23,26.5
80,22.4,26.5
81,22.8,26.5
82,23,26.4
83,22.9,26.4
84,22.6,26.4
85,22.5,26.6
86,22.8,26.7
87,22.2,26.7
88,22.7,26.7
89,22.4,26.7
90,22.3,26.8
91,22.7,26.7
92,22.6,26.8
93,22.4,26.8
94,22.5,26.8
95,22.6,26.8
96,22.7,26.8
97,22.5,26.8
98,22.9,26.8
99,22.7,26.8
100,22.6,26.7
101,22.8,26.7
102,22.5,26.7
103,22.7,26.6
104,22.7,26.5
105,22.5,26.5
106,22.7,26.4
107,22.5,26.4
108,22.8,26.4
109,22.6,26.5
110,22.6,26.5
111,22.8,26.6
112,22.9,26.6
113,23.1,26.7
114,22.6,26.8
115,22.8,26.8
116,23,26.7
117,22.7,26.8
118,22.5,26.8
119,22.6,26.8
120,22.5,26.8
121,22.5,26.7
122,22.7,26.7
123,23.1,26.7
124,23.1,26.7
125,22.7,26.7
126,22.6,26.7
127,22.9,26.6
128,23.1,26.6
129,22.7,26.7
130,22.9,26.8
131,23,26.8
132,22.6,26.7
133,22.5,26.6
134,23.1,26.6
135,22.7,26.6
136,22.4,26.5
137,22.8,26.6
138,22.8,26.7
139,22.6,26.6
140,22.9,26.6
141,22.6,26.6
142,22.2,26.7
143,22.1,26.6
144,23.1,26.7
145,22.5,26.7
146,22.5,26.7
147,22.7,26.7
148,22.5,26.6
149,22.6,26.6
150,22.4,26.6
151,22.6,26.6
152,22.7,26.6
153,22.4,26.6
154,22.6,26.6
155,23,26.5
156,22.9,26.5
157,22.3,26.6
158,23,26.7
159,22.8,26.7
160,22.5,26.7
161,23.3,26.7
162,22.6,26.7
163,22.4,26.7
164,22.7,26.7
165,22.2,26.7
166,22.8,26.6
167,22.6,26.6
168,22.4,26.6
169,22.7,26.5
170,22.6,26.5
171,22.4,26.5
172,22.4,26.4
173,22.5,26.4
174,22.5,26.5
175,22.8,26.4
176,22.8,26.4
177,23.1,26.6
178,22.6,26.6
179,22.9,26.6
180,22.9,26.5
181,22.9,26.6
182,22.5,26.6
183,22.6,26.7
184,22.9,26.7
185,23.2,26.6
186,22.5,26.6
187,22.7,26.5
188,22.5,26.5
189,22.7,26.5
190,22.7,26.6
191,23.3,26.6
192,22.6,26.6
193,22.6,26.6
194,22.8,26.6
195,22.9,26.6
196,23.2,26.6
197,23.1,26.6
198,22.8,26.6
199,22.1,26.6
200,22.3,26.6
201,22.4,26.5
202,22.3,26.5
203,22.5,26.5
204,22.5,26.5
205,22.7,26.6
206,22.2,26.5
207,22.3,26.5
208,22.5,26.5
209,22.3,26.5
210,22.1,26.5
211,22.4,26.5
212,22.2,26.5
213,22.3,26.5
