t,sim,exp
1,18.1,20.1
2,18.3,20.2
3,19,20.1
4,19,20.4
5,19.2,20.2
6,19.2,20.4
7,19.3,20.3
8,19.4,20.4
9,19.5,20.6
10,19.6,20.6
11,19.7,20.8
12,19.8,20.8
13,19.8,20.9
14,19.8,20.8
15,19.8,20.8
16,19.8,20.9
17,19.9,20.8
18,19.9,21
19,19.9,21
20,20,21.2
21,20.1,21.2
22,20.1,21.2
23,20.1,21.2
24,20.2,21.2
25,20.3,21.1
26,20.5,21.5
27,20.6,21.6
28,20.5,21.7
29,20.6,21.8
30,20.7,21.8
31,20.6,21.8
32,20.7,21.9
33,20.7,22
34,20.7,22
35,20.8,22.1
36,20.8,22.1
37,20.8,22.1
38,20.8,22.2
39,20.8,22.2
40,20.9,22.2
41,21,22.3
42,21.1,22.3
43,21.2,22.4
44,21.3,22.5
45,21.5,22.7
46,21.7,22.9
47,21.9,23.1
48,22.2,23.3
49,22.3,23.5
50,22.4,23.6
51,22.4,23.8
52,22.4,23.8
53,22.4,23.9
54,22.5,24
55,22.6,24
56,22.6,24.1
57,22.7,24.1
58,22.7,24.2
59,22.7,24.2
60,22.7,24.2
61,22.7,24.2
62,22.7,24.2
63,22.7,24.2
64,22.7,24.3
65,22.7,24.2
66,22.7,24.2
67,22.7,24.2
68,22.7,24.2
69,22.7,24.2
70,22.7,24.2
71,22.7,24.2
72,22.7,24.2
73,22.7,24.2
74,22.7,24.2
75,22.7,24.2
76,22.7,24.3
77,22.7,24.3
78,22.7,24.3
79,22.7,24.3
80,22.7,24.4
81,22.7,24.3
82,22.7,24.4
83,22.7,24.3
84,22.7,24.3
85,22.7,24.3
86,22.7,24.3
87,22.7,24.3
88,22.7,24.3
89,22.7,24.3
90,22.7,24.3
91,22.7,24.3
92,22.7,24.3
93,22.7,24.3
94,22.7,24.3
95,22.7,24.3
96,22.7,24.4
97,22.7,24.4
98,22.7,24.4
99,22.7,24.4
100,22.7,24.4
101,22.7,24.4
102,22.7,24.4
103,22.7,24.4
104,22.7,24.4
105,22.7,24.4
106,22.7,24.4
107,22.8,24.4
108,22.8,24.4
109,22.8,24.5
110,22.8,24.5
111,22.8,24.5
112,22.8,24.4
113,22.7,24.4
114,22.7,24.4
115,22.7,24.4
116,22.7,24.3
117,22.7,24.3
118,22.6,24.3
119,22.7,24.3
120,22.6,24.3
121,22.7,24.3
122,22.7,24.3
123,22.8,24.4
124,22.8,24.4
125,22.8,24.4
126,22.8,24.4
127,22.8,24.4
128,22.7,24.4
129,22.7,24.4
130,22.7,24.4
131,22.7,24.4
132,22.7,24.4
133,22.8,24.4
134,22.8,24.4
135,22.8,24.4
136,22.8,24.4
137,22.8,24.4
138,22.8,24.4
139,22.8,24.4
140,22.7,24.4
141,22.7,24.4
142,22.7,24.4
143,22.6,24.4
144,22.7,24.3
145,22.6,24.3
146,22.7,24.3
147,22.7,24.3
148,22.7,24.3
149,22.7,24.3
150,22.8,24.4
151,22.8,24.4
152,22.9,24.5
153,22.9,24.5
154,22.8,24.5
155,22.8,24.6
156,22.8,24.6
157,22.9,24.6
158,22.8,24.5
159,22.7,24.5
160,22.7,24.5
161,22.7,24.4
162,22.7,24.4
163,22.7,24.4
164,22.6,24.3
165,22.6,24.3
166,22.7,24.3
167,22.7,24.4
168,22.8,24.4
169,22.8,24.5
170,22.9,24.5
171,22.9,24.6
172,22.9,24.5
173,22.8,24.6
174,22.8,24.6
175,22.8,24.6
176,22.7,24.5
177,22.7,24.5
178,22.7,24.4
179,22.7,24.4
180,22.6,24.4
181,22.6,24.3
182,22.6,24.3
183,22.7,24.3
184,22.7,24.3
185,22.7,24.4
186,22.8,24.4
187,22.8,24.5
188,22.9,24.4
189,22.9,24.4
190,22.9,24.5
191,22.8,24.5
192,22.8,24.5
193,22.8,24.5
194,22.7,24.6
195,22.7,24.4
196,22.7,24.4
197,22.7,24.3
198,22.7,24.3
199,22.7,24.3
200,22.6,24.3
201,22.6,24.3
202,22.7,24.3
203,22.7,24.4
204,22.8,24.4
205,22.8,24.5
206,22.9,24.4
207,22.9,24.4
208,22.8,24.5
209,22.9,24.5
210,22.9,24.5
211,22.9,24.4
212,22.9,24.4
213,22.9,24.5
214,22.8,24.4
215,22.8,24.5
216,22.7,24.5
217,22.7,24.5
218,22.7,24.5
219,22.7,24.5
220,22.7,24.4
221,22.6,24.3
222,22.6,24.4
223,22.7,24.4
224,22.7,24.4
225,22.8,24.4
226,22.8,24.4
227,22.9,24.5
228,22.9,24.5
229,22.9,24.5
230,22.9,24.5
231,22.9,24.5
232,22.9,24.5
233,22.8,24.5
234,22.7,24.5
235,22.7,24.5
236,22.7,24.5
237,22.7,24.4
238,22.6,24.4
239,22.6,24.4
240,22.7,24.4
241,22.7,24.3
242,22.6,24.3
243,22.6,24.3
244,22.7,24.4
245,22.8,24.4
246,22.8,24.4
247,22.8,24.4
248,22.9,24.4
249,22.9,24.6
250,22.9,24.6
251,22.9,24.6
252,22.9,24.6
253,23,24.6
254,22.9,24.5
255,22.9,24.5
256,22.8,24.5
257,22.8,24.5
258,22.7,24.5
259,22.7,24.4
260,22.7,24.4
261,22.7,24.4
262,22.6,24.3
263,22.6,24.3
264,22.6,24.3
265,22.6,24.3
266,22.7,24.3
267,22.6,24.4
268,22.7,24.4
269,22.8,24.5
270,22.8,24.5
271,22.8,24.5
272,22.8,24.5
273,22.8,24.6
274,22.8,24.6
275,22.9,24.6
276,22.8,24.6
277,22.8,24.6
278,22.7,24.5
279,22.7,24.4
280,22.6,24.4
281,22.6,24.4
282,22.7,24.4
283,22.7,24.4
284,22.8,24.4
285,22.7,24.5
286,22.7,24.5
287,22.7,24.4
288,22.7,24.4
289,22.7,24.4
290,22.8,24.4
291,22.8,24.5
292,22.8,24.5
293,22.9,24.5
294,22.8,24.5
295,22.8,24.5
296,22.8,24.5
297,22.8,24.5
298,22.8,24.5
299,22.8,24.5
300,22.7,24.5
301,22.7,24.4
302,22.6,24.4
303,22.6,24.4
304,22.6,24.3
305,22.5,24.3
306,22.5,24.3
307,22.5,24.3
308,22.6,24.2
309,22.7,24.4
310,22.8,24.4
311,22.9,24.4
312,23,24.5
313,22.9,24.6
314,22.9,24.6
315,22.9,24.6
316,22.9,24.6
317,22.9,24.6
318,22.9,24.6
319,22.8,24.6
320,22.8,24.5
321,22.8,24.6
322,22.8,24.6
323,22.8,24.6
324,22.8,24.5
325,22.8,24.4
326,22.7,24.4
327,22.7,24.4
328,22.8,24.4
329,22.8,24.4
330,22.9,24.5
331,22.9,24.5
332,22.9,24.6
333,22.9,24.6
334,23,24.6
335,23,24.6
336,22.8,24.6
337,22.8,24.6
338,22.8,24.6
339,22.7,24.5
340,22.7,24.5
341,22.7,24.5
342,22.7,24.5
343,22.7,24.4
344,22.7,24.4
345,22.7,24.4
346,22.8,24.4
347,22.8,24.5
348,22.9,24.5
349,22.9,24.5
350,22.9,24.6
351,22.9,24.6
352,22.9,24.6
353,22.9,24.6
354,22.8,24.6
355,22.7,24.5
356,22.8,24.5
357,22.8,24.5
358,22.8,24.5
359,22.8,24.5
360,22.8,24.6
361,22.8,24.5
362,22.8,24.6
363,22.8,24.6
364,22.8,24.6
365,22.8,24.6
366,22.7,24.5
367,22.7,24.5
368,22.7,24.5
369,22.8,24.5
370,22.8,24.5
371,22.7,24.5
372,22.7,24.5
373,22.7,24.5
374,22.7,24.4
375,22.7,24.4
376,22.7,24.4
377,22.7,24.4
378,22.7,24.4
379,22.7,24.4
380,22.8,24.4
381,22.8,24.4
382,22.8,24.5
383,22.8,24.5
384,22.8,24.5
385,22.8,24.5
386,22.8,24.5
387,22.7,24.5
388,22.7,24.5
389,22.7,24.5
390,22.7,24.5
391,22.7,24.4
392,22.7,24.4
