t,sim,exp
1,28,27.7
2,31.3,28
3,32.8,28.8
4,32.8,29.7
5,32.9,30.8
6,32.9,31.6
7,32.9,32.2
8,33,32.5
9,33,32.8
10,33,33.1
11,33.1,33.1
12,33.2,33.2
13,33.2,33.4
14,33.2,33.5
15,33.2,33.7
16,33.2,33.8
17,33.2,33.8
18,33.3,33.9
19,33.4,34
20,33.3,34.1
21,33.3,34.1
22,33.3,34.2
23,33.3,34.2
24,33.3,34.2
25,33.3,34.1
26,33.3,34.2
27,33.3,34.2
28,33.3,34.2
29,33.4,34.2
30,33.3,34.2
31,33.3,34.3
32,33.3,34.3
33,33.3,34.3
34,33.4,34.4
35,33.4,34.4
36,33.5,34.4
37,33.4,34.4
38,33.5,34.5
39,33.5,34.5
40,33.5,34.6
41,33.5,34.7
42,33.5,34.7
43,33.6,34.8
44,33.5,34.7
45,33.4,34.8
46,33.5,34.8
47,33.4,34.8
48,33.4,35
49,33.5,35.1
50,33.5,35.1
51,33.5,35.2
52,33.6,35.2
53,33.6,35.2
54,33.6,35.2
55,33.7,35.3
56,33.7,35.3
57,33.7,35.4
58,33.8,35.5
59,33.9,35.5
60,33.8,35.6
61,33.8,35.6
62,33.7,35.6
63,33.7,35.5
64,33.8,35.6
65,33.8,35.5
66,33.9,35.6
67,33.8,35.6
68,33.8,35.6
69,33.8,35.7
70,33.8,35.6
71,33.8,35.6
72,33.9,35.6
73,33.9,35.6
74,33.9,35.6
75,33.9,35.6
76,33.9,35.6
77,33.8,35.6
78,33.8,35.7
79,33.8,35.7
80,33.8,35.7
81,33.8,35.8
82,33.8,35.8
83,33.8,35.8
84,33.8,35.8
85,33.8,35.7
86,33.8,35.8
87,33.8,35.8
88,33.9,35.8
89,33.9,35.7
90,33.8,35.7
91,33.8,35.7
92,33.8,35.7
93,33.8,35.7
94,33.8,35.7
95,33.8,35.8
96,33.8,35.7
97,33.9,35.7
98,33.9,35.7
99,33.8,35.8
100,33.8,35.8
101,33.9,35.8
102,33.8,35.8
103,33.9,35.8
104,33.9,35.8
105,33.9,35.8
106,33.8,35.8
107,33.7,35.8
108,33.8,35.9
109,33.8,35.9
110,33.8,35.8
111,33.8,35.9
112,33.8,35.9
113,33.8,35.9
114,33.8,35.9
115,33.9,35.8
116,33.7,35.8
117,33.8,35.8
118,33.7,35.8
119,33.7,35.8
120,33.9,35.7
121,33.8,35.8
122,33.8,35.8
123,33.8,35.8
124,33.8,35.8
125,33.8,35.8
126,33.9,35.8
127,33.9,35.8
128,33.8,35.8
129,33.8,35.8
130,33.8,35.8
131,33.8,35.9
132,33.8,35.8
133,33.9,35.8
134,33.8,35.9
135,33.8,35.9
136,33.8,35.9
137,33.8,35.9
138,33.9,35.9
139,33.8,35.9
140,33.9,35.9
141,33.8,35.9
142,33.8,35.8
143,33.8,35.8
144,33.7,35.8
145,33.7,35.8
146,33.8,35.8
147,33.7,35.8
148,33.8,35.8
149,33.8,35.8
150,33.8,35.8
151,33.8,35.9
152,33.9,35.9
153,33.9,35.8
154,33.9,35.9
155,33.7,35.9
156,33.8,35.9
157,33.8,35.9
158,33.7,35.9
159,33.9,35.9
160,33.8,35.9
161,33.8,35.9
162,33.7,35.9
163,33.8,35.9
164,33.7,35.9
165,33.8,35.8
166,33.8,35.8
167,33.8,35.8
168,33.8,35.8
169,33.8,35.8
170,33.8,35.9
171,33.9,35.8
172,33.8,35.9
173,33.7,36
174,33.8,36
175,33.8,35.9
176,33.7,35.9
177,33.8,35.9
178,33.8,35.9
179,33.8,35.9
180,33.8,35.9
181,33.8,35.9
182,33.8,35.8
183,33.6,35.8
184,33.8,35.8
185,33.8,35.8
186,33.8,35.8
187,33.8,35.8
188,33.7,35.9
189,33.7,35.9
190,33.6,35.9
191,33.6,35.9
192,33.7,35.9
193,33.7,35.9
194,33.8,36
195,33.8,35.9
196,33.8,35.9
197,33.7,35.9
198,33.8,36
199,33.8,35.9
200,33.7,35.9
201,33.7,35.9
202,33.8,35.9
203,33.8,35.9
204,33.8,35.9
205,33.8,35.9
206,33.7,36
