t,sim,exp
1,26.1,29.8
2,31.6,29.8
3,37.3,30
4,38.4,30.2
5,38.6,30.5
6,38.5,30.7
7,38.8,30.7
8,39.4,30.6
9,39.3,30.6
10,38.3,30.6
11,38.1,30.6
12,38.3,30.5
13,38.6,30.5
14,38.9,30.5
15,38.2,30.6
16,38.7,30.6
17,37.8,30.6
18,38.8,30.6
19,38.5,30.6
20,38.4,30.7
21,38.5,30.7
22,38.4,30.7
23,38.5,30.7
24,38.2,30.8
25,38.4,30.7
26,38.2,30.8
27,38.7,30.8
28,38.4,30.8
29,38.6,30.8
30,37.8,30.8
31,38.1,30.8
32,37.4,30.9
33,38.2,30.9
34,38.7,30.9
35,37.9,31
36,38.1,31
37,38.1,30.9
38,38,31
39,38,31
40,38.8,31
41,38.4,31
42,37.8,30.9
43,39,30.9
44,38.8,31
45,38.6,31
46,38.4,31
47,37.5,31
48,37.7,31
49,37.5,31
50,38.8,31
51,38.9,31
52,38.1,31
53,38.4,31.1
54,38.1,31
55,38,31.1
56,38,31.1
57,38.3,31.1
58,38.1,31.1
59,38.1,31.1
60,37.6,31.1
61,38.1,31.2
62,37.7,31.2
63,37.9,31.1
64,37.9,31.1
65,37.4,31.2
66,37.9,31.1
67,37.6,31.2
68,37.6,31.2
69,37.8,31.1
70,37.3,31.1
71,37.7,31.2
72,38,31.2
73,37.6,31.2
74,37.9,31.2
75,38,31.2
76,37.9,31.2
77,38.2,31.2
78,37.8,31.2
79,36.9,31.2
80,37.1,31.2
81,37.2,31.2
82,37.2,31.2
83,38.1,31.2
84,38.1,31.2
85,38.1,31.2
86,37.5,31.2
87,37.9,31.2
88,37,31.2
89,37.5,31.2
90,37.8,31.2
91,38.7,31.1
92,37.7,31.2
93,37.8,31.2
94,38.5,31.2
95,38,31.2
96,37.4,31.2
97,37.8,31.2
98,38.2,31.2
99,37.5,31.1
100,37.6,31.2
101,37.7,31.2
102,38.4,31.2
103,38.3,31.2
104,37.7,31.2
105,38.1,31.2
106,37.7,31.2
107,38.2,31.2
108,38.2,31.2
109,38.4,31.3
110,38.6,31.2
111,37.8,31.2
112,38,31.2
113,38.7,31.2
114,38.3,31.2
115,38.5,31.2
116,38.1,31.2
117,38.5,31.2
118,38.6,31.3
119,38.2,31.2
120,38.1,31.2
121,38.4,31.2
122,38.3,31.2
123,38.4,31.2
124,38.8,31.2
125,38.4,31.2
126,38.6,31.2
127,39,31.2
128,39,31.2
129,38.3,31.2
130,38.7,31.2
131,38,31.2
132,37.9,31.2
133,38.2,31.2
134,38,31.2
135,38.3,31.2
136,38.3,31.2
137,38.7,31.2
138,37.9,31.2
139,38.5,31.2
140,38.7,31.2
141,38.2,31.2
142,38.9,31.2
143,38.3,31.2
144,38.1,31.2
145,38.2,31.2
146,38.6,31.2
147,38.9,31.2
148,38.4,31.2
149,38.6,31.2
150,38.5,31.2
151,37.8,31.2
152,38,31.2
153,38.6,31.2
154,38.9,31.2
155,38.5,31.2
156,38.2,31.2
157,38.2,31.2
158,38.8,31.2
159,38.7,31.2
160,37.5,31.2
161,37.9,31.3
162,38.3,31.3
163,38.5,31.2
164,38.7,31.2
165,38.7,31.3
166,39,31.2
167,38.7,31.2
168,38.3,31.2
169,38.8,31.2
170,38.7,31.2
171,38.5,31.2
172,38.2,31.2
173,38.3,31.2
174,38.7,31.2
175,38.5,31.2
176,38.4,31.2
177,38.4,31.3
178,38.6,31.3
179,38.4,31.3
180,38.5,31.2
181,38,31.2
182,38.9,31.2
183,38.7,31.2
184,38.8,31.2
185,38,31.2
186,38.4,31.2
187,38.7,31.2
188,38.3,31.3
189,38.4,31.3
190,38,31.2
191,38.4,31.3
192,38,31.3
193,38.4,31.3
194,38.3,31.3
195,38.3,31.3
196,38.5,31.3
197,38.2,31.3
198,38.3,31.3
199,38.6,31.3
200,38.8,31.3
201,38.5,31.3
202,38.5,31.3
203,38.7,31.3
204,38.3,31.3
205,37.8,31.2
206,38.7,31.2
207,39,31.3
208,38.6,31.2
209,38.2,31.3
