t,sim,exp
1,18,26.8
2,19.5,26.8
3,25.2,26.9
4,27,26.9
5,27.4,27
6,26.7,27.1
7,26.7,27.2
8,26.2,27.2
9,27,27.4
10,26.2,27.5
11,25.8,27.5
12,26,27.6
13,27.4,27.7
14,26.6,27.8
15,26.4,27.8
16,26.6,28
17,26.1,28.1
18,26,28.1
19,26.1,28.2
20,25.8,28.1
21,25.5,28.1
22,24.9,28.1
23,24.8,28.1
24,24.5,28
25,22.8,28
26,22.9,27.8
27,22.8,27.7
28,22.9,27.6
29,22.9,27.5
30,22.7,27.4
31,22.9,27.4
32,22.9,27.3
33,22.7,27.3
34,23,27.2
35,22.8,27.1
36,23,27.1
37,22.4,27.1
38,22.5,27
39,22.4,27
40,22.1,26.9
41,22,26.9
42,21.8,26.7
43,21.7,26.6
44,21.7,26.4
45,21.7,26.3
46,21.8,26.1
47,21.9,26.1
48,22.2,26
49,22.4,26
50,22.5,26
51,22.5,26
52,22.5,26
53,22.5,26.1
54,22.6,26
55,22.7,26
56,22.7,26.1
57,22.8,26.1
58,22.7,26.1
59,22.7,26.2
60,22.7,26.2
61,22.7,26.2
62,22.8,26.2
63,22.8,26.2
64,22.8,26.2
65,22.8,26.2
66,22.8,26.2
67,22.8,26.2
68,22.8,26.2
69,22.8,26.2
70,22.8,26.2
71,22.8,26.2
72,22.8,26.2
73,22.8,26.2
74,22.8,26.2
75,22.8,26.2
76,22.8,26.2
77,22.8,26.2
78,22.8,26.3
79,22.8,26.3
80,22.8,26.3
81,22.8,26.3
82,22.8,26.3
83,22.8,26.4
84,22.8,26.3
85,22.8,26.4
86,22.8,26.3
87,22.8,26.4
88,22.8,26.4
89,22.8,26.4
90,22.8,26.4
91,22.8,26.4
92,22.8,26.4
93,22.8,26.4
94,22.8,26.4
95,22.8,26.4
96,22.8,26.4
97,22.8,26.5
98,22.8,26.4
99,22.8,26.4
100,22.8,26.5
101,22.8,26.5
102,22.8,26.5
103,22.8,26.4
104,22.8,26.4
105,22.8,26.5
106,22.8,26.5
107,22.9,26.4
108,22.9,26.5
109,22.9,26.5
110,22.9,26.5
111,22.9,26.5
