t,sim,exp
1,18.4,18.5
2,17.8,18.5
3,18.5,18.5
4,18.5,18.5
5,18.5,18.6
6,18.6,18.6
7,18.6,18.7
8,18.7,18.8
9,18.8,18.8
10,18.8,18.9
11,18.9,18.9
12,18.9,18.9
13,18.9,18.9
14,18.9,19
15,19,18.9
16,19,18.9
17,19,18.9
18,18.9,19.1
19,19.1,19
20,19,19.1
21,19,19.1
22,19.1,19.1
23,19.1,19.1
24,19,19.1
25,19,19.1
26,19,19.1
27,19,19.1
28,19,19.1
29,19,19.1
30,19,19.1
31,19,19.1
32,19,19.2
33,19.1,19.2
34,19.1,19.2
35,19.1,19.2
36,19.1,19.2
37,19.1,19.3
38,19.3,19.2
39,19.2,19.2
40,19.2,19.2
41,19.2,19.2
42,19.2,19.2
43,19.2,19.2
44,19.2,19.2
45,19.2,19.1
46,19.1,19
47,19,19
48,19,19
49,18.9,19
50,19,19
51,18.9,19
52,19,19.1
53,19,19.1
54,19,19.2
55,19.1,19.3
56,19.2,19.3
57,19.2,19.4
58,19.4,19.4
59,19.3,19.4
60,19.3,19.4
61,19.3,19.4
62,19.3,19.4
63,19.3,19.4
64,19.3,19.4
65,19.3,19.4
66,19.3,19.4
67,19.3,19.4
68,19.3,19.4
69,19.3,19.4
70,19.3,19.4
71,19.3,19.4
72,19.3,19.4
73,19.3,19.4
74,19.3,19.4
75,19.3,19.4
76,19.3,19.4
77,19.3,19.4
78,19.3,19.4
79,19.3,19.4
80,19.3,19.4
81,19.3,19.4
82,19.3,19.4
83,19.3,19.4
84,19.3,19.4
85,19.3,19.4
86,19.3,19.4
87,19.3,19.4
88,19.3,19.4
89,19.3,19.4
90,19.3,19.4
91,19.3,19.4
92,19.3,19.4
93,19.3,19.4
94,19.3,19.4
95,19.3,19.4
96,19.3,19.4
97,19.3,19.4
98,19.3,19.4
99,19.3,19.4
100,19.3,19.4
101,19.3,19.4
102,19.3,19.4
103,19.3,19.4
104,19.3,19.4
105,19.3,19.4
106,19.3,19.4
107,19.3,19.4
108,19.3,19.4
109,19.3,19.4
110,19.3,19.4
111,19.3,19.4
112,19.3,19.4
113,19.3,19.4
114,19.3,19.4
115,19.3,19.4
116,19.3,19.4
117,19.3,19.4
118,19.3,19.4
119,19.3,19.4
120,19.3,19.4
121,19.3,19.4
122,19.3,19.4
123,19.3,19.4
124,19.3,19.4
125,19.3,19.4
126,19.3,19.4
127,19.3,19.4
128,19.3,19.4
129,19.3,19.4
130,19.3,19.4
131,19.3,19.4
132,19.3,19.4
133,19.3,19.4
134,19.3,19.4
135,19.3,19.4
136,19.3,19.4
137,19.3,19.4
138,19.3,19.4
139,19.3,19.4
140,19.3,19.4
141,19.3,19.4
142,19.3,19.4
143,19.3,19.4
144,19.3,19.4
145,19.3,19.4
146,19.3,19.4
147,19.3,19.4
148,19.3,19.4
149,19.3,19.4
150,19.3,19.4
151,19.3,19.4
152,19.3,19.4
153,19.3,19.4
154,19.3,19.4
155,19.3,19.4
156,19.3,19.4
157,19.3,19.4
158,19.3,19.4
159,19.3,19.4
160,19.3,19.4
161,19.3,19.4
162,19.3,19.4
163,19.3,19.4
164,19.3,19.4
165,19.3,19.4
166,19.3,19.4
167,19.3,19.4
168,19.3,19.4
169,19.3,19.4
170,19.3,19.4
171,19.3,19.4
172,19.3,19.4
173,19.3,19.4
174,19.3,19.4
175,19.3,19.4
