t,sim,exp
1,18,19.2
2,17.7,19.2
3,18.3,19.2
4,18.3,19.2
5,18.3,19.2
6,18.4,19.2
7,18.4,19.3
8,18.4,19.3
9,18.5,19.4
10,18.6,19.4
11,18.7,19.4
12,18.8,19.4
13,18.8,19.5
14,18.8,19.5
15,18.8,19.5
16,18.8,19.6
17,18.8,19.6
18,18.8,19.6
19,18.9,19.6
20,18.8,19.6
21,18.8,19.6
22,18.8,19.7
23,18.9,19.7
24,18.9,19.6
25,18.8,19.7
26,18.8,19.7
27,18.8,19.7
28,18.8,19.7
29,18.8,19.6
30,18.8,19.7
31,18.8,19.7
32,18.9,19.6
33,18.9,19.7
34,18.9,19.7
35,18.8,19.7
36,19,19.7
37,18.9,19.7
38,18.9,19.8
39,18.9,19.7
40,18.9,19.8
41,18.9,19.8
42,18.9,19.8
43,18.9,19.8
44,18.9,19.8
45,18.8,19.8
46,18.8,19.8
47,18.8,19.7
48,18.8,19.7
49,18.7,19.7
50,18.8,19.7
51,18.8,19.7
52,18.8,19.7
53,18.7,19.7
54,18.7,19.7
55,18.8,19.7
56,18.9,19.7
57,18.9,19.8
58,19,19.8
59,19,19.8
60,19.1,19.8
61,19.1,19.9
62,19.1,19.9
63,19.1,19.9
64,19.1,19.9
65,19.1,19.9
66,19.1,19.8
67,19.1,19.8
68,19.1,19.8
69,19.1,19.8
70,19.1,19.8
71,19.1,19.8
72,19.1,19.7
73,19.1,19.8
74,19.1,19.8
75,19.1,19.8
76,19.1,19.8
77,19.1,19.8
78,19.1,19.8
79,19.1,19.9
80,19.1,19.9
81,19.1,19.9
82,19.1,19.9
83,19.1,19.9
84,19.1,19.9
85,19.1,19.9
86,19.1,19.9
87,19.1,19.9
88,19.1,19.9
89,19.1,19.8
90,19.1,19.8
91,19.1,19.8
92,19.1,19.8
93,19.1,19.8
94,19.1,19.8
95,19.1,19.9
96,19.1,19.8
97,19.1,19.8
98,19.1,19.9
99,19.1,19.9
100,19.1,19.9
101,19.1,19.9
102,19.1,19.9
103,19.1,19.9
104,19.1,19.9
105,19.1,19.8
106,18.9,19.8
107,18.9,19.9
108,19,19.9
109,19,19.9
110,19,19.9
