t,sim,exp
1,17.9,29.1
2,27.5,29.4
3,34,30
4,34.9,30.5
5,35,30.9
6,35,31.3
7,35,31.6
8,34.9,31.9
9,35.1,32.2
10,35.2,32.4
11,35,32.4
12,35.1,32.6
13,35.1,32.8
14,35.2,33
15,35.2,33.1
16,35.2,33.2
17,35.2,33.2
18,35.1,33.3
19,35.1,33.4
20,35.1,33.4
21,35,33.4
22,35,33.5
23,35,33.5
24,35,33.5
25,35,33.5
26,34.9,33.5
27,34.9,33.6
28,34.9,33.6
29,34.9,33.6
30,34.9,33.7
31,34.9,33.7
32,34.8,33.8
33,34.9,33.8
34,35,33.8
35,35,33.8
36,34.9,33.8
37,35.1,33.8
38,34.8,33.8
39,35.1,33.8
40,34.9,33.9
41,34.9,33.7
42,34.8,33.6
43,34.9,33.8
44,34.9,34
45,34.7,34
46,34.7,34
47,34.6,33.8
48,34.4,33.8
49,34.6,33.6
50,34.7,33.6
51,34.7,33.7
52,34.8,33.8
53,34.6,33.9
54,34.7,33.9
55,34.6,33.9
56,34.7,33.9
57,34.8,33.9
58,35,33.9
59,34.8,33.9
60,34.8,33.9
61,34.7,33.9
62,34.8,33.9
63,34.7,33.9
64,34.8,33.9
65,34.8,33.9
66,34.7,33.9
67,34.7,33.9
68,34.7,33.9
69,34.8,33.9
70,34.8,33.9
71,34.8,33.9
72,34.7,33.9
73,34.8,33.9
74,34.7,33.9
75,34.7,33.9
76,34.7,33.9
77,34.8,33.9
78,34.8,33.9
79,34.8,33.9
80,34.8,33.9
81,34.8,33.9
82,34.8,33.9
83,34.8,33.9
84,34.8,33.9
85,34.7,33.9
86,34.7,33.9
87,34.8,33.9
88,34.8,33.9
89,34.7,33.9
90,34.7,33.9
91,34.8,33.9
92,34.8,33.9
93,34.7,33.9
94,34.7,33.9
95,34.8,33.9
96,34.7,33.9
97,34.8,33.9
98,34.7,33.9
99,34.8,33.9
100,34.8,33.9
101,34.8,33.9
102,34.7,33.9
103,34.7,33.9
104,34.8,33.9
105,34.7,33.9
106,34.7,33.9
107,34.8,33.9
108,34.7,33.9
109,34.8,33.9
110,34.8,33.9
111,34.9,33.9
112,34.9,33.9
113,34.9,33.9
114,34.9,33.9
115,34.8,33.9
116,34.7,33.9
117,34.7,33.9
118,34.8,33.9
119,34.7,33.9
120,34.6,33.9
121,34.7,33.9
122,34.6,33.9
123,34.8,33.9
124,34.9,33.9
125,34.9,33.9
126,35,33.9
127,35,33.9
128,35,33.9
129,34.7,33.9
130,34.7,33.9
131,34.8,33.9
132,34.8,33.9
133,34.9,33.9
134,34.9,33.9
135,34.9,33.9
136,34.8,33.9
137,34.8,33.9
138,34.8,33.9
139,34.8,33.9
140,34.7,33.9
141,34.8,33.9
142,34.8,33.9
143,34.7,33.9
144,34.6,33.9
145,34.8,33.9
146,34.7,33.9
147,34.9,33.9
148,34.8,33.9
149,34.8,33.9
150,34.9,33.9
151,34.9,33.9
152,34.8,33.9
153,34.9,33.9
154,35,33.9
155,35,33.9
156,34.9,33.9
157,34.9,33.9
158,34.7,33.9
159,34.8,33.9
160,34.8,33.9
161,34.8,33.9
162,34.7,33.9
163,34.7,33.9
164,34.8,33.9
165,34.7,33.9
166,34.8,33.9
167,34.8,33.9
168,34.9,33.9
169,34.9,33.9
170,35,33.9
171,34.9,33.9
172,34.9,33.9
173,34.8,33.9
174,34.9,33.9
175,35,33.9
176,34.9,33.9
177,34.7,33.9
178,34.8,33.9
179,34.7,33.9
180,34.8,33.9
181,34.7,33.9
