t,sim,exp
1,0.169,0.637
2,0.359,0.645
3,0.423,0.649
4,0.412,0.65
5,0.41,0.656
6,0.423,0.661
7,0.425,0.661
8,0.402,0.662
9,0.451,0.665
10,0.464,0.664
11,0.406,0.664
12,0.41,0.663
13,0.426,0.665
14,0.431,0.667
15,0.445,0.665
16,0.403,0.666
17,0.418,0.667
18,0.416,0.666
19,0.417,0.667
20,0.436,0.671
21,0.427,0.678
22,0.418,0.678
23,0.413,0.678
24,0.406,0.678
25,0.406,0.679
26,0.419,0.679
27,0.41,0.678
28,0.415,0.679
29,0.405,0.679
30,0.414,0.679
31,0.432,0.679
32,0.415,0.679
33,0.417,0.679
34,0.39,0.679
35,0.418,0.679
36,0.386,0.679
37,0.412,0.679
38,0.417,0.679
39,0.422,0.679
40,0.4,0.679
41,0.4,0.679
42,0.381,0.679
43,0.345,0.679
44,0.352,0.679
45,0.317,0.679
46,0.308,0.679
47,0.416,0.679
48,0.514,0.679
49,0.499,0.679
50,0.451,0.679
51,0.486,0.679
52,0.474,0.679
53,0.444,0.681
54,0.458,0.68
55,0.456,0.679
56,0.442,0.679
57,0.499,0.68
58,0.509,0.68
59,0.457,0.68
60,0.469,0.68
61,0.475,0.681
62,0.491,0.68
63,0.479,0.68
64,0.459,0.68
65,0.501,0.68
66,0.462,0.681
67,0.48,0.679
68,0.464,0.68
69,0.493,0.68
70,0.473,0.68
71,0.48,0.679
72,0.466,0.679
73,0.493,0.68
74,0.463,0.68
75,0.445,0.68
76,0.436,0.681
77,0.463,0.68
78,0.498,0.68
79,0.443,0.68
80,0.451,0.68
81,0.503,0.68
82,0.469,0.679
83,0.5,0.681
84,0.504,0.68
85,0.496,0.68
86,0.453,0.68
87,0.495,0.681
88,0.46,0.68
89,0.488,0.681
90,0.44,0.68
91,0.513,0.681
92,0.469,0.68
93,0.459,0.68
94,0.495,0.68
95,0.505,0.681
96,0.483,0.681
97,0.48,0.68
98,0.488,0.68
99,0.491,0.681
100,0.458,0.679
101,0.488,0.68
102,0.445,0.68
103,0.523,0.68
104,0.403,0.682
105,0.483,0.679
106,0.486,0.681
107,0.458,0.681
108,0.455,0.68
109,0.485,0.68
110,0.473,0.68
111,0.482,0.68
112,0.483,0.681
113,0.479,0.68
114,0.498,0.681
115,0.472,0.679
116,0.463,0.68
117,0.484,0.68
118,0.454,0.68
119,0.454,0.68
120,0.46,0.679
121,0.515,0.68
122,0.474,0.68
123,0.488,0.68
124,0.497,0.681
125,0.484,0.681
126,0.447,0.681
127,0.459,0.68
128,0.471,0.681
129,0.432,0.68
130,0.476,0.68
131,0.479,0.68
132,0.515,0.68
133,0.504,0.68
134,0.447,0.681
135,0.465,0.681
136,0.489,0.681
137,0.469,0.68
138,0.483,0.681
139,0.484,0.68
140,0.488,0.68
141,0.5,0.68
142,0.508,0.679
143,0.482,0.68
144,0.455,0.681
145,0.464,0.68
146,0.438,0.681
147,0.487,0.68
148,0.484,0.681
149,0.454,0.679
150,0.5,0.681
151,0.482,0.68
152,0.499,0.68
153,0.479,0.68
154,0.433,0.681
155,0.484,0.68
156,0.474,0.68
157,0.507,0.681
158,0.461,0.68
159,0.496,0.68
160,0.49,0.681
161,0.487,0.68
162,0.48,0.679
163,0.485,0.679
164,0.477,0.68
165,0.467,0.68
166,0.467,0.682
167,0.514,0.68
168,0.48,0.679
169,0.432,0.68
170,0.462,0.682
171,0.48,0.681
172,0.501,0.68
173,0.505,0.68
174,0.467,0.681
175,0.468,0.68
176,0.452,0.681
177,0.491,0.68
178,0.456,0.679
179,0.463,0.681
180,0.467,0.68
181,0.472,0.681
182,0.427,0.681
183,0.494,0.679
184,0.493,0.681
185,0.52,0.68
186,0.478,0.68
187,0.486,0.681
188,0.45,0.682
189,0.48,0.681
190,0.474,0.68
191,0.451,0.681
192,0.525,0.68
193,0.498,0.68
194,0.439,0.681
195,0.491,0.681
196,0.475,0.68
197,0.503,0.68
198,0.505,0.68
199,0.467,0.682
200,0.478,0.679
201,0.453,0.681
202,0.446,0.68
203,0.474,0.68
204,0.499,0.681
205,0.482,0.68
206,0.454,0.681
207,0.475,0.679
208,0.451,0.682
209,0.466,0.68
210,0.521,0.681
211,0.48,0.68
212,0.471,0.68
213,0.508,0.68
214,0.486,0.681
215,0.468,0.68
216,0.462,0.68
217,0.476,0.68
218,0.445,0.68
219,0.44,0.681
220,0.482,0.681
221,0.496,0.68
222,0.465,0.681
223,0.471,0.681
224,0.464,0.68
225,0.495,0.68
226,0.467,0.68
227,0.462,0.682
228,0.494,0.68
229,0.457,0.681
230,0.483,0.681
231,0.452,0.679
232,0.481,0.681
233,0.447,0.681
234,0.46,0.68
235,0.47,0.679
236,0.467,0.682
237,0.509,0.681
238,0.471,0.68
239,0.486,0.68
240,0.475,0.68
241,0.465,0.68
242,0.477,0.68
243,0.435,0.68
244,0.459,0.681
245,0.464,0.68
246,0.478,0.68
247,0.485,0.681
248,0.486,0.682
249,0.462,0.681
250,0.446,0.681
251,0.481,0.681
252,0.44,0.68
253,0.485,0.682
254,0.438,0.68
255,0.462,0.68
256,0.455,0.681
257,0.456,0.68
258,0.498,0.68
259,0.456,0.681
260,0.482,0.68
261,0.497,0.68
262,0.495,0.68
263,0.49,0.68
264,0.485,0.68
265,0.462,0.68
266,0.449,0.682
267,0.5,0.68
268,0.494,0.679
269,0.448,0.681
270,0.455,0.68
271,0.464,0.68
272,0.471,0.68
273,0.494,0.681
274,0.482,0.68
275,0.475,0.681
276,0.432,0.68
277,0.455,0.681
278,0.46,0.679
279,0.487,0.681
280,0.474,0.68
281,0.498,0.68
282,0.456,0.681
283,0.442,0.68
284,0.477,0.68
285,0.5,0.68
286,0.462,0.68
287,0.458,0.68
288,0.481,0.681
289,0.488,0.681
290,0.528,0.68
291,0.485,0.68
292,0.478,0.681
293,0.428,0.68
294,0.395,0.68
295,0.408,0.68
296,0.354,0.68
297,0.338,0.681
298,0.348,0.679
299,0.398,0.681
300,0.41,0.68
301,0.365,0.68
302,0.373,0.681
303,0.314,0.68
304,0.428,0.681
305,0.378,0.68
306,0.379,0.68
307,0.356,0.68
308,0.381,0.681
309,0.378,0.681
310,0.321,0.68
311,0.353,0.68
312,0.388,0.681
313,0.35,0.68
314,0.351,0.681
315,0.385,0.68
316,0.365,0.681
317,0.336,0.68
318,0.354,0.681
319,0.38,0.68
320,0.367,0.679
321,0.404,0.681
322,0.392,0.68
323,0.324,0.681
324,0.359,0.681
325,0.354,0.68
326,0.377,0.681
327,0.346,0.68
328,0.374,0.681
329,0.356,0.68
330,0.395,0.681
331,0.352,0.679
332,0.381,0.682
333,0.348,0.681
334,0.392,0.681
335,0.384,0.681
336,0.356,0.68
337,0.375,0.68
338,0.333,0.68
339,0.365,0.68
340,0.314,0.68
341,0.396,0.68
342,0.326,0.68
343,0.336,0.68
344,0.384,0.681
345,0.405,0.681
346,0.35,0.681
347,0.382,0.68
348,0.38,0.68
349,0.367,0.681
350,0.363,0.681
351,0.327,0.68
352,0.364,0.68
353,0.375,0.681
354,0.367,0.68
355,0.418,0.68
356,0.366,0.68
357,0.404,0.68
358,0.366,0.68
359,0.434,0.68
360,0.362,0.681
361,0.371,0.624
362,0.373,0.652
363,0.353,0.651
364,0.384,0.654
365,0.362,0.649
366,0.398,0.65
367,0.412,0.65
368,0.355,0.651
369,0.431,0.651
370,0.421,0.652
371,0.346,0.65
372,0.366,0.649
373,0.426,0.651
374,0.403,0.652
375,0.348,0.649
376,0.375,0.647
377,0.403,0.65
378,0.398,0.65
379,0.399,0.652
380,0.367,0.65
381,0.41,0.65
382,0.356,0.651
383,0.41,0.651
384,0.364,0.651
385,0.379,0.65
386,0.337,0.651
387,0.356,0.652
388,0.376,0.653
389,0.352,0.649
390,0.369,0.651
391,0.391,0.653
392,0.37,0.651
393,0.381,0.652
394,0.35,0.653
395,0.409,0.65
396,0.383,0.65
397,0.4,0.652
398,0.389,0.651
399,0.379,0.65
400,0.358,0.649
401,0.355,0.652
402,0.404,0.651
403,0.394,0.654
404,0.387,0.649
405,0.404,0.651
406,0.344,0.653
407,0.394,0.651
408,0.342,0.651
409,0.364,0.652
410,0.355,0.651
411,0.365,0.65
412,0.346,0.65
413,0.375,0.65
414,0.383,0.649
415,0.279,0.651
416,0.369,0.65
417,0.4,0.651
418,0.38,0.652
419,0.376,0.652
420,0.382,0.651
421,0.402,0.649
422,0.354,0.651
423,0.375,0.651
424,0.378,0.652
425,0.436,0.651
426,0.35,0.653
427,0.407,0.653
428,0.402,0.652
429,0.444,0.651
430,0.388,0.65
431,0.392,0.647
432,0.33,0.653
433,0.381,0.651
434,0.376,0.653
435,0.38,0.654
436,0.378,0.651
437,0.401,0.651
438,0.369,0.652
439,0.37,0.651
440,0.463,0.65
441,0.371,0.651
442,0.4,0.65
443,0.406,0.65
444,0.353,0.653
445,0.39,0.648
446,0.357,0.651
447,0.41,0.65
448,0.388,0.651
449,0.355,0.651
450,0.4,0.651
451,0.357,0.65
452,0.376,0.648
453,0.362,0.649
454,0.345,0.652
455,0.4,0.651
456,0.355,0.649
457,0.352,0.652
458,0.416,0.649
459,0.381,0.65
460,0.377,0.651
461,0.375,0.652
462,0.378,0.649
463,0.348,0.651
464,0.38,0.651
465,0.401,0.651
466,0.357,0.652
467,0.414,0.651
468,0.396,0.651
469,0.364,0.651
470,0.38,0.65
471,0.383,0.654
472,0.371,0.651
473,0.368,0.65
474,0.369,0.65
475,0.365,0.65
476,0.407,0.652
477,0.381,0.65
478,0.384,0.65
479,0.361,0.652
480,0.381,0.648
481,0.385,0.65
482,0.365,0.651
483,0.371,0.651
484,0.416,0.65
485,0.359,0.652
486,0.379,0.65
487,0.385,0.65
488,0.363,0.65
489,0.408,0.651
490,0.339,0.65
491,0.346,0.651
492,0.384,0.653
493,0.394,0.652
494,0.335,0.649
495,0.377,0.651
496,0.365,0.65
497,0.381,0.651
498,0.345,0.651
499,0.346,0.651
500,0.37,0.649
501,0.389,0.653
502,0.368,0.649
503,0.404,0.651
504,0.313,0.651
505,0.373,0.652
506,0.385,0.651
507,0.368,0.651
508,0.384,0.651
509,0.343,0.65
510,0.402,0.652
511,0.346,0.651
512,0.401,0.651
513,0.433,0.651
514,0.394,0.652
515,0.408,0.652
516,0.414,0.651
517,0.407,0.651
518,0.398,0.65
519,0.368,0.651
520,0.418,0.654
521,0.358,0.65
522,0.36,0.65
523,0.384,0.648
524,0.414,0.651
525,0.371,0.65
526,0.393,0.652
527,0.413,0.65
528,0.312,0.65
529,0.373,0.651
530,0.399,0.652
531,0.424,0.653
532,0.39,0.651
533,0.372,0.651
534,0.355,0.651
535,0.352,0.651
536,0.4,0.65
537,0.392,0.649
538,0.396,0.65
539,0.387,0.652
540,0.433,0.651
541,0.36,0.652
542,0.446,0.65
543,0.345,0.651
544,0.38,0.65
545,0.393,0.65
546,0.39,0.651
547,0.388,0.652
548,0.393,0.65
549,0.413,0.651
550,0.345,0.649
551,0.414,0.649
552,0.351,0.65
553,0.443,0.649
554,0.4,0.653
555,0.376,0.65
556,0.413,0.65
557,0.373,0.65
558,0.381,0.651
559,0.379,0.652
560,0.365,0.65
561,0.413,0.651
562,0.367,0.652
563,0.381,0.651
564,0.421,0.652
565,0.37,0.652
566,0.335,0.65
567,0.388,0.65
568,0.344,0.652
569,0.349,0.649
570,0.398,0.652
571,0.4,0.652
572,0.363,0.65
573,0.366,0.65
574,0.381,0.651
575,0.413,0.65
576,0.431,0.652
577,0.345,0.651
578,0.381,0.652
579,0.385,0.65
580,0.381,0.651
581,0.364,0.653
582,0.403,0.651
583,0.428,0.651
584,0.378,0.649
585,0.396,0.651
586,0.361,0.652
587,0.367,0.65
588,0.429,0.652
589,0.38,0.651
590,0.399,0.648
591,0.406,0.651
592,0.418,0.65
593,0.401,0.652
594,0.386,0.649
595,0.396,0.65
596,0.389,0.651
597,0.412,0.651
598,0.363,0.648
599,0.429,0.651
600,0.405,0.65
601,0.342,0.651
602,0.347,0.651
603,0.355,0.651
604,0.383,0.649
605,0.406,0.653
606,0.376,0.652
607,0.361,0.651
608,0.411,0.652
609,0.351,0.651
610,0.379,0.651
611,0.393,0.651
612,0.4,0.651
613,0.38,0.651
614,0.405,0.65
615,0.39,0.651
616,0.407,0.652
617,0.388,0.65
618,0.4,0.652
619,0.405,0.649
620,0.368,0.651
621,0.384,0.652
622,0.394,0.65
623,0.333,0.651
624,0.351,0.651
625,0.399,0.652
626,0.398,0.652
627,0.38,0.649
628,0.419,0.648
629,0.407,0.651
630,0.334,0.65
631,0.358,0.65
632,0.353,0.65
633,0.378,0.652
634,0.402,0.651
635,0.384,0.65
636,0.368,0.652
637,0.301,0.652
638,0.415,0.649
639,0.359,0.649
640,0.293,0.651
641,0.394,0.651
642,0.408,0.65
643,0.387,0.65
644,0.38,0.652
