t,sim,exp
1,0.0863,0.359
2,0.398,0.359
3,0.418,0.359
4,0.419,0.359
5,0.421,0.359
6,0.42,0.359
7,0.419,0.36
8,0.417,0.36
9,0.421,0.36
10,0.424,0.36
11,0.423,0.36
12,0.424,0.36
13,0.427,0.36
14,0.427,0.36
15,0.425,0.361
16,0.424,0.361
17,0.427,0.361
18,0.427,0.361
19,0.426,0.361
20,0.431,0.361
21,0.433,0.361
22,0.424,0.361
23,0.422,0.361
24,0.423,0.361
25,0.426,0.36
26,0.428,0.361
27,0.427,0.36
28,0.425,0.361
29,0.428,0.361
30,0.425,0.361
31,0.43,0.361
32,0.426,0.361
33,0.427,0.361
34,0.425,0.361
35,0.424,0.361
36,0.429,0.361
37,0.429,0.361
38,0.431,0.361
39,0.425,0.361
40,0.427,0.361
41,0.428,0.361
42,0.428,0.361
43,0.423,0.361
44,0.426,0.361
45,0.423,0.361
46,0.427,0.36
47,0.429,0.36
48,0.43,0.36
49,0.431,0.36
50,0.429,0.36
51,0.428,0.36
52,0.429,0.36
53,0.43,0.36
54,0.432,0.36
55,0.43,0.36
56,0.43,0.36
57,0.431,0.361
58,0.431,0.361
59,0.43,0.361
60,0.439,0.361
61,0.442,0.361
62,0.435,0.361
63,0.433,0.361
64,0.433,0.361
65,0.432,0.361
66,0.437,0.361
67,0.434,0.361
68,0.437,0.36
69,0.436,0.36
70,0.434,0.36
71,0.433,0.36
72,0.434,0.36
73,0.436,0.36
74,0.434,0.361
75,0.434,0.361
76,0.436,0.361
77,0.433,0.361
78,0.437,0.361
79,0.433,0.361
80,0.436,0.361
81,0.434,0.361
82,0.435,0.361
83,0.434,0.361
84,0.436,0.361
85,0.436,0.361
86,0.432,0.36
87,0.433,0.361
88,0.434,0.36
89,0.434,0.36
90,0.435,0.36
91,0.436,0.36
92,0.433,0.36
93,0.436,0.36
94,0.437,0.36
95,0.436,0.361
96,0.437,0.361
97,0.433,0.361
98,0.433,0.361
99,0.434,0.361
100,0.433,0.361
101,0.438,0.361
102,0.435,0.36
103,0.433,0.361
104,0.434,0.361
105,0.434,0.361
106,0.433,0.361
107,0.433,0.361
108,0.435,0.361
109,0.434,0.361
110,0.433,0.361
111,0.434,0.361
112,0.429,0.361
113,0.427,0.361
114,0.428,0.36
115,0.43,0.361
116,0.429,0.36
117,0.43,0.36
118,0.43,0.36
119,0.426,0.36
120,0.428,0.36
121,0.431,0.36
122,0.432,0.36
123,0.43,0.361
124,0.427,0.361
125,0.431,0.361
