t,sim,exp
1,0.108,0.637
2,0.373,0.645
3,0.479,0.649
4,0.501,0.65
5,0.547,0.656
6,0.548,0.661
7,0.56,0.661
8,0.57,0.662
9,0.573,0.665
10,0.566,0.664
11,0.569,0.664
12,0.556,0.663
13,0.577,0.665
14,0.578,0.667
15,0.56,0.665
16,0.567,0.666
17,0.56,0.667
18,0.577,0.666
19,0.552,0.667
20,0.557,0.671
21,0.546,0.678
22,0.564,0.678
23,0.565,0.678
24,0.537,0.678
25,0.487,0.679
26,0.475,0.679
27,0.467,0.678
28,0.474,0.679
29,0.472,0.679
30,0.511,0.679
31,0.524,0.679
32,0.522,0.679
33,0.448,0.679
34,0.507,0.679
35,0.475,0.679
36,0.512,0.679
37,0.506,0.679
38,0.451,0.679
39,0.461,0.679
40,0.445,0.679
41,0.457,0.679
42,0.469,0.679
43,0.469,0.679
44,0.531,0.679
45,0.596,0.679
46,0.654,0.679
47,0.754,0.679
48,0.872,0.679
49,0.908,0.679
50,0.889,0.679
51,0.881,0.679
52,0.869,0.679
53,0.886,0.681
54,0.889,0.68
55,0.893,0.679
56,0.894,0.679
57,0.903,0.68
58,0.873,0.68
59,0.88,0.68
60,0.877,0.68
61,0.881,0.681
62,0.903,0.68
63,0.901,0.68
64,0.9,0.68
65,0.902,0.68
66,0.904,0.681
67,0.891,0.679
68,0.902,0.68
69,0.897,0.68
70,0.892,0.68
71,0.908,0.679
72,0.907,0.679
73,0.88,0.68
74,0.884,0.68
75,0.875,0.68
76,0.891,0.681
77,0.878,0.68
78,0.893,0.68
79,0.893,0.68
80,0.882,0.68
81,0.876,0.68
82,0.89,0.679
83,0.889,0.681
84,0.918,0.68
85,0.885,0.68
86,0.907,0.68
87,0.868,0.681
88,0.886,0.68
89,0.902,0.681
90,0.889,0.68
91,0.889,0.681
92,0.887,0.68
93,0.878,0.68
94,0.889,0.68
95,0.886,0.681
96,0.877,0.681
97,0.882,0.68
98,0.912,0.68
99,0.903,0.681
100,0.901,0.679
101,0.88,0.68
102,0.872,0.68
103,0.901,0.68
104,0.884,0.682
105,0.891,0.679
106,0.874,0.681
107,0.88,0.681
108,0.877,0.68
109,0.876,0.68
110,0.874,0.68
111,0.889,0.68
112,0.875,0.681
113,0.882,0.68
114,0.874,0.681
115,0.892,0.679
116,0.865,0.68
117,0.86,0.68
118,0.873,0.68
119,0.867,0.68
120,0.864,0.679
121,0.877,0.68
122,0.883,0.68
123,0.908,0.68
124,0.886,0.681
125,0.896,0.681
126,0.869,0.681
127,0.877,0.68
128,0.881,0.681
129,0.884,0.68
130,0.893,0.68
131,0.882,0.68
132,0.873,0.68
133,0.871,0.68
134,0.889,0.681
135,0.9,0.681
136,0.877,0.681
137,0.868,0.68
138,0.889,0.681
139,0.877,0.68
140,0.869,0.68
141,0.913,0.68
142,0.869,0.679
143,0.9,0.68
144,0.877,0.681
145,0.896,0.68
146,0.869,0.681
147,0.869,0.68
148,0.888,0.681
149,0.856,0.679
150,0.891,0.681
151,0.866,0.68
152,0.907,0.68
153,0.884,0.68
154,0.855,0.681
155,0.887,0.68
156,0.867,0.68
157,0.894,0.681
158,0.855,0.68
159,0.871,0.68
160,0.878,0.681
161,0.876,0.68
162,0.856,0.679
163,0.867,0.679
164,0.876,0.68
165,0.876,0.68
166,0.871,0.682
167,0.892,0.68
168,0.876,0.679
169,0.882,0.68
170,0.861,0.682
171,0.891,0.681
172,0.873,0.68
173,0.877,0.68
174,0.877,0.681
175,0.887,0.68
176,0.882,0.681
177,0.911,0.68
178,0.866,0.679
179,0.866,0.681
180,0.888,0.68
181,0.859,0.681
182,0.865,0.681
183,0.883,0.679
184,0.856,0.681
185,0.905,0.68
186,0.898,0.68
187,0.875,0.681
188,0.924,0.682
189,0.892,0.681
190,0.855,0.68
191,0.839,0.681
192,0.862,0.68
193,0.865,0.68
194,0.892,0.681
195,0.912,0.681
196,0.894,0.68
197,0.889,0.68
198,0.867,0.68
199,0.852,0.682
200,0.862,0.679
201,0.864,0.681
202,0.87,0.68
203,0.885,0.68
204,0.856,0.681
205,0.855,0.68
206,0.879,0.681
207,0.84,0.679
208,0.861,0.682
209,0.848,0.68
210,0.871,0.681
211,0.847,0.68
212,0.874,0.68
213,0.858,0.68
214,0.841,0.681
215,0.849,0.68
216,0.85,0.68
217,0.891,0.68
218,0.853,0.68
219,0.84,0.681
220,0.876,0.681
221,0.858,0.68
222,0.858,0.681
223,0.897,0.681
224,0.868,0.68
225,0.884,0.68
226,0.875,0.68
227,0.87,0.682
228,0.898,0.68
229,0.866,0.681
230,0.875,0.681
231,0.882,0.679
232,0.898,0.681
233,0.866,0.681
234,0.848,0.68
235,0.874,0.679
236,0.873,0.682
237,0.901,0.681
238,0.868,0.68
239,0.876,0.68
240,0.927,0.68
241,0.847,0.68
242,0.845,0.68
243,0.864,0.68
244,0.906,0.681
245,0.846,0.68
246,0.915,0.68
247,0.86,0.681
248,0.853,0.682
249,0.853,0.681
250,0.839,0.681
251,0.824,0.681
252,0.86,0.68
253,0.864,0.682
254,0.851,0.68
255,0.844,0.68
256,0.824,0.681
257,0.864,0.68
258,0.827,0.68
259,0.847,0.681
260,0.864,0.68
261,0.891,0.68
262,0.866,0.68
263,0.866,0.68
264,0.887,0.68
265,0.878,0.68
266,0.878,0.682
267,0.881,0.68
268,0.861,0.679
269,0.849,0.681
270,0.851,0.68
271,0.845,0.68
272,0.853,0.68
273,0.856,0.681
274,0.844,0.68
275,0.864,0.681
276,0.81,0.68
277,0.873,0.681
278,0.868,0.679
279,0.879,0.681
280,0.894,0.68
281,0.879,0.68
282,0.862,0.681
283,0.878,0.68
284,0.922,0.68
285,0.876,0.68
286,0.888,0.68
287,0.877,0.68
288,0.871,0.681
289,0.869,0.681
290,0.864,0.68
291,0.8,0.68
292,0.798,0.681
293,0.735,0.68
294,0.682,0.68
295,0.581,0.68
296,0.447,0.68
297,0.44,0.681
298,0.436,0.679
299,0.448,0.681
300,0.427,0.68
301,0.491,0.68
302,0.43,0.681
303,0.427,0.68
304,0.449,0.681
305,0.44,0.68
306,0.43,0.68
307,0.496,0.68
308,0.412,0.681
309,0.447,0.681
310,0.447,0.68
311,0.449,0.68
312,0.457,0.681
313,0.422,0.68
314,0.425,0.681
315,0.418,0.68
316,0.425,0.681
317,0.426,0.68
318,0.4,0.681
319,0.445,0.68
320,0.442,0.679
321,0.428,0.681
322,0.412,0.68
323,0.456,0.681
324,0.423,0.681
325,0.45,0.68
326,0.43,0.681
327,0.449,0.68
328,0.432,0.681
329,0.442,0.68
330,0.46,0.681
331,0.446,0.679
332,0.43,0.682
333,0.421,0.681
334,0.445,0.681
335,0.425,0.681
336,0.425,0.68
337,0.411,0.68
338,0.44,0.68
339,0.424,0.68
340,0.417,0.68
341,0.428,0.68
342,0.406,0.68
343,0.418,0.68
344,0.433,0.681
345,0.434,0.681
346,0.423,0.681
347,0.446,0.68
348,0.437,0.68
349,0.424,0.681
350,0.444,0.681
351,0.417,0.68
352,0.417,0.68
353,0.441,0.681
354,0.441,0.68
355,0.436,0.68
356,0.456,0.68
357,0.471,0.68
358,0.42,0.68
359,0.422,0.68
360,0.407,0.681
361,0.43,0.624
362,0.388,0.652
363,0.411,0.651
364,0.416,0.654
365,0.447,0.649
366,0.435,0.65
367,0.4,0.65
368,0.386,0.651
369,0.427,0.651
370,0.412,0.652
371,0.417,0.65
372,0.4,0.649
373,0.423,0.651
374,0.412,0.652
375,0.425,0.649
376,0.409,0.647
377,0.435,0.65
378,0.407,0.65
379,0.412,0.652
380,0.426,0.65
381,0.426,0.65
382,0.413,0.651
383,0.418,0.651
384,0.441,0.651
385,0.418,0.65
386,0.412,0.651
387,0.412,0.652
388,0.398,0.653
389,0.407,0.649
390,0.423,0.651
391,0.43,0.653
392,0.398,0.651
393,0.407,0.652
394,0.417,0.653
395,0.41,0.65
396,0.402,0.65
397,0.413,0.652
398,0.402,0.651
399,0.443,0.65
400,0.419,0.649
401,0.424,0.652
402,0.413,0.651
403,0.468,0.654
404,0.443,0.649
405,0.421,0.651
406,0.406,0.653
407,0.444,0.651
408,0.455,0.651
409,0.412,0.652
410,0.432,0.651
411,0.414,0.65
412,0.398,0.65
413,0.389,0.65
414,0.434,0.649
415,0.417,0.651
416,0.441,0.65
417,0.395,0.651
418,0.421,0.652
419,0.405,0.652
420,0.41,0.651
421,0.439,0.649
422,0.412,0.651
423,0.425,0.651
424,0.415,0.652
425,0.422,0.651
426,0.407,0.653
427,0.429,0.653
428,0.409,0.652
429,0.4,0.651
430,0.39,0.65
431,0.425,0.647
432,0.408,0.653
433,0.419,0.651
434,0.419,0.653
435,0.426,0.654
436,0.411,0.651
437,0.406,0.651
438,0.413,0.652
439,0.417,0.651
440,0.472,0.65
441,0.425,0.651
442,0.447,0.65
443,0.398,0.65
444,0.402,0.653
445,0.401,0.648
446,0.475,0.651
447,0.427,0.65
448,0.407,0.651
449,0.403,0.651
450,0.414,0.651
451,0.433,0.65
452,0.406,0.648
453,0.436,0.649
454,0.395,0.652
455,0.416,0.651
456,0.41,0.649
457,0.402,0.652
458,0.432,0.649
459,0.405,0.65
460,0.429,0.651
461,0.452,0.652
462,0.429,0.649
463,0.411,0.651
464,0.398,0.651
465,0.396,0.651
466,0.422,0.652
467,0.413,0.651
468,0.416,0.651
469,0.426,0.651
470,0.406,0.65
471,0.409,0.654
472,0.428,0.651
473,0.392,0.65
474,0.414,0.65
475,0.423,0.65
476,0.419,0.652
477,0.413,0.65
478,0.402,0.65
479,0.4,0.652
480,0.418,0.648
481,0.41,0.65
482,0.415,0.651
483,0.426,0.651
484,0.429,0.65
485,0.443,0.652
486,0.444,0.65
487,0.438,0.65
488,0.431,0.65
489,0.419,0.651
490,0.415,0.65
491,0.414,0.651
492,0.443,0.653
493,0.423,0.652
494,0.391,0.649
495,0.385,0.651
496,0.401,0.65
497,0.429,0.651
498,0.417,0.651
499,0.438,0.651
500,0.412,0.649
501,0.408,0.653
502,0.41,0.649
503,0.407,0.651
504,0.407,0.651
505,0.406,0.652
506,0.43,0.651
507,0.416,0.651
508,0.403,0.651
509,0.415,0.65
510,0.401,0.652
511,0.413,0.651
512,0.404,0.651
513,0.483,0.651
514,0.411,0.652
515,0.41,0.652
516,0.395,0.651
517,0.411,0.651
518,0.411,0.65
519,0.401,0.651
520,0.433,0.654
521,0.417,0.65
522,0.424,0.65
523,0.464,0.648
524,0.492,0.651
525,0.455,0.65
526,0.42,0.652
527,0.415,0.65
528,0.391,0.65
529,0.432,0.651
530,0.41,0.652
531,0.41,0.653
532,0.477,0.651
533,0.481,0.651
534,0.403,0.651
535,0.413,0.651
536,0.416,0.65
537,0.394,0.649
538,0.417,0.65
539,0.413,0.652
540,0.402,0.651
541,0.404,0.652
542,0.399,0.65
543,0.406,0.651
544,0.426,0.65
545,0.428,0.65
546,0.419,0.651
547,0.415,0.652
548,0.424,0.65
549,0.413,0.651
550,0.429,0.649
551,0.424,0.649
552,0.416,0.65
553,0.396,0.649
554,0.408,0.653
555,0.413,0.65
556,0.395,0.65
557,0.416,0.65
558,0.416,0.651
559,0.403,0.652
560,0.46,0.65
561,0.384,0.651
562,0.412,0.652
563,0.412,0.651
564,0.44,0.652
565,0.408,0.652
566,0.403,0.65
567,0.429,0.65
568,0.409,0.652
569,0.418,0.649
570,0.403,0.652
571,0.415,0.652
572,0.389,0.65
573,0.396,0.65
574,0.436,0.651
575,0.417,0.65
576,0.405,0.652
577,0.454,0.651
578,0.402,0.652
579,0.427,0.65
580,0.436,0.651
581,0.414,0.653
582,0.419,0.651
583,0.396,0.651
584,0.405,0.649
585,0.404,0.651
586,0.424,0.652
587,0.413,0.65
588,0.404,0.652
589,0.422,0.651
590,0.406,0.648
591,0.426,0.651
592,0.417,0.65
593,0.41,0.652
594,0.403,0.649
595,0.388,0.65
596,0.397,0.651
597,0.407,0.651
598,0.4,0.648
599,0.417,0.651
600,0.401,0.65
601,0.41,0.651
602,0.411,0.651
603,0.404,0.651
604,0.388,0.649
605,0.399,0.653
606,0.401,0.652
607,0.392,0.651
608,0.435,0.652
609,0.402,0.651
610,0.403,0.651
611,0.413,0.651
612,0.419,0.651
613,0.416,0.651
614,0.419,0.65
615,0.426,0.651
616,0.419,0.652
617,0.379,0.65
618,0.403,0.652
619,0.433,0.649
620,0.383,0.651
621,0.417,0.652
622,0.402,0.65
623,0.392,0.651
624,0.405,0.651
625,0.419,0.652
626,0.429,0.652
627,0.428,0.649
628,0.419,0.648
629,0.419,0.651
630,0.396,0.65
631,0.462,0.65
632,0.412,0.65
633,0.447,0.652
634,0.474,0.651
635,0.42,0.65
636,0.415,0.652
637,0.423,0.652
638,0.442,0.649
639,0.402,0.649
640,0.385,0.651
