t,sim,exp
1,0.212,0.0839
2,0.401,0.084
3,0.434,0.0839
4,0.422,0.0839
5,0.436,0.0836
6,0.432,0.0836
7,0.458,0.0828
8,0.45,0.083
9,0.453,0.0835
10,0.434,0.0834
11,0.447,0.0835
12,0.439,0.0833
13,0.448,0.0834
14,0.429,0.0833
15,0.438,0.0834
16,0.446,0.0834
17,0.445,0.0831
18,0.462,0.0848
19,0.383,0.0834
20,0.451,0.0835
21,0.467,0.085
22,0.477,0.0849
23,0.443,0.0834
24,0.432,0.0836
25,0.42,0.0838
26,0.452,0.0834
27,0.441,0.0835
28,0.45,0.0836
29,0.433,0.0848
30,0.449,0.0837
31,0.458,0.0836
32,0.45,0.0831
33,0.465,0.0834
34,0.446,0.0833
35,0.467,0.0833
36,0.426,0.0834
37,0.445,0.0834
38,0.441,0.0835
39,0.479,0.0834
40,0.441,0.0837
41,0.446,0.0837
42,0.457,0.0834
43,0.444,0.0831
44,0.459,0.0848
45,0.422,0.0837
46,0.459,0.0834
47,0.431,0.0847
48,0.454,0.0848
49,0.44,0.0846
50,0.418,0.0851
51,0.439,0.0835
52,0.419,0.0848
53,0.428,0.0847
54,0.434,0.0848
55,0.397,0.0848
56,0.459,0.0849
57,0.441,0.085
58,0.437,0.0852
59,0.423,0.0852
60,0.432,0.0851
61,0.42,0.0853
62,0.434,0.0848
63,0.461,0.0846
64,0.413,0.0846
65,0.435,0.0833
66,0.428,0.0836
67,0.427,0.0836
68,0.445,0.0837
69,0.426,0.0838
70,0.452,0.0842
71,0.446,0.0853
72,0.465,0.0854
73,0.452,0.0837
74,0.44,0.0852
75,0.433,0.0853
76,0.432,0.0849
77,0.478,0.0849
78,0.43,0.085
79,0.441,0.0851
80,0.466,0.0848
81,0.425,0.0847
82,0.439,0.0834
83,0.474,0.085
84,0.472,0.0847
85,0.465,0.0836
86,0.455,0.0848
87,0.444,0.0834
88,0.424,0.0848
89,0.438,0.085
90,0.473,0.0853
91,0.465,0.0849
92,0.409,0.0852
93,0.448,0.0853
94,0.42,0.0839
95,0.418,0.0854
96,0.428,0.0855
97,0.384,0.0853
98,0.417,0.0853
99,0.389,0.0848
100,0.435,0.0851
101,0.459,0.0848
102,0.447,0.0833
103,0.458,0.0837
104,0.446,0.0834
105,0.416,0.0852
106,0.425,0.0854
107,0.454,0.0853
108,0.432,0.0847
109,0.415,0.0833
110,0.437,0.0836
111,0.425,0.0836
112,0.438,0.0847
113,0.439,0.0849
114,0.428,0.0848
115,0.424,0.0851
116,0.462,0.0851
117,0.422,0.0851
118,0.422,0.0851
119,0.467,0.0836
120,0.42,0.0853
121,0.455,0.0852
122,0.468,0.0851
