t,sim,exp
1,23.7,29.7
2,32.9,29.8
3,36.8,30.2
4,37.5,30.6
5,37.4,31
6,37.5,31.4
7,37.5,31.9
8,37.7,32.3
9,37.8,32.8
10,37.5,33.1
11,37.4,33.4
12,37.6,33.8
13,37.7,34
14,37.8,34.2
15,37.6,34.5
16,37.5,34.6
17,37.4,34.8
18,37.4,35
19,37.4,35.1
20,37.3,35.2
21,37.3,35.3
22,37.5,35.3
23,37.5,35.5
24,37.5,35.5
25,37.4,35.5
26,37.1,35.6
27,37.2,35.6
28,37.3,35.7
29,37.6,35.7
30,37.2,35.8
31,37.4,35.9
32,37.4,35.9
33,37.5,35.9
34,37.7,36
35,37.4,36
36,37.5,36
37,37.3,36.1
38,37.2,36.1
39,37.7,36.1
40,37.4,36.1
41,37.3,36.1
42,37.2,36.2
43,37.7,36.2
44,37.3,36.2
45,37.5,36.2
46,37.2,36.2
47,37.3,36.2
48,37.1,36.2
49,37,36.2
50,37.3,36.1
51,37.3,36.2
52,37.3,36.2
53,37.1,36.2
54,37.2,36.2
55,37.1,36.2
56,37.2,36.3
57,37.3,36.2
58,37.3,36.3
59,37.2,36.3
60,37.2,36.4
61,37.1,36.4
62,37,36.4
63,37.2,36.4
64,37.3,36.3
65,37.2,36.4
66,37.2,36.3
67,37.3,36.3
68,37.3,36.3
69,37,36.4
70,37.2,36.3
71,37.2,36.3
72,37.2,36.3
73,37.2,36.3
74,37.1,36.3
75,37.3,36.4
76,37.2,36.4
77,37.1,36.4
78,37.3,36.4
79,37.1,36.4
80,37.1,36.4
81,37,36.4
82,37.2,36.4
83,37.4,36.4
84,37.2,36.4
85,37.3,36.4
86,37.3,36.4
87,37.3,36.4
88,36.9,36.4
89,37.3,36.3
90,37.4,36.4
91,37.3,36.4
92,37.3,36.4
93,37,36.3
94,37.1,36.4
95,37.4,36.4
96,37,36.4
97,37.3,36.3
98,37.2,36.4
99,37.2,36.4
100,37.2,36.3
101,37.1,36.3
102,37.2,36.3
103,37.2,36.4
104,37.3,36.4
105,37.3,36.4
106,37,36.4
107,37.1,36.5
108,37.4,36.5
109,37.2,36.5
110,37.2,36.6
111,37.3,36.5
112,37.1,36.5
113,37.5,36.5
114,37.4,36.5
115,37.2,36.5
116,37.2,36.4
117,37.3,36.5
118,37.1,36.4
119,37.1,36.4
120,37.2,36.4
121,37.2,36.4
122,37.2,36.5
123,37.3,36.4
124,37.3,36.4
125,37.5,36.4
126,37.4,36.4
127,37.5,36.4
128,37.5,36.5
129,37.3,36.5
130,37.4,36.5
131,37.3,36.5
132,37.2,36.4
133,37.2,36.5
134,37.2,36.5
135,37.4,36.5
136,37.4,36.5
137,37.3,36.5
138,37,36.5
139,37.3,36.5
140,37.4,36.5
141,37.2,36.5
142,37.3,36.5
143,37.3,36.4
144,37.1,36.5
145,37.2,36.5
146,37.4,36.5
147,37.4,36.5
148,37.2,36.5
149,37.4,36.5
150,37.4,36.4
151,37.2,36.5
152,37.3,36.5
153,37.5,36.5
154,37.6,36.5
155,37.3,36.5
156,37.2,36.5
157,37.3,36.5
158,37.3,36.5
159,37.3,36.5
160,37.2,36.5
161,37.3,36.5
162,37.2,36.5
163,37.4,36.5
164,37.2,36.5
165,37.4,36.5
166,37.5,36.5
167,37.3,36.5
168,37.3,36.5
169,37.5,36.5
170,37.4,36.5
171,37.4,36.6
172,37.4,36.6
173,37.4,36.5
174,37.5,36.6
175,37.4,36.5
176,37.3,36.6
177,37.1,36.6
178,37.2,36.6
179,37.2,36.6
180,37.2,36.5
181,37.2,36.5
182,37.3,36.5
183,37.2,36.4
184,37.3,36.4
185,37.4,36.5
186,37.4,36.5
187,37.4,36.5
188,37.6,36.5
189,37.4,36.5
190,37.3,36.6
191,37.3,36.5
192,37.2,36.5
193,37.2,36.6
194,37.3,36.5
195,37.1,36.5
196,37.3,36.6
197,37.3,36.6
198,37.1,36.6
199,37.3,36.5
200,37.3,36.6
201,37.3,36.6
202,37.4,36.6
203,37.4,36.6
204,37.4,36.5
205,37.3,36.6
206,37.5,36.6
207,37.5,36.6
208,37.5,36.6
209,37.5,36.6
210,37.6,36.7
211,37.6,36.6
212,37.7,36.6
213,37.4,36.6
214,37.5,36.6
215,37.6,36.6
216,37.4,36.6
217,37.3,36.6
218,37.2,36.6
219,37.4,36.6
220,37.3,36.6
221,37.3,36.6
222,37.3,36.6
223,37.3,36.6
224,37.3,36.6
225,37.2,36.6
226,37.1,36.6
227,37.4,36.6
228,37.4,36.6
229,37.4,36.5
230,37.5,36.6
231,37.4,36.6
232,37.4,36.6
233,37.3,36.6
234,37.4,36.6
235,37.4,36.6
236,37.3,36.6
237,37.2,36.6
238,37.1,36.6
239,37.4,36.6
240,37.4,36.6
241,37.1,36.6
242,37,36.7
243,37.3,36.6
244,37.3,36.6
245,37.3,36.6
246,37.5,36.7
247,37.1,36.7
248,37.1,36.8
249,37.2,36.8
250,37.2,36.8
251,37.4,36.8
252,37.2,36.8
253,37.3,36.8
254,37.1,36.8
255,37.2,36.8
256,37.2,36.8
257,37.2,36.8
258,37.2,36.8
259,37.1,36.8
260,37.3,36.8
261,37.2,36.8
262,37.1,36.8
263,36.9,36.8
264,37,36.8
265,36.9,36.7
266,37.2,36.7
267,37.1,36.7
268,37,36.7
269,37.4,36.8
270,37.2,36.7
271,37.2,36.8
272,37.3,36.7
273,37.2,36.7
274,37.1,36.8
275,37,36.8
276,37.2,36.8
277,37.2,36.8
278,37,36.8
279,37,36.8
280,37.1,36.7
281,37.1,36.8
282,36.9,36.7
283,36.9,36.7
284,36.9,36.7
285,36.9,36.7
286,37.2,36.8
287,37.2,36.7
288,37,36.7
289,36.8,36.8
290,36.7,36.8
291,36.9,36.8
292,37.3,36.8
293,37.3,36.8
294,37.5,36.8
295,37.2,36.8
296,37.6,36.8
297,37.5,36.8
298,37.8,36.9
299,37.7,36.9
300,37.6,36.9
301,37.7,37
302,37.5,36.9
303,37.7,37
304,37.8,37
305,37.7,37
306,37.7,37
307,37.6,37
308,37.6,37
309,37.3,37
310,37.5,37
311,37.7,37
312,37.8,37
313,37.5,37
314,37.5,37
315,37.6,37.1
316,37.6,37.1
317,37.6,37.1
318,37.5,37
319,37.6,37.1
320,37.6,37.1
321,37.6,37
322,37.6,37.1
323,37.7,37.1
324,37.8,37.1
325,37.7,37
326,37.5,37
327,37.6,37
328,37.5,37
329,37.6,37
330,37.6,37
331,37.7,37
332,37.5,37.1
333,37.6,37
334,37.7,37
335,37.5,37
336,37.5,37
337,37.6,37
338,37.6,37.1
339,37.4,37
340,37.6,37
341,37.2,37.1
342,37.2,37.1
343,37.4,37.1
344,37.6,37.1
345,37.7,37.1
346,37.5,37
347,37.5,37
348,37.5,37
349,37.5,37
350,37.6,37
351,37.5,37
352,37.5,37
353,37.7,37
354,37.5,37.1
355,37.6,37.1
356,37.4,37.1
357,37.3,37.1
358,37.6,37.1
359,37.5,37.1
360,37.6,37.1
361,37.6,37.1
362,36.6,37
363,36.7,37
364,36.7,37
365,36.9,36.9
366,37,36.9
367,37.1,36.9
368,36.5,36.8
369,36.9,36.8
370,36.9,36.7
371,36.7,36.7
372,36.8,36.6
373,36.8,36.6
374,36.8,36.6
375,36.8,36.6
376,36.8,36.6
377,36.7,36.6
378,36.8,36.5
379,36.7,36.5
380,36.7,36.5
381,36.9,36.5
382,36.7,36.4
383,36.9,36.5
384,36.8,36.4
385,36.9,36.4
386,36.7,36.4
387,36.9,36.4
388,36.8,36.4
389,37,36.3
390,36.8,36.4
391,36.9,36.3
392,36.8,36.4
393,36.9,36.3
394,37.1,36.3
395,36.8,36.4
396,36.9,36.3
397,36.8,36.4
398,36.8,36.3
399,36.5,36.4
400,36.9,36.4
401,37,36.3
402,36.8,36.3
403,36.8,36.3
404,36.6,36.3
405,36.6,36.3
406,36.6,36.3
407,37,36.3
408,36.8,36.3
409,37,36.3
410,36.7,36.3
411,36.9,36.3
412,36.9,36.3
413,36.8,36.3
414,37,36.3
415,36.8,36.3
416,36.8,36.3
417,36.6,36.3
418,37,36.3
419,36.7,36.2
420,37.1,36.3
421,36.9,36.2
422,36.6,36.3
423,36.9,36.3
424,36.7,36.3
425,36.7,36.3
426,36.8,36.3
427,37,36.3
428,37,36.3
429,36.8,36.3
430,36.9,36.3
431,36.8,36.3
432,36.8,36.3
433,36.8,36.3
434,37.1,36.3
435,36.6,36.2
436,36.7,36.2
437,36.9,36.3
438,37,36.3
439,36.5,36.3
440,36.6,36.3
441,36.5,36.2
442,37,36.3
443,36.7,36.3
444,36.8,36.2
445,37,36.2
446,36.9,36.3
447,37,36.3
448,36.7,36.2
449,36.8,36.2
450,36.8,36.3
451,37.2,36.2
452,36.8,36.2
453,36.9,36.2
454,37.1,36.3
455,36.7,36.2
456,36.9,36.3
457,37,36.3
458,36.8,36.3
459,37,36.3
460,36.9,36.3
461,36.6,36.3
462,36.8,36.3
463,36.9,36.3
464,36.8,36.3
465,36.9,36.3
466,36.8,36.3
467,36.6,36.3
468,37,36.3
469,36.9,36.3
470,36.9,36.3
471,36.8,36.2
472,36.8,36.3
473,36.8,36.3
474,37,36.3
475,37,36.3
476,37,36.3
477,36.9,36.3
478,36.9,36.3
479,36.8,36.3
480,36.7,36.3
481,36.6,36.3
482,36.7,36.3
483,36.7,36.3
484,36.8,36.3
485,36.6,36.3
486,36.7,36.3
487,36.7,36.3
488,36.6,36.3
489,36.8,36.3
490,37.1,36.3
491,36.6,36.3
492,36.9,36.3
493,37,36.3
494,36.8,36.3
495,36.9,36.3
496,37,36.3
497,36.9,36.2
498,36.7,36.3
499,36.7,36.2
500,36.8,36.3
501,37,36.3
502,36.9,36.3
503,36.8,36.3
504,37,36.3
505,36.7,36.3
506,36.5,36.3
507,36.9,36.3
508,36.8,36.3
509,36.8,36.3
510,37,36.3
511,36.5,36.3
512,36.9,36.3
513,36.9,36.3
514,36.8,36.3
515,37,36.3
516,36.7,36.3
517,36.8,36.3
518,36.8,36.3
519,36.7,36.3
520,36.8,36.3
521,36.6,36.2
522,36.6,36.3
523,36.7,36.2
524,36.6,36.3
525,36.8,36.3
526,36.9,36.2
527,36.7,36.3
528,36.8,36.3
529,36.7,36.3
530,36.7,36.3
531,36.9,36.3
532,36.7,36.3
533,36.7,36.3
534,36.9,36.3
535,36.6,36.3
536,36.5,36.3
537,36.5,36.3
538,36.9,36.3
539,36.6,36.3
540,36.8,36.3
541,36.9,36.2
542,36.9,36.3
543,36.7,36.2
544,36.6,36.2
545,37,36.3
546,36.7,36.2
547,37,36.2
548,36.6,36.2
549,36.9,36.3
550,36.8,36.3
551,36.9,36.2
552,36.8,36.2
553,36.7,36.3
554,36.9,36.3
555,36.6,36.3
556,36.8,36.3
557,37,36.3
558,36.8,36.3
559,36.8,36.3
560,36.6,36.3
561,36.9,36.3
562,37.1,36.3
563,36.7,36.3
564,36.9,36.3
565,36.8,36.3
566,36.9,36.3
567,37,36.2
568,37,36.3
569,36.8,36.3
570,36.7,36.3
571,36.9,36.3
572,36.7,36.2
573,36.7,36.3
574,36.7,36.3
575,36.9,36.3
576,36.9,36.3
577,36.8,36.3
578,36.9,36.3
579,36.8,36.3
580,36.8,36.3
581,37,36.3
582,36.8,36.3
583,36.7,36.3
