t,sim,exp
1,0.257,0.144
2,0.18,0.144
3,0.179,0.144
4,0.21,0.144
5,0.197,0.145
6,0.207,0.145
7,0.214,0.145
8,0.221,0.145
9,0.224,0.146
10,0.22,0.146
11,0.2,0.146
12,0.206,0.146
13,0.21,0.146
14,0.234,0.146
15,0.207,0.146
16,0.222,0.146
17,0.183,0.146
18,0.207,0.146
19,0.198,0.146
20,0.235,0.147
21,0.201,0.147
22,0.199,0.147
23,0.212,0.146
24,0.204,0.147
25,0.194,0.147
26,0.197,0.147
27,0.205,0.147
28,0.2,0.147
29,0.222,0.147
30,0.206,0.147
31,0.212,0.147
32,0.204,0.147
33,0.215,0.147
34,0.199,0.147
35,0.209,0.147
36,0.22,0.147
37,0.181,0.147
38,0.204,0.147
39,0.195,0.147
40,0.205,0.147
41,0.189,0.147
42,0.188,0.147
43,0.194,0.147
44,0.181,0.147
45,0.189,0.147
46,0.197,0.148
47,0.187,0.148
48,0.196,0.148
49,0.17,0.148
50,0.19,0.147
51,0.174,0.147
52,0.175,0.147
53,0.172,0.147
54,0.176,0.147
55,0.177,0.147
56,0.169,0.147
57,0.173,0.147
58,0.172,0.147
59,0.177,0.147
60,0.179,0.148
61,0.191,0.148
62,0.181,0.148
63,0.181,0.147
64,0.18,0.147
65,0.179,0.148
66,0.183,0.148
67,0.184,0.148
68,0.185,0.147
69,0.184,0.147
70,0.181,0.147
71,0.173,0.147
72,0.183,0.147
73,0.182,0.147
74,0.176,0.147
75,0.184,0.147
76,0.184,0.147
77,0.179,0.147
78,0.185,0.148
79,0.167,0.147
80,0.172,0.148
81,0.162,0.148
82,0.184,0.147
83,0.182,0.147
84,0.174,0.147
85,0.194,0.147
86,0.176,0.147
87,0.18,0.147
88,0.176,0.147
89,0.177,0.147
90,0.18,0.147
91,0.171,0.147
92,0.187,0.147
93,0.182,0.147
94,0.184,0.147
95,0.183,0.147
96,0.173,0.147
97,0.183,0.147
98,0.177,0.147
99,0.176,0.147
100,0.172,0.147
101,0.187,0.147
102,0.178,0.147
103,0.177,0.147
104,0.196,0.147
105,0.179,0.147
106,0.164,0.148
107,0.182,0.148
108,0.198,0.148
109,0.184,0.148
110,0.181,0.147
111,0.191,0.147
112,0.179,0.147
113,0.175,0.147
114,0.171,0.147
115,0.172,0.147
116,0.192,0.147
117,0.188,0.147
118,0.179,0.147
119,0.184,0.147
120,0.181,0.147
121,0.173,0.147
122,0.2,0.147
123,0.179,0.147
124,0.181,0.147
125,0.197,0.147
126,0.186,0.147
127,0.202,0.147
128,0.177,0.147
129,0.185,0.147
130,0.18,0.147
131,0.183,0.147
132,0.18,0.147
133,0.183,0.147
134,0.173,0.148
135,0.173,0.148
136,0.181,0.147
137,0.17,0.147
138,0.164,0.147
139,0.176,0.147
140,0.184,0.147
