t,sim,exp
1,18,28.8
2,23.4,28.8
3,32.1,28.8
4,34.2,29
5,34,29.2
6,34.2,29.5
7,33.6,29.8
8,33.4,30.2
9,33.9,30.5
10,34.3,30.8
11,33.5,31.2
12,33.6,31.4
13,34.3,31.6
14,34.7,31.9
15,34.5,32.1
16,34.5,32.2
17,34.1,32.3
18,33.5,32.5
19,34.3,32.6
20,33.6,32.7
21,33.8,32.7
22,33.5,32.8
23,33.9,32.9
24,33.8,32.9
25,33.8,32.9
26,34,32.9
27,33.6,32.9
28,33.5,32.9
29,33.5,33
30,33.7,32.9
31,33.6,32.9
32,34,33
33,33,33
34,33.1,32.9
35,33.5,33
36,33.2,33
37,33.3,32.9
38,33.1,32.9
39,33.3,32.9
40,32.4,32.8
41,33.6,32.7
42,32.7,32.4
43,33.1,32
44,33,31.5
45,32.3,30.9
46,32.3,30.3
47,31.7,29.7
48,31.2,29.2
49,31,28.6
50,30.9,28.2
51,31.4,27.9
52,31.8,27.7
53,31.3,27.5
54,31.3,27.4
55,31.1,27.3
56,32,27.3
57,31.4,27.4
58,31.4,27.4
59,31.5,27.4
60,31.2,27.4
61,31.3,27.4
62,31.4,27.4
63,31.4,27.3
64,31.2,27.3
65,31.2,27.3
66,31.8,27.2
67,31.3,27.2
68,31.2,27.2
69,31.4,27.2
70,31.3,27.2
71,31.1,27.2
72,31.2,27.2
73,31.4,27.2
74,31.3,27.2
75,31.3,27.2
76,30.9,27.2
77,31.4,27.3
78,31.4,27.3
79,31.6,27.3
80,31.9,27.3
81,31.2,27.3
82,31.7,27.3
83,30.8,27.3
84,31.3,27.4
85,31.1,27.4
86,31.1,27.4
87,31.1,27.3
88,31.1,27.4
89,31.8,27.4
90,31.7,27.4
91,31.5,27.4
92,31.3,27.4
93,31.3,27.3
94,31.5,27.3
95,31.4,27.4
96,31.5,27.4
97,31.1,27.3
98,31.6,27.4
99,31.3,27.4
100,31.2,27.4
101,31.3,27.4
102,31.1,27.4
103,31,27.4
104,31.3,27.4
105,31.1,27.4
106,31.3,27.4
107,31.4,27.5
108,31.5,27.5
109,30.9,27.5
110,31.3,27.5
111,31.7,27.5
112,31.5,27.5
113,31.8,27.4
114,31.2,27.4
115,31.6,27.3
116,31.5,27.4
117,31.2,27.4
118,32.2,27.3
119,31.7,27.3
120,31.4,27.4
121,31.3,27.3
122,31.7,27.4
123,31.6,27.4
124,31.6,27.4
125,31.9,27.4
126,31.4,27.4
127,31.5,27.4
128,31.3,27.4
129,31.4,27.4
130,31.6,27.4
131,31.5,27.5
132,31.2,27.5
133,31.5,27.5
134,31.4,27.5
135,31.6,27.5
136,31.8,27.5
137,31.3,27.5
138,31.5,27.5
139,31.1,27.4
140,31.4,27.5
141,30.9,27.5
142,31.3,27.4
143,31.4,27.4
144,31.6,27.4
145,31.3,27.4
146,31.5,27.4
147,31.7,27.5
148,31.2,27.4
149,31.3,27.4
150,31.1,27.4
151,32,27.4
152,31.8,27.5
153,31.5,27.5
154,31.3,27.5
155,31.4,27.5
156,31.8,27.6
157,31.2,27.6
158,30.9,27.6
159,31.6,27.6
160,31.5,27.5
161,31.4,27.5
162,31,27.6
