"Time";"temperature_front_bottom";"temperature_front_middle";"temperature_front_top";"temperature_rear_bottom";"temperature_rear_middle";"temperature_rear_top"
"2019-10-01T08:22:40+02:00";null;null;null;23.75;23.33;null
"2019-10-01T08:23:05+02:00";19.81;18.41;null;null;null;null
"2019-10-01T08:23:05+02:00";null;null;24.19;null;null;null
"2019-10-01T08:23:10+02:00";null;null;null;null;23.37;28.13
"2019-10-01T08:23:10+02:00";null;null;null;23.75;null;null
"2019-10-01T08:23:35+02:00";19.81;18.41;null;null;null;null
"2019-10-01T08:23:35+02:00";null;null;24.25;null;null;null
"2019-10-01T08:23:40+02:00";null;null;null;null;null;28.13
"2019-10-01T08:23:40+02:00";null;null;null;23.69;23.36;null
"2019-10-01T08:24:05+02:00";19.75;18.42;24.19;null;null;null
"2019-10-01T08:24:11+02:00";null;null;null;null;null;28.19
"2019-10-01T08:24:11+02:00";null;null;null;23.75;23.37;null
"2019-10-01T08:24:35+02:00";19.88;null;24.25;null;null;null
"2019-10-01T08:24:35+02:00";null;18.43;null;null;null;null
"2019-10-01T08:24:40+02:00";null;null;null;23.75;null;28.19
"2019-10-01T08:24:40+02:00";null;null;null;null;23.36;null
"2019-10-01T08:25:05+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:25:05+02:00";null;18.42;null;null;null;null
"2019-10-01T08:25:10+02:00";null;null;null;null;23.37;null
"2019-10-01T08:25:11+02:00";null;null;null;23.75;null;28.19
"2019-10-01T08:25:35+02:00";null;18.45;24.25;null;null;null
"2019-10-01T08:25:35+02:00";19.75;null;null;null;null;null
"2019-10-01T08:25:40+02:00";null;null;null;23.75;23.37;28.19
"2019-10-01T08:26:05+02:00";null;18.41;24.19;null;null;null
"2019-10-01T08:26:05+02:00";19.81;null;null;null;null;null
"2019-10-01T08:26:11+02:00";null;null;null;23.69;null;null
"2019-10-01T08:26:11+02:00";null;null;null;null;23.4;28.13
"2019-10-01T08:26:35+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:26:35+02:00";null;18.42;null;null;null;null
"2019-10-01T08:26:40+02:00";null;null;null;23.63;null;null
"2019-10-01T08:26:40+02:00";null;null;null;null;23.4;28.13
"2019-10-01T08:27:05+02:00";null;18.43;24.19;null;null;null
"2019-10-01T08:27:05+02:00";19.75;null;null;null;null;null
"2019-10-01T08:27:10+02:00";null;null;null;23.69;null;null
"2019-10-01T08:27:11+02:00";null;null;null;null;23.37;28.13
"2019-10-01T08:27:35+02:00";null;null;24.25;null;null;null
"2019-10-01T08:27:35+02:00";19.75;18.43;null;null;null;null
"2019-10-01T08:27:40+02:00";null;null;null;23.63;null;28.13
"2019-10-01T08:27:40+02:00";null;null;null;null;23.38;null
"2019-10-01T08:28:05+02:00";19.75;18.43;24.25;null;null;null
"2019-10-01T08:28:10+02:00";null;null;null;23.5;null;28.13
"2019-10-01T08:28:11+02:00";null;null;null;null;23.38;null
"2019-10-01T08:28:35+02:00";19.81;18.43;24.19;null;null;null
"2019-10-01T08:28:40+02:00";null;null;null;null;23.38;null
"2019-10-01T08:28:40+02:00";null;null;null;23.5;null;28.13
"2019-10-01T08:29:05+02:00";19.75;18.45;24.19;null;null;null
"2019-10-01T08:29:10+02:00";null;null;null;null;23.36;28.19
"2019-10-01T08:29:11+02:00";null;null;null;23.44;null;null
"2019-10-01T08:29:35+02:00";19.88;18.42;null;null;null;null
"2019-10-01T08:29:35+02:00";null;null;24.25;null;null;null
"2019-10-01T08:29:40+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:29:40+02:00";null;null;null;null;23.37;null
"2019-10-01T08:30:05+02:00";null;null;24.25;null;null;null
"2019-10-01T08:30:05+02:00";19.81;18.42;null;null;null;null
"2019-10-01T08:30:10+02:00";null;null;null;null;23.37;null
"2019-10-01T08:30:11+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:30:35+02:00";null;18.43;24.25;null;null;null
"2019-10-01T08:30:35+02:00";19.81;null;null;null;null;null
"2019-10-01T08:30:40+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:30:40+02:00";null;null;null;null;23.34;null
"2019-10-01T08:31:05+02:00";null;18.42;24.25;null;null;null
"2019-10-01T08:31:05+02:00";19.81;null;null;null;null;null
"2019-10-01T08:31:10+02:00";null;null;null;23.5;23.38;null
"2019-10-01T08:31:11+02:00";null;null;null;null;null;28.13
"2019-10-01T08:31:35+02:00";null;18.43;24.19;null;null;null
"2019-10-01T08:31:35+02:00";19.81;null;null;null;null;null
"2019-10-01T08:31:40+02:00";null;null;null;null;23.37;28.13
"2019-10-01T08:31:40+02:00";null;null;null;23.56;null;null
"2019-10-01T08:32:05+02:00";19.75;null;24.19;null;null;null
"2019-10-01T08:32:05+02:00";null;18.43;null;null;null;null
"2019-10-01T08:32:11+02:00";null;null;null;23.5;23.4;null
"2019-10-01T08:32:11+02:00";null;null;null;null;null;28.19
"2019-10-01T08:32:35+02:00";null;18.43;24.19;null;null;null
"2019-10-01T08:32:35+02:00";19.81;null;null;null;null;null
"2019-10-01T08:32:40+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:32:40+02:00";null;null;null;null;23.37;null
"2019-10-01T08:33:05+02:00";19.81;null;null;null;null;null
"2019-10-01T08:33:05+02:00";null;18.45;24.19;null;null;null
"2019-10-01T08:33:11+02:00";null;null;null;23.44;23.4;28.19
"2019-10-01T08:33:35+02:00";19.75;18.42;24.25;null;null;null
"2019-10-01T08:33:40+02:00";null;null;null;null;23.4;28.19
"2019-10-01T08:33:40+02:00";null;null;null;23.44;null;null
"2019-10-01T08:34:05+02:00";19.75;18.43;null;null;null;null
"2019-10-01T08:34:05+02:00";null;null;24.19;null;null;null
"2019-10-01T08:34:11+02:00";null;null;null;23.5;23.38;28.19
"2019-10-01T08:34:35+02:00";null;null;24.19;null;null;null
"2019-10-01T08:34:35+02:00";19.75;18.42;null;null;null;null
"2019-10-01T08:34:40+02:00";null;null;null;23.44;null;28.19
"2019-10-01T08:34:40+02:00";null;null;null;null;23.38;null
"2019-10-01T08:35:05+02:00";19.75;18.41;24.25;null;null;null
"2019-10-01T08:35:10+02:00";null;null;null;23.5;null;28.19
"2019-10-01T08:35:11+02:00";null;null;null;null;23.36;null
"2019-10-01T08:35:35+02:00";19.75;null;24.25;null;null;null
"2019-10-01T08:35:35+02:00";null;18.41;null;null;null;null
"2019-10-01T08:35:40+02:00";null;null;null;23.44;null;28.19
"2019-10-01T08:35:40+02:00";null;null;null;null;23.36;null
"2019-10-01T08:36:05+02:00";null;null;24.19;null;null;null
"2019-10-01T08:36:05+02:00";19.69;18.42;null;null;null;null
"2019-10-01T08:36:10+02:00";null;null;null;null;23.36;28.13
"2019-10-01T08:36:11+02:00";null;null;null;23.44;null;null
"2019-10-01T08:36:35+02:00";19.75;18.42;24.25;null;null;null
"2019-10-01T08:36:40+02:00";null;null;null;23.44;null;null
"2019-10-01T08:36:40+02:00";null;null;null;null;23.34;28.13
"2019-10-01T08:37:05+02:00";19.75;18.42;24.25;null;null;null
"2019-10-01T08:37:10+02:00";null;null;null;null;23.34;28.19
"2019-10-01T08:37:11+02:00";null;null;null;23.44;null;null
"2019-10-01T08:37:35+02:00";19.75;null;null;null;null;null
"2019-10-01T08:37:35+02:00";null;18.42;24.19;null;null;null
"2019-10-01T08:37:40+02:00";null;null;null;null;23.36;28.19
"2019-10-01T08:37:40+02:00";null;null;null;23.44;null;null
"2019-10-01T08:38:05+02:00";19.75;18.43;24.19;null;null;null
"2019-10-01T08:38:11+02:00";null;null;null;23.44;23.36;null
"2019-10-01T08:38:11+02:00";null;null;null;null;null;28.19
"2019-10-01T08:38:35+02:00";19.81;null;24.19;null;null;null
"2019-10-01T08:38:35+02:00";null;18.39;null;null;null;null
"2019-10-01T08:38:40+02:00";null;null;null;23.38;23.36;null
"2019-10-01T08:38:40+02:00";null;null;null;null;null;28.13
"2019-10-01T08:39:05+02:00";19.75;null;24.19;null;null;null
"2019-10-01T08:39:05+02:00";null;18.42;null;null;null;null
"2019-10-01T08:39:10+02:00";null;null;null;null;23.33;28.19
"2019-10-01T08:39:11+02:00";null;null;null;23.38;null;null
"2019-10-01T08:39:35+02:00";19.69;null;null;null;null;null
"2019-10-01T08:39:35+02:00";null;18.42;24.19;null;null;null
"2019-10-01T08:39:40+02:00";null;null;null;23.38;null;28.19
"2019-10-01T08:39:40+02:00";null;null;null;null;23.34;null
"2019-10-01T08:40:05+02:00";19.69;18.42;24.19;null;null;null
"2019-10-01T08:40:10+02:00";null;null;null;null;23.37;null
"2019-10-01T08:40:11+02:00";null;null;null;23.44;null;28.19
"2019-10-01T08:40:35+02:00";null;null;24.19;null;null;null
"2019-10-01T08:40:35+02:00";19.81;18.39;null;null;null;null
"2019-10-01T08:40:40+02:00";null;null;null;23.44;23.36;28.19
"2019-10-01T08:41:05+02:00";19.75;null;24.25;null;null;null
"2019-10-01T08:41:05+02:00";null;18.41;null;null;null;null
