"Time";"speed_p02r04c01srv01_fan_rpm";"speed_p02r04c01srv02_fan_rpm";"speed_p02r04c01srv03_fan_rpm";"speed_p02r04c02srv01_fan_rpm";"speed_p02r04c02srv02_fan_rpm";"speed_p02r04c02srv03_fan_rpm";"speed_p02r04c03srv01_fan_rpm";"speed_p02r04c03srv02_fan_rpm";"speed_p02r04c03srv03_fan_rpm";"speed_p02r04c04srv01_fan_rpm";"speed_p02r04c04srv02_fan_rpm";"speed_p02r04c04srv03_fan_rpm";"speed_p02r04c05srv01_fan_rpm";"speed_p02r04c05srv02_fan_rpm";"speed_p02r04c05srv03_fan_rpm";"speed_p02r04c06srv01_fan_rpm";"speed_p02r04c06srv02_fan_rpm";"speed_p02r04c06srv03_fan_rpm";"speed_p02r04c07srv01_fan_rpm";"speed_p02r04c07srv02_fan_rpm";"speed_p02r04c07srv03_fan_rpm";"speed_p02r04c08srv01_fan_rpm";"speed_p02r04c08srv02_fan_rpm";"speed_p02r04c08srv03_fan_rpm";"speed_p02r04c09srv01_fan_rpm";"speed_p02r04c09srv02_fan_rpm";"speed_p02r04c09srv03_fan_rpm";"speed_p02r04c10srv01_fan_rpm";"speed_p02r04c10srv02_fan_rpm";"speed_p02r04c10srv03_fan_rpm"
"2019-10-01T08:00:49+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:50+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null
"2019-10-01T08:00:51+02:00";null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:51+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:52+02:00";null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:53+02:00";null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:54+02:00";null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:54+02:00";null;null;null;null;1900;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:55+02:00";null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:56+02:00";null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:57+02:00";null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:59+02:00";2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:59+02:00";null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:00:59+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:01:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:01:00+02:00";null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:01:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null
"2019-10-01T08:01:03+02:00";null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2019-10-01T08:01:04+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;2100;null;null;null;null;null;null
