time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv01,speed_rpm_server_fan_avg_srv02,speed_rpm_server_fan_avg_srv03,speed_rpm_server_fan_avg_srv04,speed_rpm_server_fan_avg_srv05,speed_rpm_server_fan_avg_srv06,speed_rpm_server_fan_avg_srv07,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv09,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16,speed_rpm_server_fan_avg_srv17,speed_rpm_server_fan_avg_srv18,speed_rpm_server_fan_avg_srv19,speed_rpm_server_fan_avg_srv20,speed_rpm_server_fan_avg_srv21,speed_rpm_server_fan_avg_srv22,speed_rpm_server_fan_avg_srv23,speed_rpm_server_fan_avg_srv24,speed_rpm_server_fan_avg_srv25,speed_rpm_server_fan_avg_srv26,speed_rpm_server_fan_avg_srv27,speed_rpm_server_fan_avg_srv28,speed_rpm_server_fan_avg_srv29,speed_rpm_server_fan_avg_srv30
23-Jan-2018 09:13:00,1588,952,1632,19.53,20.12,27.19,28.53,30.64,33.47,7245,7185,7170,7250,7180,7210,7200,7300,7210,7230,7210,7280,7160,7210,7200,7225,7150,7205,7195,7220,7305,7265,7260,7480,7500,7460,7440,7680,7620,7670
23-Jan-2018 09:14:00,1592,954,1632,19.5,20.14,27.28,28.53,30.755,33.595,7245,7180,7170,7250,7180,7220,7200,7310,7210,7230,7210,7280,7180,7210,7200,7225,7180,7200,7200,7220,7310,7260,7410,7485,7490,7455,7440,7680,7620,7665
23-Jan-2018 09:15:00,1584,952,1632,19.56,20.165,27.345,28.44,30.835,33.75,7250,7170,7170,7250,7175,7220,7200,7310,7210,7230,7210,7280,7170,7210,7200,7220,7200,7205,7225,7220,7310,7255,7440,7490,7500,7455,7445,7680,7625,7665
23-Jan-2018 09:16:00,1588,952,1632,19.56,20.19,27.41,28.53,30.905,33.845,7250,7170,7170,7250,7175,7220,7200,7300,7210,7230,7210,7280,7180,7210,7200,7220,7230,7210,7245,7230,7310,7260,7440,7485,7490,7460,7445,7680,7630,7670
23-Jan-2018 09:17:00,1588,954,1632,19.595,20.235,27.47,28.56,30.99,33.97,7250,7165,7180,7250,7180,7225,7200,7300,7210,7230,7210,7280,7180,7200,7200,7220,7230,7205,7265,7240,7305,7265,7250,7485,7490,7460,7440,7675,7625,7670
23-Jan-2018 09:18:00,1588,954,1632,19.625,20.23,27.5,28.78,31.05,34.03,7250,7175,7180,7250,7175,7220,7200,7300,7210,7230,7210,7280,7180,7200,7200,7220,7220,7205,7250,7230,7300,7270,7460,7485,7500,7460,7435,7670,7620,7670
23-Jan-2018 09:19:00,1588,954,1632,19.63,20.23,27.53,28.845,31.115,34.06,7250,7190,7170,7250,7175,7220,7200,7300,7210,7230,7210,7290,7170,7200,7200,7220,7230,7210,7205,7240,7295,7265,7260,7485,7500,7460,7435,7670,7620,7670
23-Jan-2018 09:20:00,1592,954,1632,19.595,20.255,27.595,28.875,31.17,34.13,7250,7185,7170,7250,7180,7230,7200,7300,7210,7230,7210,7280,7170,7200,7200,7225,7220,7210,7240,7240,7295,7265,7250,7485,7500,7460,7440,7670,7625,7670
23-Jan-2018 09:21:00,1584,954,1632,19.66,20.295,27.595,29.375,31.2,34.25,7250,7170,7180,7250,7185,7220,7200,7300,7210,7220,7210,7290,7170,7200,7200,7225,7220,7210,7260,7240,7305,7270,7250,7480,7490,7460,7440,7670,7625,7665
23-Jan-2018 09:22:00,1584,954,1632,19.66,20.29,27.595,29.69,31.245,34.31,7250,7175,7175,7240,7185,7220,7200,7310,7210,7220,7210,7280,7180,7200,7200,7220,7230,7210,7215,7230,7305,7260,7260,7485,7500,7460,7435,7670,7625,7665
23-Jan-2018 09:23:00,1584,952,1632,19.63,20.29,27.63,29.94,31.29,34.345,7250,7180,7180,7250,7180,7215,7200,7300,7210,7230,7210,7280,7170,7200,7200,7220,7220,7205,7190,7240,7295,7260,7250,7485,7510,7460,7435,7670,7625,7670
23-Jan-2018 09:24:00,1588,952,1632,19.66,20.27,27.69,30.125,31.33,34.44,7250,7170,7180,7250,7185,7220,7200,7300,7210,7230,7210,7280,7170,7200,7200,7220,7160,7205,7190,7230,7300,7260,7250,7485,7490,7460,7440,7670,7620,7670
23-Jan-2018 09:25:00,1588,952,1632,19.69,20.26,27.72,30.28,31.365,34.44,7250,7185,7170,7250,7185,7215,7200,7310,7210,7230,7210,7280,7180,7200,7200,7220,7160,7215,7190,7230,7300,7260,7250,7480,7510,7460,7445,7670,7625,7670
23-Jan-2018 09:26:00,1588,952,1632,19.66,20.245,27.72,30.345,31.4,34.47,7250,7185,7170,7240,7180,7210,7200,7300,7210,7220,7210,7280,7180,7200,7200,7220,7170,7220,7190,7240,7300,7265,7250,7470,7500,7460,7445,7670,7625,7665
23-Jan-2018 09:27:00,1592,952,1632,19.66,20.265,27.78,30.44,31.415,34.595,7245,7180,7170,7250,7185,7220,7200,7310,7210,7220,7210,7280,7170,7200,7200,7220,7200,7215,7190,7220,7305,7265,7250,7480,7500,7460,7435,7670,7625,7665
23-Jan-2018 09:28:00,1584,952,1632,19.63,20.27,27.78,30.5,31.43,34.56,7240,7185,7170,7250,7185,7220,7200,7300,7210,7220,7210,7280,7160,7200,7200,7220,7220,7210,7220,7230,7295,7260,7280,7485,7490,7460,7430,7695,7630,7680
23-Jan-2018 09:29:00,1580,956,1632,19.66,20.26,27.78,30.56,31.45,34.595,7240,7180,7170,7250,7185,7220,7200,7310,7210,7220,7210,7280,7180,7200,7200,7220,7240,7210,7220,7230,7300,7260,7280,7475,7500,7460,7425,7695,7630,7665
23-Jan-2018 09:30:00,1588,952,1632,19.66,20.255,27.81,30.595,31.47,34.63,7240,7180,7170,7250,7185,7215,7200,7310,7210,7240,7210,7280,7170,7200,7210,7220,7230,7210,7190,7230,7300,7265,7280,7480,7490,7460,7420,7670,7625,7645
23-Jan-2018 09:31:00,1576,956,1632,19.63,20.245,27.81,30.66,31.495,34.66,7240,7185,7170,7250,7185,7210,7200,7310,7210,7220,7210,7290,7180,7200,7205,7220,7220,7215,7185,7240,7295,7260,7280,7485,7490,7460,7420,7670,7625,7645
23-Jan-2018 09:32:00,1584,952,1632,19.69,20.275,27.88,30.66,31.525,34.69,7240,7180,7175,7250,7185,7220,7200,7300,7210,7230,7210,7280,7170,7200,7200,7220,7230,7215,7180,7240,7295,7255,7280,7480,7490,7460,7430,7670,7630,7640
23-Jan-2018 09:33:00,1584,956,1632,19.72,20.28,27.88,30.75,31.54,34.69,7240,7175,7170,7250,7185,7220,7200,7310,7210,7230,7210,7290,7170,7200,7200,7220,7230,7210,7180,7240,7295,7255,7280,7490,7500,7460,7430,7670,7630,7640
23-Jan-2018 09:34:00,1584,956,1632,19.69,20.29,27.91,30.81,31.55,34.72,7240,7175,7170,7250,7190,7220,7200,7310,7210,7230,7210,7280,7170,7200,7200,7220,7220,7210,7180,7240,7305,7265,7280,7500,7500,7460,7425,7670,7635,7640
23-Jan-2018 09:35:00,1584,954,1632,19.72,20.295,27.88,30.845,31.58,34.75,7245,7210,7170,7250,7190,7225,7200,7310,7210,7230,7210,7280,7180,7200,7205,7220,7230,7210,7185,7230,7300,7265,7280,7490,7490,7460,7425,7670,7635,7645
23-Jan-2018 09:36:00,1592,952,1632,19.72,20.33,27.88,30.94,31.605,34.72,7245,7255,7170,7240,7190,7230,7200,7310,7210,7240,7210,7280,7170,7290,7230,7220,7230,7210,7205,7240,7295,7255,7280,7480,7500,7460,7420,7670,7625,7650
23-Jan-2018 09:37:00,1586.66666666667,954.666666666667,1632,19.75,20.34,27.88,30.94,31.61,34.75,7240,7260,7170,7240,7190,7230,7200,7310,7210,7220,7210,7280,7180,7260,7265,7220,7220,7210,7260,7240,7300,7260,7280,7480,7500,7460,7425,7670,7620,7650
23-Jan-2018 09:38:00,1584,952,1632,19.72,20.325,27.91,30.97,31.625,34.81,7240,7250,7170,7240,7185,7220,7200,7310,7210,7240,7210,7290,7180,7180,7280,7220,7240,7210,7245,7240,7295,7260,7280,7485,7490,7460,7430,7670,7625,7645
23-Jan-2018 09:39:00,1584,954,1632,19.81,20.335,27.88,31,31.655,34.75,7240,7260,7180,7240,7185,7220,7200,7310,7210,7230,7210,7290,7170,7170,7240,7220,7220,7210,7205,7240,7295,7250,7280,7485,7500,7460,7430,7670,7630,7645
23-Jan-2018 09:40:00,1584,956,1632,19.75,20.34,27.88,31.03,31.68,34.78,7240,7225,7180,7240,7190,7220,7200,7300,7210,7230,7210,7280,7180,7240,7210,7220,7230,7210,7260,7240,7295,7250,7280,7480,7500,7460,7425,7670,7625,7650
23-Jan-2018 09:41:00,1592,952,1632,19.81,20.32,27.88,31.095,31.685,34.81,7245,7195,7180,7250,7185,7210,7200,7320,7210,7230,7210,7290,7180,7160,7210,7225,7220,7210,7250,7240,7295,7255,7280,7480,7490,7460,7420,7670,7625,7645
23-Jan-2018 09:42:00,1584,954.666666666667,1632,19.81,20.305,27.88,31.06,31.72,34.81,7245,7190,7180,7250,7190,7210,7200,7310,7210,7230,7210,7290,7180,7160,7210,7225,7220,7210,7195,7230,7295,7260,7280,7480,7500,7455,7420,7670,7620,7640
23-Jan-2018 09:43:00,1584,952,1632,19.81,20.315,27.97,31.13,31.695,34.81,7245,7160,7175,7240,7195,7210,7200,7310,7210,7230,7210,7290,7180,7170,7210,7225,7220,7210,7225,7230,7295,7260,7280,7490,7510,7455,7425,7690,7610,7660
23-Jan-2018 09:44:00,1592,948,1632,19.78,20.305,28.03,31.06,31.72,34.845,7250,7160,7175,7240,7185,7200,7200,7310,7210,7230,7210,7280,7180,7170,7210,7225,7160,7210,7225,7230,7290,7255,7270,7490,7510,7460,7415,7715,7615,7680
23-Jan-2018 09:45:00,1584,954,1632,19.75,20.29,28.03,31.125,31.725,34.81,7240,7165,7170,7240,7190,7200,7200,7310,7210,7220,7210,7280,7160,7170,7210,7220,7170,7210,7190,7240,7280,7255,7270,7480,7500,7460,7400,7695,7620,7665
23-Jan-2018 09:46:00,1592,954,1632,19.69,20.25,28,31.06,31.73,34.81,7235,7165,7180,7240,7200,7200,7205,7310,7210,7230,7210,7280,7170,7150,7210,7225,7160,7210,7185,7240,7285,7265,7270,7480,7500,7460,7405,7670,7615,7650
23-Jan-2018 09:47:00,1584,956,1632,19.69,20.225,28,31.03,31.74,34.81,7240,7160,7180,7250,7190,7200,7205,7310,7210,7230,7210,7280,7180,7150,7210,7230,7160,7210,7185,7230,7290,7270,7270,7480,7500,7460,7405,7670,7615,7655
23-Jan-2018 09:48:00,1584,952,1632,19.69,20.2,28,31,31.75,34.875,7240,7160,7170,7240,7180,7210,7200,7320,7210,7230,7210,7280,7180,7160,7210,7225,7150,7210,7185,7230,7295,7265,7270,7470,7500,7460,7405,7670,7615,7655
23-Jan-2018 09:49:00,1584,956,1632,19.72,20.195,28,31.03,31.75,34.845,7240,7160,7170,7250,7185,7210,7200,7300,7210,7230,7210,7280,7170,7150,7210,7220,7170,7210,7180,7230,7295,7255,7270,7475,7500,7460,7410,7670,7610,7650
23-Jan-2018 09:50:00,1592,952,1632,19.69,20.19,28.095,31.06,31.735,34.88,7245,7165,7180,7250,7190,7215,7200,7320,7210,7230,7210,7280,7170,7160,7210,7220,7150,7210,7185,7230,7290,7260,7270,7485,7510,7460,7415,7670,7610,7650
23-Jan-2018 09:51:00,1584,954,1632,19.72,20.155,28.095,31.06,31.725,34.845,7250,7165,7170,7250,7195,7220,7200,7300,7210,7240,7040,7280,7180,7160,7210,7220,7160,7210,7185,7230,7290,7260,7270,7485,7490,7455,7415,7690,7610,7665
23-Jan-2018 09:52:00,1588,954,1632,19.66,20.155,28.19,31.095,31.71,34.88,7245,7160,7170,7250,7195,7140,7200,7310,7210,7240,7040,7290,7180,7150,7210,7220,7160,7210,7185,7230,7295,7255,7270,7485,7490,7460,7410,7710,7610,7680
23-Jan-2018 09:53:00,1588,956,1632,19.69,20.15,28.19,31.13,31.71,34.88,7240,7160,7180,7250,7185,7170,7205,7320,7210,7230,7050,7280,7180,7150,7210,7220,7160,7210,7185,7220,7295,7255,7260,7475,7510,7465,7465,7710,7610,7680
23-Jan-2018 09:54:00,1592,952,1632,19.69,20.19,28.19,31.06,31.7,34.88,7235,7160,7180,7250,7185,7170,7205,7310,7210,7230,7210,7280,7170,7170,7210,7220,7150,7210,7180,7230,7285,7250,7270,7480,7500,7460,7470,7690,7615,7660
23-Jan-2018 09:55:00,1586.66666666667,954.666666666667,1632,19.72,20.185,28.22,31.16,31.7,34.91,7240,7185,7170,7250,7190,7190,7200,7310,7220,7240,7210,7280,7180,7150,7210,7220,7230,7210,7185,7230,7280,7255,7270,7485,7500,7460,7420,7670,7620,7640
23-Jan-2018 09:56:00,1586.66666666667,954.666666666667,1632,19.75,20.225,28.22,31.06,31.7,34.97,7245,7215,7170,7250,7190,7180,7200,7300,7210,7220,7210,7280,7170,7180,7210,7225,7230,7210,7250,7230,7285,7255,7270,7485,7500,7465,7425,7670,7615,7660
23-Jan-2018 09:57:00,1592,954.666666666667,1632,19.78,20.27,28.19,31.06,31.72,34.94,7240,7235,7180,7250,7195,7190,7200,7310,7210,7230,7210,7290,7180,7150,7210,7235,7230,7210,7300,7260,7280,7255,7270,7490,7500,7465,7425,7670,7610,7680
23-Jan-2018 09:58:00,1584,954.666666666667,1632,19.81,20.305,28.19,31.095,31.715,34.97,7240,7250,7180,7250,7195,7180,7200,7320,7210,7230,7210,7290,7280,7300,7210,7235,7220,7210,7290,7240,7285,7260,7270,7490,7490,7465,7420,7670,7610,7665
23-Jan-2018 09:59:00,1592,954.666666666667,1632,19.845,20.325,28.16,31.06,31.715,34.94,7245,7255,7260,7240,7195,7180,7200,7300,7210,7230,7210,7280,7280,7300,7250,7225,7240,7215,7295,7240,7290,7265,7270,7485,7490,7465,7420,7670,7610,7650
23-Jan-2018 10:00:00,1586.66666666667,954,1632,19.88,20.35,28.13,31.095,31.745,34.97,7250,7255,7260,7240,7190,7185,7200,7320,7210,7220,7210,7280,7270,7310,7290,7225,7230,7215,7295,7240,7285,7265,7260,7480,7500,7460,7420,7670,7610,7650
23-Jan-2018 10:01:00,1588,952,1632,19.88,20.34,28.095,31.13,31.765,34.94,7250,7255,7280,7240,7185,7190,7200,7310,7210,7230,7210,7280,7180,7300,7290,7225,7230,7210,7290,7250,7295,7255,7260,7480,7500,7460,7425,7670,7610,7650
23-Jan-2018 10:02:00,1588,952,1632,19.91,20.335,28.06,31.16,31.76,34.94,7245,7260,7270,7250,7190,7180,7200,7310,7210,7240,7210,7280,7180,7180,7295,7220,7230,7210,7300,7240,7300,7255,7260,7480,7500,7460,7425,7670,7605,7650
23-Jan-2018 10:03:00,1588,948,1640,19.88,20.335,28.03,31.16,31.77,34.97,7245,7255,7190,7240,7185,7175,7200,7320,7210,7230,7210,7280,7170,7190,7255,7220,7230,7210,7275,7240,7300,7260,7270,7485,7490,7460,7420,7670,7600,7650
23-Jan-2018 10:04:00,1588,954.666666666667,1632,19.88,20.325,28,31.095,31.765,34.94,7245,7215,7190,7240,7180,7180,7200,7300,7210,7230,7210,7280,7170,7190,7210,7220,7230,7210,7240,7240,7295,7260,7270,7485,7500,7460,7425,7665,7595,7650
23-Jan-2018 10:05:00,1592,948,1632,19.845,20.295,28.13,31.06,31.8,34.91,7240,7170,7180,7250,7180,7190,7200,7310,7210,7220,7210,7280,7180,7190,7210,7220,7230,7210,7215,7240,7295,7260,7260,7485,7510,7460,7425,7665,7595,7665
23-Jan-2018 10:06:00,1588,954,1632,19.81,20.245,28.095,31.13,31.79,34.94,7240,7165,7180,7240,7185,7190,7200,7300,7210,7240,7210,7280,7180,7200,7210,7225,7230,7210,7195,7240,7285,7260,7270,7485,7500,7460,7420,7660,7600,7680
23-Jan-2018 10:07:00,1584,954,1632,19.78,20.23,28.16,31.095,31.795,34.91,7245,7165,7180,7250,7190,7180,7200,7320,7210,7230,7210,7280,7170,7190,7210,7225,7200,7210,7200,7240,7285,7260,7270,7480,7500,7460,7420,7650,7595,7665
23-Jan-2018 10:08:00,1592,956,1632,19.78,20.21,28.16,31.095,31.8,34.94,7245,7160,7185,7240,7185,7180,7205,7320,7210,7230,7210,7280,7170,7180,7210,7220,7140,7210,7195,7240,7300,7255,7260,7480,7500,7460,7420,7655,7600,7650
23-Jan-2018 10:09:00,1586.66666666667,952,1632,19.78,20.17,28.13,31.03,31.795,34.97,7245,7165,7180,7240,7185,7170,7205,7320,7210,7230,7190,7290,7170,7190,7210,7220,7140,7210,7190,7250,7290,7250,7270,7480,7500,7460,7420,7660,7600,7665
23-Jan-2018 10:10:00,1580,954,1632,19.75,20.165,28.25,31.06,31.765,34.94,7250,7175,7190,7240,7190,7185,7200,7310,7210,7230,7120,7290,7170,7180,7210,7220,7140,7210,7190,7250,7285,7260,7270,7480,7490,7460,7425,7660,7595,7675
23-Jan-2018 10:11:00,1580,956,1632,19.72,20.16,28.25,31.13,31.755,34.97,7240,7175,7185,7240,7185,7180,7205,7320,7210,7230,7210,7290,7170,7190,7210,7220,7140,7205,7195,7250,7285,7265,7260,7480,7500,7460,7425,7660,7600,7675
23-Jan-2018 10:12:00,1580,954,1632,19.75,20.17,28.28,31.06,31.76,34.94,7240,7165,7190,7250,7180,7180,7205,7310,7210,7230,7210,7280,7170,7190,7210,7220,7160,7205,7195,7240,7285,7255,7260,7480,7500,7460,7430,7660,7605,7680
23-Jan-2018 10:13:00,1588,954,1632,19.75,20.16,28.28,31.06,31.745,35,7240,7165,7180,7240,7185,7175,7200,7310,7210,7240,7210,7280,7180,7190,7210,7220,7240,7210,7200,7240,7295,7260,7260,7480,7500,7460,7430,7660,7610,7670
23-Jan-2018 10:14:00,1588,954,1632,19.75,20.195,28.25,31.065,31.76,34.97,7235,7165,7190,7240,7185,7170,7205,7310,7210,7220,7210,7280,7170,7190,7210,7220,7230,7210,7205,7260,7295,7260,7270,7485,7500,7460,7420,7660,7610,7670
23-Jan-2018 10:15:00,1588,952,1632,19.78,20.195,28.28,31.065,31.74,35,7245,7165,7185,7230,7180,7180,7210,7300,7210,7230,7210,7280,7190,7190,7210,7220,7250,7210,7200,7240,7290,7260,7270,7485,7500,7460,7420,7660,7605,7680
23-Jan-2018 10:16:00,1592,952,1632,19.78,20.21,28.25,31.06,31.73,34.97,7250,7220,7190,7250,7185,7190,7210,7320,7210,7220,7210,7280,7170,7190,7210,7220,7230,7210,7195,7240,7285,7270,7270,7480,7500,7460,7420,7660,7595,7680
23-Jan-2018 10:17:00,1584,956,1632,19.845,20.235,28.25,31.095,31.73,34.94,7245,7275,7210,7240,7190,7170,7205,7310,7210,7220,7210,7290,7180,7230,7210,7220,7230,7210,7195,7250,7290,7270,7270,7480,7510,7460,7420,7660,7600,7680
23-Jan-2018 10:18:00,1584,953.333333333333,1632,19.88,20.245,28.22,31,31.725,35,7245,7280,7250,7240,7190,7200,7200,7320,7210,7240,7210,7290,7170,7280,7250,7220,7230,7210,7205,7250,7295,7265,7270,7480,7510,7460,7425,7660,7605,7665
23-Jan-2018 10:19:00,1592,956,1632,19.91,20.25,28.19,31.03,31.74,34.97,7250,7280,7260,7240,7190,7190,7200,7310,7210,7230,7210,7280,7250,7310,7290,7220,7230,7210,7230,7250,7295,7260,7270,7480,7500,7460,7430,7660,7605,7650
23-Jan-2018 10:20:00,1584,952,1632,19.91,20.27,28.16,30.875,31.75,35.03,7250,7280,7230,7240,7190,7180,7200,7300,7210,7230,7210,7280,7160,7310,7290,7220,7230,7210,7260,7240,7295,7255,7270,7485,7500,7465,7425,7660,7600,7650
23-Jan-2018 10:21:00,1584,952,1632,19.91,20.28,28.095,30.845,31.755,34.94,7250,7280,7260,7240,7190,7180,7200,7300,7210,7240,7210,7280,7170,7160,7290,7220,7250,7210,7230,7250,7290,7255,7270,7480,7500,7470,7425,7660,7600,7650
23-Jan-2018 10:22:00,1584,954,1632,19.91,20.255,28.13,30.88,31.755,34.91,7250,7280,7170,7240,7180,7170,7200,7310,7210,7230,7210,7290,7180,7170,7290,7220,7240,7210,7190,7260,7285,7265,7270,7480,7510,7465,7430,7660,7605,7650
23-Jan-2018 10:23:00,1588,956,1632,19.94,20.255,28.19,30.845,31.755,34.94,7250,7235,7180,7240,7180,7180,7200,7320,7210,7230,7210,7290,7160,7160,7245,7220,7230,7210,7190,7250,7280,7265,7270,7485,7490,7460,7425,7680,7610,7665
23-Jan-2018 10:24:00,1588,954,1632,19.88,20.265,28.19,30.785,31.78,34.94,7250,7185,7180,7240,7190,7180,7200,7320,7210,7230,7210,7290,7170,7170,7200,7220,7230,7210,7190,7250,7280,7260,7270,7480,7490,7460,7425,7680,7620,7665
23-Jan-2018 10:25:00,1592,952,1632,19.91,20.24,28.19,30.845,31.785,34.97,7245,7175,7180,7250,7190,7170,7205,7310,7210,7230,7210,7290,7160,7170,7200,7220,7240,7210,7195,7260,7285,7260,7270,7480,7490,7460,7430,7660,7610,7645
23-Jan-2018 10:26:00,1584,952,1632,19.91,20.235,28.19,30.845,31.78,34.91,7245,7165,7170,7240,7190,7200,7205,7300,7210,7250,7210,7280,7180,7170,7200,7220,7240,7210,7195,7250,7285,7260,7260,7480,7500,7465,7425,7685,7605,7660
23-Jan-2018 10:27:00,1584,954,1632,19.88,20.195,28.25,30.78,31.77,34.94,7245,7165,7180,7250,7185,7180,7200,7300,7210,7240,7210,7280,7180,7180,7200,7220,7170,7210,7195,7240,7285,7255,7260,7480,7500,7465,7420,7705,7610,7675
23-Jan-2018 10:28:00,1584,954,1632,19.81,20.18,28.28,30.72,31.78,34.97,7245,7170,7180,7240,7185,7180,7200,7310,7210,7220,7210,7280,7170,7170,7200,7220,7160,7210,7195,7260,7295,7250,7270,7480,7500,7460,7420,7700,7620,7675
23-Jan-2018 10:29:00,1584,954,1632,19.78,20.15,28.345,30.66,31.76,34.97,7245,7170,7180,7250,7190,7180,7200,7320,7210,7230,7050,7280,7180,7170,7200,7220,7160,7205,7190,7260,7295,7250,7260,7480,7500,7460,7425,7685,7625,7675
23-Jan-2018 10:30:00,1592,952,1632,19.78,20.14,28.375,30.75,31.74,35,7245,7170,7180,7260,7190,7180,7200,7310,7210,7230,7050,7280,7180,7180,7200,7225,7150,7205,7195,7240,7280,7255,7260,7480,7500,7460,7425,7690,7620,7670
23-Jan-2018 10:31:00,1584,954.666666666667,1632,19.78,20.125,28.41,30.69,31.73,34.94,7245,7170,7180,7250,7190,7190,7200,7320,7210,7240,7210,7280,7190,7180,7200,7230,7150,7210,7200,7230,7275,7255,7270,7475,7500,7460,7430,7705,7615,7670
