time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv01,speed_rpm_server_fan_avg_srv02,speed_rpm_server_fan_avg_srv03,speed_rpm_server_fan_avg_srv04,speed_rpm_server_fan_avg_srv05,speed_rpm_server_fan_avg_srv06,speed_rpm_server_fan_avg_srv07,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv09,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16
23-Jan-2018 09:00:00,566,642,854,19.72,19.94,27.03,28,28.65,29.66,2280,2328,2280,2280,2280,2328,2280,2328,2280,2304,2304,2304,2304,2328,2544,3000
23-Jan-2018 09:01:00,562.666666666667,636,844,19.72,19.925,27.095,28.095,28.79,29.815,2280,2328,2280,2280,2280,2376,2280,2328,2280,2304,2304,2328,2304,2316,2556,3000
23-Jan-2018 09:02:00,562.666666666667,640,848,19.72,19.925,27.13,28.655,29.07,30.155,2280,2304,2280,2280,2280,2328,2280,2352,2280,2304,2304,2304,2280,2316,2556,3000
23-Jan-2018 09:03:00,562.666666666667,640,848,19.72,19.96,27.16,29.5,29.34,30.595,2280,2328,2280,2280,2292,2352,2280,2304,2280,2304,2304,2304,2304,2340,2544,3024
23-Jan-2018 09:04:00,564,638,844,19.75,19.985,27.28,30.22,29.665,31.005,2280,2328,2280,2280,2304,2352,2280,2328,2304,2304,2328,2328,2280,2352,2556,3024
23-Jan-2018 09:05:00,566,642,848,19.81,20.015,27.41,31.095,30.245,31.435,2280,2352,2256,2280,2316,2352,2304,2304,2280,2304,2304,2304,2304,2352,2556,3000
23-Jan-2018 09:06:00,565.333333333333,642,850,19.845,20.03,27.41,31.785,30.965,31.935,2280,2352,2256,2280,2352,2352,2280,2376,2280,2304,2304,2304,2328,2328,2556,3000
23-Jan-2018 09:07:00,566,642,852,19.91,20.07,27.44,32.19,31.6,32.345,2304,2352,2280,2280,2376,2352,2304,2304,2280,2304,2328,2304,2520,2412,2568,3192
23-Jan-2018 09:08:00,568,644,850,19.97,20.11,27.44,32.655,32.215,32.785,2328,2328,2256,2280,2364,2328,2328,2328,2304,2316,2328,2280,2520,2520,2568,3168
23-Jan-2018 09:09:00,566,638,856,20,20.135,27.53,32.97,32.71,33.125,2328,2304,2304,2280,2352,2328,2280,2352,2280,2328,2328,2304,2520,2520,2568,3192
23-Jan-2018 09:10:00,564,642,852,20.06,20.165,27.53,33.28,33.09,33.44,2328,2328,2280,2280,2352,2328,2328,2352,2304,2328,2304,2280,2520,2520,2568,3168
23-Jan-2018 09:11:00,564,642,852,20.16,20.195,27.595,33.41,33.46,33.75,2328,2304,2304,2304,2352,2328,2304,2352,2280,2328,2304,2304,2520,2532,2568,3192
23-Jan-2018 09:12:00,566,644,848,20.19,20.225,27.66,33.625,33.75,34,2328,2328,2280,2304,2352,2352,2328,2304,2280,2316,2280,2304,2520,2532,2568,3120
23-Jan-2018 09:13:00,566,644,852,20.25,20.265,27.75,33.78,34.035,34.22,2328,2328,2304,2304,2352,2376,2304,2304,2280,2304,2280,2304,2520,2520,2556,3168
23-Jan-2018 09:14:00,568,640,856,20.28,20.305,27.875,33.91,34.26,34.47,2328,2304,2280,2280,2352,2400,2328,2304,2304,2304,2328,2304,2520,2520,2544,3288
23-Jan-2018 09:15:00,566,640,852,20.315,20.325,27.97,34.03,34.47,34.625,2352,2304,2328,2304,2352,2376,2352,2328,2280,2304,2280,2280,2520,2520,2544,3264
23-Jan-2018 09:16:00,566,634,856,20.31,20.35,28.03,34.095,34.605,34.815,2328,2328,2280,2280,2352,2376,2304,2352,2280,2304,2304,2280,2520,2520,2544,3288
23-Jan-2018 09:17:00,564,640,850,20.38,20.38,28.13,34.22,34.755,34.97,2352,2328,2304,2280,2352,2376,2304,2328,2280,2304,2280,2280,2520,2520,2544,3288
23-Jan-2018 09:18:00,564,638,850,20.41,20.42,28.22,34.345,34.895,35.095,2328,2328,2304,2280,2340,2328,2304,2352,2280,2304,2304,2304,2520,2520,2544,3288
23-Jan-2018 09:19:00,568,636,852,20.41,20.44,28.31,34.41,34.995,35.22,2352,2328,2304,2328,2328,2304,2328,2328,2280,2304,2280,2280,2520,2520,2544,3288
23-Jan-2018 09:20:00,566,636,852,20.47,20.46,28.38,34.47,35.09,35.28,2352,2304,2280,2328,2328,2352,2328,2352,2280,2304,2280,2280,2520,2520,2544,3312
23-Jan-2018 09:21:00,566,640,848,20.47,20.47,28.41,34.56,35.17,35.345,2352,2328,2304,2304,2328,2352,2328,2352,2280,2304,2280,2280,2520,2520,2544,3312
23-Jan-2018 09:22:00,566,640,852,20.5,20.475,28.53,34.53,35.205,35.47,2376,2304,2304,2328,2328,2328,2328,2328,2304,2304,2280,2280,2520,2520,2544,3336
23-Jan-2018 09:23:00,566,636,856,20.5,20.49,28.595,34.53,35.235,35.5,2352,2328,2280,2304,2352,2328,2352,2352,2304,2304,2280,2280,2520,2520,2544,3312
23-Jan-2018 09:24:00,564,638,854,20.53,20.505,28.72,34.595,35.26,35.47,2352,2328,2280,2304,2376,2352,2352,2328,2328,2304,2304,2280,2520,2520,2544,3336
23-Jan-2018 09:25:00,568,640,852,20.56,20.475,28.78,34.56,35.295,35.56,2352,2328,2304,2328,2364,2352,2304,2328,2304,2304,2280,2280,2520,2520,2544,3288
23-Jan-2018 09:26:00,568,640,852,20.56,20.495,28.81,34.56,35.325,35.595,2352,2304,2280,2328,2352,2328,2328,2352,2304,2304,2328,2280,2520,2520,2544,3312
23-Jan-2018 09:27:00,568,636,856,20.63,20.51,28.91,34.56,35.355,35.66,2328,2304,2280,2328,2364,2304,2328,2328,2304,2304,2328,2304,2520,2520,2556,3336
23-Jan-2018 09:28:00,566,638,854,20.63,20.52,28.97,34.53,35.395,35.72,2376,2304,2280,2280,2376,2328,2328,2328,2328,2304,2304,2304,2520,2520,2556,3336
23-Jan-2018 09:29:00,562,640,854,20.69,20.52,29,34.595,35.435,35.78,2352,2304,2280,2280,2376,2352,2328,2352,2304,2304,2328,2280,2520,2520,2544,3312
23-Jan-2018 09:30:00,562,640,854,20.69,20.53,29,34.66,35.49,35.88,2352,2304,2304,2280,2376,2376,2328,2328,2352,2316,2280,2280,2520,2520,2544,3336
23-Jan-2018 09:31:00,560,640,854,20.72,20.53,29.06,34.69,35.525,35.91,2328,2304,2304,2280,2364,2376,2304,2352,2304,2316,2280,2280,2520,2520,2544,3312
23-Jan-2018 09:32:00,568,648,852,20.69,20.535,29.06,34.69,35.54,35.94,2352,2304,2304,2280,2364,2376,2328,2304,2280,2304,2400,2280,2520,2520,2544,3312
23-Jan-2018 09:33:00,564,640,856,20.75,20.55,29.13,34.72,35.59,35.97,2352,2304,2280,2280,2364,2352,2328,2376,2304,2304,2520,2280,2520,2520,2544,3312
23-Jan-2018 09:34:00,568,636,856,20.75,20.57,29.19,34.75,35.62,36.03,2352,2304,2328,2304,2340,2376,2328,2328,2304,2304,2520,2280,2520,2520,2544,3336
23-Jan-2018 09:35:00,560,642,852,20.75,20.59,29.19,34.75,35.64,36.03,2328,2304,2304,2280,2352,2352,2328,2328,2304,2304,2424,2280,2520,2520,2544,3312
23-Jan-2018 09:36:00,568,640,856,20.75,20.595,29.22,34.78,35.69,36.095,2352,2304,2280,2304,2364,2376,2352,2328,2304,2304,2544,2280,2520,2520,2556,3360
23-Jan-2018 09:37:00,566,644,854,20.78,20.615,29.22,34.81,35.715,36.13,2352,2304,2280,2304,2352,2376,2352,2328,2304,2328,2520,2280,2520,2520,2568,3456
23-Jan-2018 09:38:00,564,636,854,20.78,20.63,29.25,34.845,35.735,36.13,2352,2304,2304,2304,2352,2376,2328,2328,2304,2328,2520,2304,2520,2520,2556,3480
23-Jan-2018 09:39:00,564,640,854,20.845,20.635,29.345,34.88,35.755,36.13,2352,2304,2280,2280,2352,2352,2328,2352,2304,2304,2520,2280,2520,2520,2556,3504
23-Jan-2018 09:40:00,568,640,852,20.88,20.65,29.38,34.94,35.805,36.13,2352,2304,2280,2280,2352,2352,2304,2328,2304,2316,2520,2304,2520,2520,2568,3456
23-Jan-2018 09:41:00,568,640,856,20.845,20.63,29.41,34.97,35.815,36.16,2352,2304,2280,2280,2352,2328,2304,2352,2304,2316,2520,2280,2520,2520,2556,3456
23-Jan-2018 09:42:00,566.666666666667,640,854,20.97,20.66,29.47,35,35.82,36.19,2352,2304,2304,2304,2352,2352,2304,2328,2304,2316,2520,2328,2520,2520,2544,3360
23-Jan-2018 09:43:00,568,642,852,21.03,20.64,29.53,35,35.845,36.19,2352,2304,2280,2304,2352,2400,2328,2328,2304,2316,2520,2280,2520,2520,2544,3504
23-Jan-2018 09:44:00,568,638,856,20.97,20.665,29.63,35.03,35.865,36.25,2352,2304,2304,2280,2352,2352,2328,2328,2304,2304,2520,2520,2520,2520,2544,3504
23-Jan-2018 09:45:00,566,638,856,20.88,20.62,29.63,35.03,35.91,36.25,2352,2304,2280,2328,2352,2376,2352,2352,2304,2304,2520,2520,2520,2520,2556,3480
23-Jan-2018 09:46:00,566,641.333333333333,852,20.88,20.63,29.66,35.16,35.94,36.25,2352,2304,2280,2304,2352,2400,2328,2376,2328,2304,2520,2304,2520,2520,2556,3480
23-Jan-2018 09:47:00,566,636,856,20.845,20.63,29.75,35.16,35.955,36.25,2352,2304,2304,2304,2352,2400,2376,2352,2304,2316,2520,2304,2520,2520,2556,3480
23-Jan-2018 09:48:00,560,640,852,20.88,20.605,29.66,35.19,35.96,36.22,2352,2304,2280,2304,2352,2400,2328,2352,2304,2316,2520,2304,2520,2520,2568,3480
23-Jan-2018 09:49:00,568,640,856,20.97,20.605,29.69,35.16,35.985,36.13,2352,2304,2304,2280,2352,2376,2304,2376,2304,2304,2520,2304,2520,2520,2568,3480
23-Jan-2018 09:50:00,568,636,856,21.03,20.6,29.72,35.25,36,36.22,2328,2304,2304,2280,2352,2328,2352,2352,2304,2388,2544,2328,2520,2520,2568,3480
23-Jan-2018 09:51:00,566,640,852,21.095,20.57,29.78,35.31,36.015,36.25,2352,2304,2304,2304,2352,2352,2376,2328,2304,2496,2520,2328,2520,2520,2568,3480
23-Jan-2018 09:52:00,566,640,852,21.03,20.56,29.88,35.31,36.04,36.16,2352,2304,2328,2304,2352,2400,2304,2328,2304,2520,2520,2280,2520,2520,2568,3480
23-Jan-2018 09:53:00,564,640,856,21.06,20.575,29.94,35.38,36.075,36.25,2328,2304,2304,2304,2352,2400,2304,2352,2328,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 09:54:00,568,640,856,21.03,20.57,29.94,35.41,36.09,36.25,2376,2304,2304,2328,2352,2376,2328,2352,2304,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 09:55:00,565.333333333333,636,854,21.03,20.62,30,35.44,36.12,36.28,2352,2304,2280,2304,2352,2352,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 09:56:00,568,640,852,21.095,20.635,29.94,35.47,36.16,36.25,2352,2304,2304,2304,2352,2352,2304,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 09:57:00,566,640,856,21.095,20.68,29.94,35.56,36.195,36.345,2352,2304,2280,2304,2352,2352,2328,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 09:58:00,566,638,856,21.095,20.745,30,35.595,36.23,36.345,2352,2304,2280,2304,2352,2376,2376,2352,2304,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 09:59:00,566,642,852,21.095,20.75,30,35.63,36.27,36.38,2352,2304,2328,2328,2352,2352,2352,2328,2280,2520,2520,2520,2520,2520,2544,3480
23-Jan-2018 10:00:00,565.333333333333,640,856,21.06,20.77,30.03,35.625,36.3,36.38,2328,2304,2280,2328,2352,2328,2352,2328,2280,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:01:00,566,638,858,21.095,20.755,30,35.63,36.325,36.38,2352,2304,2280,2328,2352,2352,2376,2328,2280,2532,2520,2544,2520,2520,2568,3480
23-Jan-2018 10:02:00,568,638,858,21.16,20.77,30.03,35.69,36.345,36.38,2352,2304,2328,2328,2352,2352,2328,2304,2280,2532,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:03:00,568,638,860,21.095,20.775,30.06,35.66,36.36,36.345,2352,2304,2280,2328,2352,2352,2352,2328,2280,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:04:00,568,638,854,21.13,20.76,30.06,35.63,36.395,36.38,2352,2304,2280,2328,2352,2352,2328,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:05:00,568,632,854,21.06,20.745,30.13,35.66,36.36,36.345,2328,2304,2280,2328,2352,2352,2304,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:06:00,568,642,854,21.03,20.745,30.125,35.69,36.365,36.31,2352,2304,2280,2328,2352,2352,2376,2376,2304,2520,2520,2520,2520,2520,2568,3456
23-Jan-2018 10:07:00,564,646,854,21,20.735,30.13,35.63,36.34,36.28,2352,2304,2280,2304,2352,2352,2328,2352,2328,2520,2520,2520,2520,2520,2568,3456
23-Jan-2018 10:08:00,564,640,854,20.94,20.72,30.19,35.63,36.34,36.38,2352,2328,2280,2304,2352,2352,2304,2376,2280,2400,2520,2520,2520,2520,2556,3456
23-Jan-2018 10:09:00,564,642,854,20.97,20.725,30.16,35.63,36.34,36.345,2328,2304,2280,2304,2352,2352,2328,2352,2280,2400,2520,2520,2520,2520,2556,3456
23-Jan-2018 10:10:00,562,636,854,21,20.72,30.22,35.595,36.32,36.31,2352,2304,2328,2328,2352,2352,2352,2352,2280,2520,2520,2520,2520,2520,2568,3456
23-Jan-2018 10:11:00,564,640,852,20.97,20.72,30.19,35.56,36.31,36.345,2328,2304,2280,2328,2352,2376,2328,2328,2328,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:12:00,568,636,852,20.97,20.72,30.22,35.595,36.34,36.31,2352,2304,2304,2328,2352,2352,2304,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:13:00,568,640,856,20.97,20.725,30.19,35.595,36.345,36.31,2352,2304,2280,2304,2352,2376,2352,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:14:00,564,640,856,21,20.73,30.16,35.66,36.355,36.38,2352,2304,2304,2304,2352,2376,2328,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:15:00,566,636,852,20.91,20.74,30.16,35.69,36.37,36.44,2352,2304,2280,2280,2352,2376,2328,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:16:00,568,636,856,20.94,20.75,30.19,35.66,36.38,36.38,2352,2304,2280,2304,2352,2376,2328,2352,2280,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:17:00,564,640,856,21,20.76,30.19,35.69,36.37,36.38,2352,2304,2280,2304,2352,2352,2328,2352,2280,2520,2520,2520,2520,2520,2544,3480
23-Jan-2018 10:18:00,568,636,856,20.97,20.79,30.19,35.69,36.405,36.41,2328,2304,2304,2280,2352,2376,2304,2328,2280,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:19:00,568,636,856,21,20.805,30.16,35.72,36.41,36.41,2304,2304,2304,2280,2352,2400,2352,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:20:00,566,638,856,21,20.83,30.19,35.72,36.455,36.44,2328,2304,2280,2304,2352,2376,2304,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:21:00,566,638,856,21.03,20.805,30.22,35.75,36.45,36.41,2328,2304,2280,2304,2352,2376,2328,2376,2280,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:22:00,566,638,856,21,20.83,30.25,35.72,36.455,36.44,2328,2304,2280,2328,2352,2376,2328,2328,2280,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:23:00,564,638,856,21.03,20.82,30.28,35.72,36.47,36.38,2328,2304,2280,2328,2352,2376,2328,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:24:00,566,636,852,21.06,20.805,30.28,35.75,36.445,36.41,2352,2304,2304,2304,2352,2376,2304,2304,2280,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 10:25:00,570,636,856,21.19,20.79,30.22,35.72,36.44,36.41,2328,2304,2280,2328,2352,2352,2376,2304,2280,2520,2520,2520,2520,2520,2556,3504
23-Jan-2018 10:26:00,566,640,856,21.25,20.775,30.19,35.75,36.45,36.38,2352,2304,2304,2328,2352,2376,2352,2328,2304,2520,2520,2520,2520,2520,2556,3504
23-Jan-2018 10:27:00,568,640,854,21.28,20.74,30.25,35.72,36.455,36.38,2352,2304,2280,2328,2352,2352,2352,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:28:00,564,640,854,21.28,20.725,30.25,35.75,36.425,36.345,2352,2304,2280,2304,2352,2400,2328,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:29:00,568,638,854,21.25,20.72,30.19,35.69,36.4,36.38,2328,2304,2304,2304,2352,2376,2328,2328,2304,2520,2520,2520,2520,2520,2556,3504
23-Jan-2018 10:30:00,568,636,860,21.25,20.725,30.22,35.69,36.395,36.38,2328,2304,2280,2280,2352,2400,2304,2328,2304,2520,2520,2520,2520,2520,2556,3480
23-Jan-2018 10:31:00,566,638.666666666667,856,21.28,20.7,30.22,35.66,36.38,36.38,2328,2304,2304,2328,2352,2376,2376,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:32:00,566,636,852,21.28,20.705,30.22,35.66,36.35,36.345,2328,2328,2280,2328,2352,2400,2352,2304,2328,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:33:00,566,640,856,21.345,20.705,30.25,35.66,36.375,36.38,2328,2304,2304,2304,2352,2352,2328,2328,2328,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:34:00,564,636,856,21.41,20.69,30.22,35.66,36.38,36.38,2328,2304,2304,2304,2352,2400,2352,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:35:00,568,640,856,21.41,20.705,30.25,35.69,36.365,36.38,2328,2304,2304,2280,2352,2400,2352,2352,2328,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:36:00,564,636,856,21.5,20.72,30.22,35.69,36.355,36.345,2352,2304,2304,2280,2352,2376,2328,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:37:00,568,636,856,21.44,20.74,30.22,35.72,36.39,36.38,2352,2304,2280,2280,2352,2400,2304,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:38:00,566,638,856,21.5,20.74,30.19,35.69,36.395,36.38,2328,2304,2280,2280,2352,2400,2304,2328,2304,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 10:39:00,566,640,856,21.5,20.76,30.19,35.72,36.385,36.345,2328,2304,2280,2280,2352,2400,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:40:00,566,637.333333333333,856,21.47,20.745,30.22,35.72,36.41,36.345,2352,2304,2280,2280,2364,2376,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:41:00,564,640,856,21.5,20.745,30.22,35.72,36.41,36.345,2352,2304,2280,2280,2364,2376,2352,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:42:00,568,644,856,21.44,20.74,30.22,35.75,36.425,36.44,2352,2328,2280,2280,2364,2400,2352,2376,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:43:00,568,640,856,21.47,20.75,30.22,35.72,36.425,36.41,2352,2328,2304,2328,2364,2376,2352,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:44:00,566,640,854,21.44,20.75,30.25,35.75,36.45,36.44,2352,2328,2304,2328,2352,2376,2352,2376,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:45:00,566,640,854,21.345,20.79,30.31,35.78,36.46,36.41,2352,2328,2280,2304,2364,2352,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:46:00,566,640,852,21.31,20.845,30.28,35.845,36.48,36.47,2352,2328,2280,2304,2364,2376,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:47:00,566,642,856,21.31,20.84,30.25,35.88,36.5,36.53,2352,2328,2280,2304,2364,2376,2328,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:48:00,564,644,856,21.28,20.85,30.25,35.845,36.5,36.5,2520,2328,2280,2304,2364,2376,2376,2376,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:49:00,566,638,854,21.28,20.84,30.28,35.81,36.51,36.56,2280,2328,2280,2304,2352,2376,2376,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:50:00,568,640,854,21.38,20.84,30.22,35.845,36.505,36.5,2520,2328,2280,2304,2364,2376,2328,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:51:00,564,636,858,21.41,20.83,30.25,35.845,36.53,36.5,2328,2328,2304,2328,2364,2400,2352,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:52:00,566,642,854,21.47,20.825,30.28,35.88,36.52,36.5,2304,2328,2304,2328,2340,2400,2352,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:53:00,566,642,854,21.5,20.83,30.28,35.78,36.535,36.5,2304,2328,2304,2328,2352,2400,2328,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:54:00,560,636,854.666666666667,21.38,20.815,30.31,35.75,36.505,36.5,2328,2328,2280,2328,2376,2376,2352,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:55:00,568,636,854.666666666667,21.38,20.77,30.22,35.81,36.5,36.44,2328,2352,2280,2304,2364,2400,2352,2376,2280,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 10:56:00,560,640,854,21.31,20.74,30.25,35.75,36.485,36.47,2352,2352,2280,2328,2364,2376,2328,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:57:00,568,636,856,21.38,20.725,30.28,35.78,36.46,36.44,2280,2328,2304,2328,2376,2400,2352,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:58:00,564,640,854,21.345,20.7,30.31,35.78,36.445,36.44,2304,2328,2280,2328,2376,2376,2352,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 10:59:00,564,644,852,21.38,20.73,30.31,35.72,36.43,36.44,2280,2328,2304,2304,2376,2400,2352,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:00:00,570,634,856,21.38,20.69,30.38,35.72,36.445,36.41,2304,2328,2280,2328,2376,2400,2376,2352,2280,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 11:01:00,566,638,856,21.44,20.735,30.345,35.75,36.435,36.47,2304,2328,2280,2328,2376,2376,2376,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:02:00,566,638,856,21.44,20.745,30.31,35.78,36.43,36.41,2280,2328,2280,2328,2376,2376,2328,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:03:00,566,638,856,21.47,20.77,30.31,35.75,36.465,36.44,2304,2328,2280,2328,2364,2352,2304,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:04:00,564,640,854,21.47,20.765,30.31,35.78,36.46,36.41,2328,2328,2304,2328,2352,2376,2352,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:05:00,568,634,858,21.595,20.775,30.31,35.75,36.475,36.44,2424,2328,2280,2328,2352,2376,2328,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:06:00,568,634,858,21.56,20.79,30.25,35.78,36.48,36.41,2544,2328,2280,2304,2364,2352,2376,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:07:00,568,634,858,21.56,20.775,30.25,35.81,36.495,36.47,2328,2328,2280,2304,2376,2400,2328,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:08:00,568,634,858,21.595,20.77,30.31,35.81,36.5,36.5,2328,2328,2280,2304,2376,2376,2376,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:09:00,564,640,858,21.56,20.77,30.31,35.81,36.505,36.47,2328,2328,2280,2328,2376,2376,2304,2376,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:10:00,568,636,858,21.5,20.765,30.345,35.81,36.505,36.5,2352,2304,2280,2304,2376,2376,2352,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:11:00,568,634,858,21.5,20.78,30.31,35.81,36.495,36.44,2352,2304,2280,2328,2376,2376,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:12:00,568,634,858,21.5,20.79,30.31,35.81,36.51,36.5,2328,2304,2280,2328,2364,2376,2352,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:13:00,564,640,854,21.5,20.815,30.28,35.88,36.52,36.47,2328,2304,2280,2328,2364,2352,2376,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:14:00,564,640,852,21.5,20.8,30.31,35.845,36.54,36.5,2520,2304,2280,2328,2376,2376,2376,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:15:00,564,640,854,21.53,20.81,30.31,35.91,36.525,36.5,2280,2304,2280,2328,2364,2376,2328,2352,2280,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 11:16:00,564,640,856,21.53,20.81,30.31,35.815,36.52,36.5,2328,2304,2280,2328,2364,2376,2328,2376,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:17:00,564,642,856,21.44,20.805,30.345,35.845,36.525,36.47,2568,2304,2280,2328,2376,2352,2352,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:18:00,564,636,860,21.47,20.81,30.345,35.88,36.535,36.5,2328,2328,2280,2328,2364,2352,2376,2328,2280,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 11:19:00,564,640,856,21.5,20.805,30.31,35.88,36.565,36.53,2328,2304,2280,2304,2364,2376,2352,2328,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:20:00,566,636,860,21.47,20.805,30.345,35.845,36.55,36.47,2328,2304,2280,2304,2364,2328,2328,2352,2280,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:21:00,566,640,857.333333333333,21.5,20.79,30.31,35.845,36.555,36.5,2352,2304,2280,2328,2364,2328,2352,2352,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:22:00,566,640,857.333333333333,21.44,20.765,30.28,35.81,36.53,36.44,2352,2304,2304,2328,2376,2352,2376,2304,2304,2520,2520,2520,2520,2520,2568,3504
23-Jan-2018 11:23:00,566,640,857.333333333333,21.47,20.76,30.28,35.845,36.51,36.5,2352,2304,2280,2328,2364,2328,2352,2328,2304,2520,2520,2520,2520,2520,2568,3480
23-Jan-2018 11:24:00,566,636,854,21.44,20.76,30.28,35.845,36.52,36.53,2352,2304,2280,2304,2352,2328,2304,2328,2304,2520,2520,2520,2520,2520,2568,3504
