"Time";"temperature_front_bottom";"temperature_front_middle";"temperature_front_top";"temperature_rear_bottom";"temperature_rear_middle";"temperature_rear_top"
"2019-10-02T09:15:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:15:13+02:00";21.19;18.4;null;null;null;null
"2019-10-02T09:15:36+02:00";null;null;null;null;null;28.19
"2019-10-02T09:15:36+02:00";null;null;null;23.44;23.22;null
"2019-10-02T09:15:43+02:00";21.13;18.38;null;null;null;null
"2019-10-02T09:15:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:16:06+02:00";null;null;null;null;null;28.06
"2019-10-02T09:16:07+02:00";null;null;null;23.44;23.19;null
"2019-10-02T09:16:13+02:00";null;null;24.19;null;null;null
"2019-10-02T09:16:13+02:00";21.19;18.34;null;null;null;null
"2019-10-02T09:16:36+02:00";null;null;null;23.44;null;null
"2019-10-02T09:16:36+02:00";null;null;null;null;23.19;28.13
"2019-10-02T09:16:43+02:00";21.19;18.4;null;null;null;null
"2019-10-02T09:16:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:17:06+02:00";null;null;null;23.5;null;null
"2019-10-02T09:17:07+02:00";null;null;null;null;23.22;28.13
"2019-10-02T09:17:13+02:00";21.19;null;null;null;null;null
"2019-10-02T09:17:13+02:00";null;18.38;24.25;null;null;null
"2019-10-02T09:17:36+02:00";null;null;null;23.5;null;null
"2019-10-02T09:17:36+02:00";null;null;null;null;23.25;28.13
"2019-10-02T09:17:43+02:00";21.25;null;24.19;null;null;null
"2019-10-02T09:17:43+02:00";null;18.37;null;null;null;null
"2019-10-02T09:18:07+02:00";null;null;null;null;23.27;28.13
"2019-10-02T09:18:07+02:00";null;null;null;23.44;null;null
"2019-10-02T09:18:13+02:00";21.19;null;24.19;null;null;null
"2019-10-02T09:18:13+02:00";null;18.36;null;null;null;null
"2019-10-02T09:18:36+02:00";null;null;null;null;null;28.13
"2019-10-02T09:18:36+02:00";null;null;null;23.56;23.25;null
"2019-10-02T09:18:43+02:00";21.25;null;24.25;null;null;null
"2019-10-02T09:18:43+02:00";null;18.36;null;null;null;null
"2019-10-02T09:19:06+02:00";null;null;null;23.56;null;null
"2019-10-02T09:19:06+02:00";null;null;null;null;23.27;28.13
"2019-10-02T09:19:13+02:00";21.25;null;24.25;null;null;null
"2019-10-02T09:19:13+02:00";null;18.36;null;null;null;null
"2019-10-02T09:19:36+02:00";null;null;null;23.56;23.31;null
"2019-10-02T09:19:36+02:00";null;null;null;null;null;28.13
"2019-10-02T09:19:43+02:00";null;18.37;null;null;null;null
"2019-10-02T09:19:43+02:00";21.25;null;24.25;null;null;null
"2019-10-02T09:20:06+02:00";null;null;null;23.5;23.31;null
"2019-10-02T09:20:06+02:00";null;null;null;null;null;28.13
"2019-10-02T09:20:13+02:00";null;18.37;null;null;null;null
"2019-10-02T09:20:13+02:00";21.25;null;24.25;null;null;null
"2019-10-02T09:20:36+02:00";null;null;null;null;23.29;null
"2019-10-02T09:20:36+02:00";null;null;null;23.56;null;28.19
"2019-10-02T09:20:43+02:00";null;18.37;24.19;null;null;null
"2019-10-02T09:20:43+02:00";21.25;null;null;null;null;null
"2019-10-02T09:21:06+02:00";null;null;null;23.63;23.29;null
"2019-10-02T09:21:07+02:00";null;null;null;null;null;28.13
"2019-10-02T09:21:13+02:00";null;18.37;24.19;null;null;null
"2019-10-02T09:21:13+02:00";21.19;null;null;null;null;null
"2019-10-02T09:21:36+02:00";null;null;null;23.56;23.29;28.13
"2019-10-02T09:21:43+02:00";21.25;18.37;24.25;null;null;null
"2019-10-02T09:22:06+02:00";null;null;null;23.63;23.28;28.13
"2019-10-02T09:22:13+02:00";21.19;null;24.25;null;null;null
"2019-10-02T09:22:13+02:00";null;18.38;null;null;null;null
"2019-10-02T09:22:36+02:00";null;null;null;23.56;null;null
"2019-10-02T09:22:36+02:00";null;null;null;null;23.29;28.13
"2019-10-02T09:22:43+02:00";21.19;null;24.31;null;null;null
"2019-10-02T09:22:43+02:00";null;18.4;null;null;null;null
"2019-10-02T09:23:06+02:00";null;null;null;23.63;null;null
"2019-10-02T09:23:07+02:00";null;null;null;null;23.29;28.13
"2019-10-02T09:23:13+02:00";21.19;null;24.25;null;null;null
"2019-10-02T09:23:13+02:00";null;18.37;null;null;null;null
"2019-10-02T09:23:36+02:00";null;null;null;23.63;null;28.13
"2019-10-02T09:23:36+02:00";null;null;null;null;23.29;null
"2019-10-02T09:23:43+02:00";21.19;null;24.25;null;null;null
"2019-10-02T09:23:43+02:00";null;18.36;null;null;null;null
"2019-10-02T09:24:07+02:00";null;null;null;23.63;null;28.06
"2019-10-02T09:24:07+02:00";null;null;null;null;23.29;null
"2019-10-02T09:24:13+02:00";21.25;null;24.19;null;null;null
"2019-10-02T09:24:13+02:00";null;18.4;null;null;null;null
"2019-10-02T09:24:36+02:00";null;null;null;null;23.28;null
"2019-10-02T09:24:36+02:00";null;null;null;23.63;null;28.13
"2019-10-02T09:24:43+02:00";21.25;18.37;null;null;null;null
"2019-10-02T09:24:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:25:06+02:00";null;null;null;23.56;null;null
"2019-10-02T09:25:06+02:00";null;null;null;null;23.25;28.13
"2019-10-02T09:25:13+02:00";21.25;18.4;null;null;null;null
"2019-10-02T09:25:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:25:36+02:00";null;null;null;null;null;28.13
"2019-10-02T09:25:36+02:00";null;null;null;23.63;23.24;null
"2019-10-02T09:25:43+02:00";21.25;18.41;null;null;null;null
"2019-10-02T09:25:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:26:06+02:00";null;null;null;null;23.24;28.13
"2019-10-02T09:26:07+02:00";null;null;null;23.56;null;null
"2019-10-02T09:26:13+02:00";21.25;18.36;null;null;null;null
"2019-10-02T09:26:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:26:36+02:00";null;null;null;23.56;23.22;null
"2019-10-02T09:26:36+02:00";null;null;null;null;null;28.19
"2019-10-02T09:26:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:26:43+02:00";21.25;18.38;null;null;null;null
"2019-10-02T09:27:06+02:00";null;null;null;23.56;23.22;null
"2019-10-02T09:27:07+02:00";null;null;null;null;null;28.13
"2019-10-02T09:27:13+02:00";null;null;24.19;null;null;null
"2019-10-02T09:27:13+02:00";21.31;18.4;null;null;null;null
"2019-10-02T09:27:36+02:00";null;null;null;23.5;null;null
"2019-10-02T09:27:36+02:00";null;null;null;null;23.22;28.13
"2019-10-02T09:27:43+02:00";21.25;null;24.19;null;null;null
"2019-10-02T09:27:43+02:00";null;18.41;null;null;null;null
"2019-10-02T09:28:06+02:00";null;null;null;null;null;28.13
"2019-10-02T09:28:06+02:00";null;null;null;23.56;23.22;null
"2019-10-02T09:28:13+02:00";21.25;null;24.25;null;null;null
"2019-10-02T09:28:13+02:00";null;18.38;null;null;null;null
"2019-10-02T09:28:36+02:00";null;null;null;null;null;28.13
"2019-10-02T09:28:36+02:00";null;null;null;23.56;23.24;null
"2019-10-02T09:28:43+02:00";null;18.38;24.19;null;null;null
"2019-10-02T09:28:43+02:00";21.25;null;null;null;null;null
"2019-10-02T09:29:06+02:00";null;null;null;null;null;28.19
"2019-10-02T09:29:07+02:00";null;null;null;23.56;23.24;null
"2019-10-02T09:29:13+02:00";null;18.38;24.25;null;null;null
"2019-10-02T09:29:13+02:00";21.25;null;null;null;null;null
"2019-10-02T09:29:36+02:00";null;null;null;null;null;28.13
"2019-10-02T09:29:36+02:00";null;null;null;23.56;23.25;null
"2019-10-02T09:29:43+02:00";21.25;18.4;null;null;null;null
"2019-10-02T09:29:43+02:00";null;null;24.25;null;null;null
"2019-10-02T09:30:06+02:00";null;null;null;23.56;23.27;null
"2019-10-02T09:30:06+02:00";null;null;null;null;null;28.13
"2019-10-02T09:30:13+02:00";21.25;18.38;null;null;null;null
"2019-10-02T09:30:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:30:36+02:00";null;null;null;null;23.25;28.19
"2019-10-02T09:30:36+02:00";null;null;null;23.63;null;null
"2019-10-02T09:30:43+02:00";null;18.4;null;null;null;null
"2019-10-02T09:30:43+02:00";21.13;null;24.19;null;null;null
"2019-10-02T09:31:06+02:00";null;null;null;23.56;null;null
"2019-10-02T09:31:06+02:00";null;null;null;null;23.24;28.19
"2019-10-02T09:31:13+02:00";null;18.38;null;null;null;null
"2019-10-02T09:31:13+02:00";21.19;null;24.19;null;null;null
"2019-10-02T09:31:36+02:00";null;null;null;null;23.24;null
"2019-10-02T09:31:36+02:00";null;null;null;23.63;null;28.13
"2019-10-02T09:31:43+02:00";null;18.4;null;null;null;null
"2019-10-02T09:31:43+02:00";21.19;null;24.19;null;null;null
"2019-10-02T09:32:06+02:00";null;null;null;23.56;23.22;null
"2019-10-02T09:32:06+02:00";null;null;null;null;null;28.13
"2019-10-02T09:32:13+02:00";null;18.4;null;null;null;null
"2019-10-02T09:32:13+02:00";21.19;null;24.25;null;null;null
"2019-10-02T09:32:36+02:00";null;null;null;null;23.22;28.19
"2019-10-02T09:32:36+02:00";null;null;null;23.5;null;null
"2019-10-02T09:32:43+02:00";21.19;null;24.25;null;null;null
"2019-10-02T09:32:43+02:00";null;18.37;null;null;null;null
"2019-10-02T09:33:06+02:00";null;null;null;23.5;23.22;null
"2019-10-02T09:33:07+02:00";null;null;null;null;null;28.13
"2019-10-02T09:33:13+02:00";21.19;null;24.19;null;null;null
"2019-10-02T09:33:13+02:00";null;18.38;null;null;null;null
"2019-10-02T09:33:36+02:00";null;null;null;23.44;null;28.19
"2019-10-02T09:33:36+02:00";null;null;null;null;23.22;null
"2019-10-02T09:33:43+02:00";21.13;18.38;null;null;null;null
"2019-10-02T09:33:43+02:00";null;null;24.25;null;null;null
"2019-10-02T09:34:06+02:00";null;null;null;23.5;null;28.13
"2019-10-02T09:34:07+02:00";null;null;null;null;23.21;null
"2019-10-02T09:34:13+02:00";21.19;18.38;null;null;null;null
"2019-10-02T09:34:13+02:00";null;null;24.19;null;null;null
"2019-10-02T09:34:36+02:00";null;null;null;null;23.21;28.13
"2019-10-02T09:34:36+02:00";null;null;null;23.5;null;null
"2019-10-02T09:34:43+02:00";21.25;18.41;24.25;null;null;null
"2019-10-02T09:35:06+02:00";null;null;null;23.44;23.24;28.13
"2019-10-02T09:35:13+02:00";21.19;18.38;24.25;null;null;null
"2019-10-02T09:35:36+02:00";null;null;null;null;23.24;28.13
"2019-10-02T09:35:36+02:00";null;null;null;23.44;null;null
"2019-10-02T09:35:43+02:00";21.19;18.37;null;null;null;null
"2019-10-02T09:35:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:36:06+02:00";null;null;null;23.44;23.24;28.13
"2019-10-02T09:36:13+02:00";null;18.38;null;null;null;null
"2019-10-02T09:36:13+02:00";21.19;null;24.25;null;null;null
"2019-10-02T09:36:36+02:00";null;null;null;23.5;null;28.13
"2019-10-02T09:36:36+02:00";null;null;null;null;23.21;null
"2019-10-02T09:36:43+02:00";21.19;18.4;null;null;null;null
"2019-10-02T09:36:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:37:06+02:00";null;null;null;null;23.24;28.13
"2019-10-02T09:37:07+02:00";null;null;null;23.5;null;null
"2019-10-02T09:37:13+02:00";21.19;null;null;null;null;null
"2019-10-02T09:37:13+02:00";null;18.41;24.25;null;null;null
"2019-10-02T09:37:36+02:00";null;null;null;23.5;23.27;null
"2019-10-02T09:37:36+02:00";null;null;null;null;null;28.06
"2019-10-02T09:37:43+02:00";21.19;18.4;null;null;null;null
"2019-10-02T09:37:43+02:00";null;null;24.25;null;null;null
"2019-10-02T09:38:07+02:00";null;null;null;23.5;23.27;null
"2019-10-02T09:38:07+02:00";null;null;null;null;null;28.13
"2019-10-02T09:38:13+02:00";21.25;18.37;null;null;null;null
"2019-10-02T09:38:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:38:36+02:00";null;null;null;23.56;23.28;null
"2019-10-02T09:38:36+02:00";null;null;null;null;null;28.13
"2019-10-02T09:38:43+02:00";21.19;null;null;null;null;null
"2019-10-02T09:38:43+02:00";null;18.36;24.25;null;null;null
"2019-10-02T09:39:07+02:00";null;null;null;23.56;null;28.13
"2019-10-02T09:39:07+02:00";null;null;null;null;23.28;null
"2019-10-02T09:39:13+02:00";21.25;null;24.25;null;null;null
"2019-10-02T09:39:13+02:00";null;18.33;null;null;null;null
"2019-10-02T09:39:36+02:00";null;null;null;null;23.27;28.13
"2019-10-02T09:39:36+02:00";null;null;null;23.56;null;null
"2019-10-02T09:39:43+02:00";21.19;18.24;null;null;null;null
"2019-10-02T09:39:43+02:00";null;null;24.25;null;null;null
"2019-10-02T09:40:06+02:00";null;null;null;null;23.25;null
"2019-10-02T09:40:06+02:00";null;null;null;23.5;null;28.19
"2019-10-02T09:40:13+02:00";21.13;18.24;null;null;null;null
"2019-10-02T09:40:13+02:00";null;null;24.19;null;null;null
"2019-10-02T09:40:36+02:00";null;null;null;null;23.24;28.13
"2019-10-02T09:40:36+02:00";null;null;null;23.56;null;null
"2019-10-02T09:40:43+02:00";21.19;18.19;null;null;null;null
"2019-10-02T09:40:43+02:00";null;null;24.25;null;null;null
"2019-10-02T09:41:06+02:00";null;null;null;23.63;23.28;28.13
"2019-10-02T09:41:13+02:00";21.19;18.15;null;null;null;null
"2019-10-02T09:41:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:41:36+02:00";null;null;null;23.75;23.34;null
"2019-10-02T09:41:36+02:00";null;null;null;null;null;28.25
"2019-10-02T09:41:43+02:00";21.19;18.13;null;null;null;null
"2019-10-02T09:41:43+02:00";null;null;24.25;null;null;null
"2019-10-02T09:42:06+02:00";null;null;null;null;23.48;null
"2019-10-02T09:42:07+02:00";null;null;null;24;null;28.38
"2019-10-02T09:42:13+02:00";21.19;18.1;null;null;null;null
"2019-10-02T09:42:13+02:00";null;null;24.25;null;null;null
"2019-10-02T09:42:36+02:00";null;null;null;null;23.64;null
"2019-10-02T09:42:36+02:00";null;null;null;24.25;null;28.5
"2019-10-02T09:42:43+02:00";null;18.06;24.25;null;null;null
"2019-10-02T09:42:43+02:00";21.13;null;null;null;null;null
"2019-10-02T09:43:06+02:00";null;null;null;null;23.84;null
"2019-10-02T09:43:07+02:00";null;null;null;24.56;null;28.63
"2019-10-02T09:43:13+02:00";null;18.08;24.19;null;null;null
"2019-10-02T09:43:13+02:00";21.13;null;null;null;null;null
"2019-10-02T09:43:36+02:00";null;null;null;24.81;null;28.81
"2019-10-02T09:43:36+02:00";null;null;null;null;24.05;null
"2019-10-02T09:43:43+02:00";21.06;null;24.25;null;null;null
"2019-10-02T09:43:43+02:00";null;18.08;null;null;null;null
"2019-10-02T09:44:06+02:00";null;null;null;25.13;null;28.94
"2019-10-02T09:44:07+02:00";null;null;null;null;24.32;null
"2019-10-02T09:44:13+02:00";21.06;null;24.19;null;null;null
"2019-10-02T09:44:13+02:00";null;18.08;null;null;null;null
"2019-10-02T09:44:36+02:00";null;null;null;25.38;null;29.13
"2019-10-02T09:44:36+02:00";null;null;null;null;24.55;null
"2019-10-02T09:44:43+02:00";20.94;18.08;24.25;null;null;null
"2019-10-02T09:45:06+02:00";null;null;null;25.63;null;29.31
"2019-10-02T09:45:06+02:00";null;null;null;null;24.77;null
"2019-10-02T09:45:13+02:00";20.75;18.1;24.25;null;null;null
"2019-10-02T09:45:36+02:00";null;null;null;25.88;25.01;null
"2019-10-02T09:45:36+02:00";null;null;null;null;null;29.5
"2019-10-02T09:45:43+02:00";20.69;18.1;null;null;null;null
"2019-10-02T09:45:43+02:00";null;null;24.19;null;null;null
"2019-10-02T09:46:06+02:00";null;null;null;26.13;25.21;null
"2019-10-02T09:46:07+02:00";null;null;null;null;null;29.69
"2019-10-02T09:46:13+02:00";20.56;18.12;null;null;null;null
"2019-10-02T09:46:13+02:00";null;null;24.19;null;null;null
"2019-10-02T09:46:36+02:00";null;null;null;null;null;29.81
"2019-10-02T09:46:36+02:00";null;null;null;26.25;25.42;null
"2019-10-02T09:46:43+02:00";20.5;18.17;24.19;null;null;null
"2019-10-02T09:47:06+02:00";null;null;null;null;null;29.94
"2019-10-02T09:47:06+02:00";null;null;null;26.44;25.66;null
"2019-10-02T09:47:13+02:00";20.44;18.2;24.19;null;null;null
"2019-10-02T09:47:36+02:00";null;null;null;null;null;30.06
"2019-10-02T09:47:36+02:00";null;null;null;26.63;25.84;null
"2019-10-02T09:47:43+02:00";20.25;18.24;24.19;null;null;null
"2019-10-02T09:48:06+02:00";null;null;null;null;null;30.25
"2019-10-02T09:48:07+02:00";null;null;null;26.81;26.04;null
"2019-10-02T09:48:13+02:00";20.19;18.24;24.13;null;null;null
"2019-10-02T09:48:36+02:00";null;null;null;null;26.22;null
"2019-10-02T09:48:36+02:00";null;null;null;26.94;null;30.31
"2019-10-02T09:48:43+02:00";20;null;24.06;null;null;null
"2019-10-02T09:48:43+02:00";null;18.29;null;null;null;null
"2019-10-02T09:49:06+02:00";null;null;null;null;26.39;30.44
"2019-10-02T09:49:07+02:00";null;null;null;27.06;null;null
"2019-10-02T09:49:13+02:00";19.94;null;24.13;null;null;null
"2019-10-02T09:49:13+02:00";null;18.3;null;null;null;null
"2019-10-02T09:49:36+02:00";null;null;null;27.19;null;30.56
"2019-10-02T09:49:36+02:00";null;null;null;null;26.56;null
"2019-10-02T09:49:43+02:00";null;null;24.06;null;null;null
"2019-10-02T09:49:43+02:00";19.81;18.34;null;null;null;null
"2019-10-02T09:50:06+02:00";null;null;null;27.31;null;30.56
"2019-10-02T09:50:07+02:00";null;null;null;null;26.7;null
"2019-10-02T09:50:13+02:00";19.69;null;24;null;null;null
"2019-10-02T09:50:13+02:00";null;18.36;null;null;null;null
"2019-10-02T09:50:36+02:00";null;null;null;27.44;null;30.69
"2019-10-02T09:50:36+02:00";null;null;null;null;26.84;null
"2019-10-02T09:50:43+02:00";19.63;null;24;null;null;null
"2019-10-02T09:50:43+02:00";null;18.36;null;null;null;null
"2019-10-02T09:51:06+02:00";null;null;null;null;26.98;30.75
"2019-10-02T09:51:07+02:00";null;null;null;27.5;null;null
"2019-10-02T09:51:13+02:00";19.56;null;24;null;null;null
"2019-10-02T09:51:13+02:00";null;18.36;null;null;null;null
"2019-10-02T09:51:36+02:00";null;null;null;27.63;27.1;30.88
"2019-10-02T09:51:43+02:00";19.44;18.4;null;null;null;null
"2019-10-02T09:51:43+02:00";null;null;24;null;null;null
"2019-10-02T09:52:06+02:00";null;null;null;27.75;null;30.94
"2019-10-02T09:52:07+02:00";null;null;null;null;27.22;null
"2019-10-02T09:52:13+02:00";19.44;18.41;null;null;null;null
"2019-10-02T09:52:13+02:00";null;null;23.94;null;null;null
"2019-10-02T09:52:36+02:00";null;null;null;27.81;null;31
"2019-10-02T09:52:36+02:00";null;null;null;null;27.31;null
"2019-10-02T09:52:43+02:00";null;18.41;23.94;null;null;null
"2019-10-02T09:52:43+02:00";19.31;null;null;null;null;null
"2019-10-02T09:53:06+02:00";null;null;null;27.88;null;null
"2019-10-02T09:53:06+02:00";null;null;null;null;27.44;31
"2019-10-02T09:53:13+02:00";null;18.43;23.94;null;null;null
"2019-10-02T09:53:13+02:00";19.25;null;null;null;null;null
"2019-10-02T09:53:36+02:00";null;null;null;27.94;27.53;31.13
"2019-10-02T09:53:43+02:00";null;18.41;23.94;null;null;null
"2019-10-02T09:53:43+02:00";19.13;null;null;null;null;null
"2019-10-02T09:54:07+02:00";null;null;null;28;27.65;31.13
"2019-10-02T09:54:13+02:00";19.06;null;null;null;null;null
"2019-10-02T09:54:13+02:00";null;18.43;23.94;null;null;null
"2019-10-02T09:54:36+02:00";null;null;null;28.06;27.72;null
"2019-10-02T09:54:36+02:00";null;null;null;null;null;31.13
"2019-10-02T09:54:43+02:00";19;18.43;23.94;null;null;null
